レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010101,2026.6.13,土,函館,1函1,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,10:05,,馬齢,３歳
3,B,3,,,,,ワルキューレキング,,牡,3,12,3,22,中山,D,1200,良,6,5,未勝利,39.1,先行,5,2,14,東京,D,1600,良,12,11,未勝利,40.1,逃げ,7,12,27,中山,D,1200,稍,6,7,未勝利*,38.8,先行,11,10,11,東京,D,1400,稍,8,4,新馬,39.3,先行,初,,,,,,,,,,,,
4,,4,,,,,セイウンサファイア,,牝,3,5,5,9,東京,T,1400,良,8,15,未勝利,34.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,メイショウタイザン,,牡,3,4,5,16,新潟,D,1800,良,4,3,未勝利,38.9,先行,4,4,18,福島,D,1700,良,4,3,未勝利,37.9,逃げ,9,2,18,笠松,D,1400,良,2,3,加納宿,----,先行,10,12,7,阪神,D,1400,良,7,4,未勝利*,39.0,中団,2,11,22,福島,D,1700,良,5,3,未勝利*,41.1,中団,3
5,,6,,,,,サンオブザサン,,牡,3,13,3,15,阪神,D,1800,良,6,7,未勝利,38.9,中団,3,2,21,小倉,D,1700,良,6,8,未勝利,38.8,後方,6,1,11,京都,D,1400,良,7,13,未勝利,38.0,後方,4,12,13,阪神,D,1400,良,9,7,新馬,39.1,先行,初,,,,,,,,,,,,
6,,7,,,,,ホシヅキヨ,,牡,3,3,5,24,新潟,D,1800,稍,3,6,未勝利,39.5,差し,22,12,21,中山,D,1800,不,10,11,未勝利*,39.0,後方,5,11,15,東京,T,1600,良,13,13,未勝利*,34.5,中団,7,9,27,中山,T,1600,良,10,13,新馬,34.9,後方,初,,,,,,,,,,,,
6,,8,,,,,トーレス,,牡,3,11,3,28,阪神,D,1800,稍,6,10,未勝利,39.9,中団,3,3,8,阪神,D,1800,良,11,12,未勝利,39.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,メイショウライガ,,牡,3,7,4,25,京都,D,1400,稍,12,6,未勝利,40.4,逃げ,6,3,14,阪神,T,1400,良,17,4,未勝利,34.9,後方,3,2,22,阪神,D,1400,良,3,1,新馬,38.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,コイオステソーロ,,牡,3,3,5,24,新潟,D,1800,稍,2,1,未勝利,39.0,先行,3,5,3,新潟,D,1800,稍,2,1,未勝利,39.3,先行,14,1,24,中山,D,1800,良,3,4,未勝利,39.5,先行,3,1,4,中山,D,1800,稍,5,5,未勝利,41.6,逃げ,2,12,20,中山,D,1800,良,5,6,新馬,39.3,後方,初
8,B,11,,,,,キセログラフィカ,,牡,3,8,4,18,中山,D,1800,良,3,1,未勝利,37.9,先行,3,3,28,中山,D,1800,重,3,2,未勝利,39.8,先行,8,1,31,東京,D,1600,良,8,3,未勝利,37.9,中団,4,1,5,中山,D,1800,稍,3,2,未勝利,39.8,先行,4,12,6,中山,D,1800,良,6,4,未勝利*,39.5,先行,13
8,,12,,,,,エトワールブルー,,牡,3,3,5,23,新潟,D,1800,稍,5,7,未勝利・若,39.7,中団,2,5,10,新潟,D,1800,良,5,5,未勝利,38.5,後方,2,4,26,京都,D,1800,良,5,6,未勝利,38.6,中団,2,4,12,阪神,D,1800,稍,13,9,未勝利,36.9,後方,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010107,2026.6.13,土,函館,1函1,7,,1勝,芝,1200,A,2,良(暫定),晴(暫定),16,13:30,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブライアーヒル,,牝,4,13,3,15,中京,T,1200,良,17,16,１勝ｸﾗｽ,34.7,後方,3,2,22,小倉,T,1200,良,12,13,１勝ｸﾗｽ・牝,34.3,後方,3,2,1,小倉,T,1200,良,14,10,１勝ｸﾗｽ,35.5,中団,10,11,24,福島,T,1200,良,9,11,１勝ｸﾗｽ,34.6,後方,4,10,25,新潟,T,1000,良,15,6,稲光特別･1勝,32.6,中団,6
2,,2,,,,,ホワイトドラゴン,,牡,3,15,3,1,中山,T,1600,良,8,4,１勝ｸﾗｽ*,35.5,先行,4,1,31,東京,T,1400,良,14,6,クロッカ(L),35.5,逃げ,18,9,27,中山,T,1600,良,1,1,未勝利*,34.8,逃げ,16,6,8,東京,T,1800,良,5,6,新馬,36.6,先行,初,,,,,,,,,,,,
3,,3,,,,,グランテレーズ,,牝,5,7,4,25,福島,T,1200,良,2,3,１勝ｸﾗｽ・若,34.3,先行,2,4,11,福島,T,1200,良,2,6,１勝ｸﾗｽ・牝,34.2,先行,9,2,8,小倉,T,1200,良,13,5,１勝ｸﾗｽ,35.3,中団,8,12,13,中京,T,1200,良,4,11,１勝ｸﾗｽ,33.8,逃げ,4,11,15,福島,T,1200,良,4,14,１勝ｸﾗｽ・牝,35.6,先行,11
4,,4,,,,,ドリーミングアップ,,牡,5,4,5,16,東京,D,1600,良,5,4,１勝ｸﾗｽ,35.8,後方,2,5,2,東京,D,1400,重,4,2,１勝ｸﾗｽ,35.7,差し,6,3,21,中京,D,1400,良,3,3,１勝ｸﾗｽ,36.9,差し,4,2,21,東京,D,1600,良,4,6,１勝ｸﾗｽ,36.0,差し,13,11,24,東京,T,1600,良,5,5,１勝ｸﾗｽ,33.4,後方,4
5,,5,,,,,ナオミライトニング,,牝,3,11,3,28,阪神,T,1400,良,8,9,１勝ｸﾗｽ*,35.0,中団,11,1,11,中山,D,1200,良,14,8,１勝ｸﾗｽ*,39.7,後方,10,11,1,京都,T,1400,良,8,12,ファンタG3,33.9,中団,2,10,19,京都,T,1400,良,6,4,もみじＳ,34.8,先行,9,8,16,札幌,T,1200,良,1,3,新馬,36.0,先行,初
6,,6,,,,,カイショー,,牝,3,18,2,8,小倉,T,1200,良,4,1,かささぎ･1勝,35.3,差し,2,1,24,小倉,T,1200,良,2,2,萌黄賞･1勝*,34.4,先行,7,12,6,阪神,T,1200,良,3,3,さざんか･1勝,33.9,先行,9,10,4,京都,T,1400,重,8,2,りんどう･1勝,35.3,中団,11,7,20,函館,T,1200,良,3,2,函館２歳G3,34.2,先行,5
7,,7,,,,,アンバーニードル,,牡,5,9,4,12,福島,T,1200,良,6,2,１勝ｸﾗｽ,33.9,後方,4,3,15,中京,T,1200,良,3,5,１勝ｸﾗｽ,33.6,差し,21,10,19,新潟,T,1200,稍,7,11,１勝ｸﾗｽ,35.3,中団,14,7,13,福島,T,1200,良,13,1,１勝ｸﾗｽ,36.0,先行,7,5,25,新潟,T,1200,稍,9,1,１勝ｸﾗｽ,36.3,中団,4
8,,8,,,,,カイトグート,,牝,5,5,5,10,新潟,T,1200,良,9,11,１勝ｸﾗｽ,34.2,後方,15,1,24,中山,T,1600,良,11,9,１勝ｸﾗｽ,35.3,中団,6,12,14,中京,T,1600,稍,6,12,１勝ｸﾗｽ,34.6,中団,5,11,8,東京,T,1600,良,10,11,１勝ｸﾗｽ,34.6,逃げ,3,10,18,東京,T,1400,良,9,13,１勝ｸﾗｽ,34.3,中団,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010108,2026.6.13,土,函館,1函1,8,,1勝,ダート,1000,,2,良(暫定),晴(暫定),12,14:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エムティリオ,,牝,3,3,5,23,新潟,T,1000,稍,8,12,はやぶさ･1勝,33.7,後方,10,3,15,中山,T,1200,良,14,13,１勝ｸﾗｽ*,34.5,後方,19,10,30,門別,D,1200,稍,10,9,エーデG3,----,逃げ,9,8,30,札幌,T,1200,稍,12,9,すずらん,39.3,逃げ,5,7,29,門別,D,1000,重,1,6,クリス,----,逃げ,3
2,,2,,,,,スペルビア,,セ,4,3,5,23,新潟,D,1200,稍,8,14,１勝ｸﾗｽ,37.3,中団,9,3,19,園田,D,1400,重,8,4,藻川特,----,後方,13,12,20,中山,D,1200,良,8,11,１勝ｸﾗｽ,37.0,中団,7,10,30,門別,D,1000,稍,1,1,コルチ,----,先行,7,9,17,門別,D,1000,良,1,2,グラン,----,先行,4
3,,3,,,,,クワイエットアイ,,牡,3,3,5,23,新潟,T,1000,稍,6,9,はやぶさ･1勝,33.7,中団,4,4,25,福島,T,1200,良,16,10,雪うさぎ･1勝,37.6,先行,11,2,8,小倉,T,1200,良,15,9,かささぎ･1勝,38.0,先行,29,7,20,函館,T,1200,良,1,3,未勝利*,35.3,逃げ,2,7,6,函館,T,1200,稍,3,2,未勝利*,35.1,差し,2
4,,4,,,,,マインセーラ,,牝,3,5,5,9,高知,D,1400,稍,2,2,３歳－,----,先行,2,4,25,高知,D,1300,不,1,2,３歳－,----,逃げ,2,4,12,高知,D,1400,重,2,1,３歳－,----,逃げ,3,3,23,高知,D,1400,重,1,2,３歳－,----,先行,5,2,14,京都,D,1200,稍,7,14,未勝利,38.3,中団,2
5,,5,,,,,コムルヴァン,,牝,5,19,2,4,川崎,D,1600,良,10,11,フェブ,----,後方,11,11,16,福島,D,1700,良,13,11,１勝ｸﾗｽ・牝,39.7,後方,16,7,26,札幌,D,1700,良,12,11,１勝ｸﾗｽ,40.2,後方,2,7,12,函館,D,1700,良,8,9,１勝ｸﾗｽ・牝,39.5,逃げ,3,6,22,函館,D,1700,重,11,12,１勝ｸﾗｽ・牝,39.7,中団,36
5,,6,,,,,ステラノヴァ,,牡,4,12,3,21,中京,D,1400,良,16,11,１勝ｸﾗｽ,39.0,中団,9,1,21,姫路,D,1400,良,1,1,ロウバ,----,逃げ,3,12,31,園田,D,1400,良,2,2,シンビ,----,逃げ,3,12,4,園田,D,1400,良,2,1,Ｂ２二,----,逃げ,4,11,12,園田,D,1400,稍,2,1,Ｂ２　,----,先行,連
6,,7,,,,,キャンドルマス,,牡,5,12,3,21,阪神,D,1200,良,10,7,１勝ｸﾗｽ,36.6,後方,3,2,28,小倉,D,1000,不,2,4,１勝ｸﾗｽ,34.4,差し,10,12,21,中京,D,1200,稍,8,4,１勝ｸﾗｽ,37.3,中団,4,11,24,福島,D,1150,良,4,6,１勝ｸﾗｽ,36.7,先行,2,11,8,福島,D,1150,良,4,5,１勝ｸﾗｽ,37.1,先行,17
6,,8,,,,,ジャスパーノベル,,牝,4,6,4,30,園田,D,1400,稍,2,3,由良川,----,逃げ,8,3,7,阪神,D,1200,稍,11,14,１勝ｸﾗｽ,38.0,先行,4,2,7,京都,D,1200,良,15,13,１勝ｸﾗｽ,39.7,先行,8,12,17,笠松,D,1400,稍,2,4,馬籠宿,----,先行,9,10,11,京都,D,1400,良,16,13,１勝ｸﾗｽ,40.8,後方,14
7,,9,,,,,シャーンゴッセ,,セ,6,9,4,11,福島,D,1150,良,7,2,１勝ｸﾗｽ,37.6,中団,6,3,1,中山,D,1200,稍,6,6,１勝ｸﾗｽ,37.8,中団,3,2,8,小倉,D,1000,良,2,2,１勝ｸﾗｽ,36.0,差し,11,11,22,福島,D,1150,良,4,2,１勝ｸﾗｽ,37.5,差し,2,11,8,福島,D,1150,良,2,7,１勝ｸﾗｽ,36.5,差し,6
7,,10,,,,,ビップムーラン,,牝,3,5,5,9,京都,D,1200,良,15,8,１勝ｸﾗｽ*,38.7,先行,4,4,11,中山,D,1200,稍,2,7,１勝ｸﾗｽ*,37.0,逃げ,3,3,22,中山,D,1200,良,3,11,１勝ｸﾗｽ*,38.2,先行,10,1,11,中山,D,1200,良,11,11,１勝ｸﾗｽ*,39.6,先行,5,12,6,中山,D,1200,良,1,1,未勝利*,37.2,逃げ,4
8,,11,,,,,デアプリームス,,牝,3,14,3,8,中山,D,1200,稍,1,2,未勝利,37.7,先行,3,2,15,京都,D,1400,良,3,7,未勝利,38.9,先行,3,1,24,小倉,T,2000,良,10,9,新馬,35.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,ミッシオーネ,,牝,4,2,5,28,浦和,D,1400,良,2,8,マルチ,----,先行,9,3,29,中山,D,1200,稍,15,9,１勝ｸﾗｽ,39.1,中団,4,3,1,阪神,D,1200,良,3,13,１勝ｸﾗｽ・牝,36.7,差し,7,1,12,京都,D,1400,良,16,16,１勝ｸﾗｽ,40.0,中団,21,8,17,中京,D,1400,良,16,13,１勝ｸﾗｽ・牝,42.1,逃げ,13
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010109,2026.6.13,土,函館,1函1,9,奥尻特別,1勝,芝,2000,A,4,良(暫定),晴(暫定),16,14:30,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マカナアネラ,,牡,3,8,4,18,福島,T,2000,良,2,7,ひめさゆ･1勝,35.0,先行,5,3,15,中山,T,1800,良,13,15,スプリンG2,36.3,中団,6,2,1,小倉,T,2000,良,1,5,未勝利,35.6,逃げ,2,1,18,京都,T,1600,良,9,10,未勝利,36.5,中団,4,12,21,中京,T,1400,稍,7,6,未勝利*,34.9,中団,3
2,,2,,,,,ドウアドバンテージ,,牡,5,10,4,5,阪神,T,2000,稍,2,3,１勝ｸﾗｽ,35.7,先行,90,7,14,函館,T,2000,良,1,3,未勝利,35.7,差し,2,6,30,函館,T,2000,良,3,6,未勝利,36.2,差し,3,6,8,函館,D,1700,良,10,2,未勝利,39.5,中団,5,5,5,東京,T,1800,良,4,6,未勝利,35.6,先行,40
3,,3,,,,,ニシノイストワール,,牡,4,60,4,19,福島,T,2000,良,9,7,ひめさゆ･1勝,36.0,後方,3,3,29,中山,T,1800,稍,7,5,１勝ｸﾗｽ*,37.6,先行,4,3,1,中山,T,2200,良,11,7,水仙賞･1勝*,35.2,中団,5,1,26,中山,T,1800,良,5,6,若竹賞･1勝*,36.7,先行,10,11,16,東京,T,1800,良,9,8,東京スポG2,34.7,先行,9
4,,4,,,,,ムーンストラック,,牝,4,3,5,24,東京,T,2400,良,11,9,１勝ｸﾗｽ,35.4,中団,2,5,10,新潟,T,2400,良,10,7,荒川峡特･1勝,36.8,中団,3,4,18,福島,T,2000,良,4,8,桑折特別･1勝,33.9,差し,16,12,27,阪神,T,1800,良,8,9,１勝ｸﾗｽ,34.4,中団,4,11,29,東京,T,2400,良,5,8,１勝ｸﾗｽ,35.4,先行,3
5,,5,,,,,マイネルモメンタム,,牡,5,3,5,23,新潟,T,2000,稍,4,8,尖閣湾特･1勝,34.4,追込,8,3,29,中京,T,2200,良,12,10,１勝ｸﾗｽ,35.6,先行,4,3,1,小倉,T,2000,良,4,7,唐戸特別･1勝,35.5,差し,3,2,7,小倉,T,2000,稍,5,10,戸畑特別･1勝,35.8,中団,20,9,20,中山,T,2000,良,6,5,１勝ｸﾗｽ,34.7,中団,2
6,,6,,,,,ウェイクフィールド,,牡,3,8,4,19,中山,T,2000,良,1,3,未勝利,35.2,先行,12,1,24,中山,T,2200,良,6,3,未勝利,36.2,先行,7,12,6,中京,T,2000,良,8,5,未勝利*,34.7,中団,2,11,24,福島,T,1800,良,8,4,新馬,34.7,中団,初,,,,,,,,,,,,
6,,7,,,,,ディーリライズ,,牡,3,23,1,5,京都,D,1800,良,7,8,１勝ｸﾗｽ*,38.4,先行,3,12,13,阪神,T,2000,良,6,7,エリカ賞･1勝,34.0,中団,7,10,26,京都,T,1800,稍,7,7,萩Ｓ(L),35.2,先行,14,7,19,小倉,T,1800,稍,1,3,未勝利*,36.2,先行,4,6,21,阪神,T,1400,良,5,5,新馬,35.7,先行,初
7,,8,,,,,ページターナー,,牡,3,16,2,21,阪神,T,2200,良,6,2,すみれＳ(L),35.7,先行,10,12,14,阪神,T,2000,良,1,1,新馬,34.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,シャインバオバブ,,牡,4,3,5,24,新潟,T,1800,稍,4,8,二王子特･1勝,34.0,追込,6,4,12,福島,T,2000,良,8,8,１勝ｸﾗｽ・若,35.0,中団,6,3,1,小倉,T,2000,良,12,9,唐戸特別･1勝,35.5,後方,2,2,15,京都,T,2000,良,4,6,１勝ｸﾗｽ,34.9,追込,連,2,8,小倉,T,1800,良,8,6,１勝ｸﾗｽ・若,35.8,中団,8
8,,10,,,,,カムアップローゼス,,牡,3,5,5,9,京都,T,2200,良,6,10,京都新聞G2,35.8,中団,11,2,21,東京,T,2000,良,3,5,フリージ･1勝,33.7,先行,3,1,31,京都,D,1800,良,6,7,１勝ｸﾗｽ*,37.1,中団,3,1,10,京都,D,1800,良,4,7,１勝ｸﾗｽ*,36.3,差し,10,11,2,京都,D,1800,稍,5,6,もちの木･1勝,37.7,先行,3
8,B,11,,,,,ウインボレロ,,牡,5,4,5,17,新潟,T,2000,良,5,6,１勝ｸﾗｽ,34.4,先行,3,4,26,福島,T,2000,良,5,8,飯盛山特･1勝,35.5,中団,10,2,14,小倉,T,1800,良,6,11,１勝ｸﾗｽ,35.6,先行,67,11,2,福島,T,1800,稍,8,8,１勝ｸﾗｽ・若,36.4,後方,9,8,31,札幌,T,2000,重,5,8,１勝ｸﾗｽ,37.3,先行,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010110,2026.6.13,土,函館,1函1,10,松前特別,2勝,芝,1800,A,4,良(暫定),晴(暫定),16,15:05,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,レイヤードレッド,,牡,4,11,3,28,中山,T,2000,稍,4,8,２勝ｸﾗｽ,35.0,差し,4,3,1,中山,T,2000,良,4,10,富里特別･2勝,34.6,差し,5,1,24,中山,T,1800,良,8,8,東雲賞･2勝,34.2,先行,3,1,5,中山,T,2000,良,4,4,初日の出･2勝,34.8,先行,3,12,14,中京,T,2200,稍,5,4,一宮特別･2勝,35.7,先行,7
1,,2,,,,,エリム,,牝,6,8,4,19,中山,T,2000,良,7,12,野島崎特･2勝,34.7,後方,4,3,21,中山,T,1800,良,7,13,館山特Ｈ･2勝,33.8,後方,17,11,24,福島,T,1800,良,14,13,五色沼特･2勝,34.8,中団,2,11,9,福島,T,1800,良,1,7,二本松特･1勝,34.9,差し,9,9,6,札幌,T,2000,良,6,11,富良野特･1勝,36.3,中団,7
2,,3,,,,,ハートメテオ,,牝,4,17,2,15,小倉,T,2000,稍,2,3,太宰府特･2勝,34.9,追込,4,1,17,京都,T,2000,良,2,2,稲荷特別･2勝,34.0,追込,5,12,13,阪神,T,1800,良,5,4,２勝ｸﾗｽ・牝,33.9,先行,15,8,30,札幌,T,2000,稍,14,2,札幌日刊･2勝,38.6,後方,4,8,2,札幌,T,1800,良,1,1,１勝ｸﾗｽ,34.6,先行,6
2,,4,,,,,カテリーナ,,牝,5,29,11,24,福島,T,1800,良,15,4,五色沼特･2勝,35.2,中団,11,9,7,札幌,T,1800,稍,7,3,ＨＴＢ賞･2勝,36.4,後方,4,8,9,札幌,T,2000,稍,2,3,藻岩山特･2勝,34.7,先行,3,7,19,函館,T,1800,良,5,3,かもめ島･2勝,34.4,中団,5,6,14,函館,T,1800,良,2,7,松前特別･2勝,34.4,差し,22
3,,5,,,,,ストームサンダー,,牡,3,5,5,10,京都,T,1400,良,8,6,橘Ｓ(L),34.1,中団,5,4,4,阪神,T,1600,稍,7,11,チャーチG3,34.0,中団,15,12,21,阪神,T,1600,重,9,14,フューチG1,34.5,後方,4,11,24,東京,T,1800,良,12,11,東京スポG2,34.8,後方,4,10,26,京都,T,1800,稍,3,6,萩Ｓ(L),34.3,先行,9
3,,6,,,,,ファミリーツリー,,牝,5,8,4,19,中山,T,2000,良,12,9,野島崎特･2勝,35.9,先行,7,2,28,小倉,T,2000,稍,10,10,別府特別･2勝,36.9,中団,2,2,15,小倉,T,2000,稍,3,5,太宰府特･2勝,35.8,ﾏｸﾘ,9,12,13,阪神,T,1800,良,7,5,２勝ｸﾗｽ・牝,34.0,中団,3,11,22,京都,T,2000,良,6,8,２勝ｸﾗｽ,35.0,中団,9
4,,7,,,,,サタデーサンライズ,,牝,4,17,2,15,京都,T,1800,良,4,2,春日特別･2勝,34.3,先行,7,12,27,阪神,T,1800,良,1,1,１勝ｸﾗｽ,33.8,先行,13,9,28,阪神,T,1800,良,2,5,１勝ｸﾗｽ,34.4,差し,3,9,7,中山,T,2000,良,6,12,紫苑ＳG2,33.3,後方,7,7,19,小倉,T,2000,良,2,1,１勝ｸﾗｽ・牝,36.8,先行,8
4,,8,,,,,フォルテフィオーレ,,牡,5,9,4,11,福島,T,1800,良,1,1,浄土平特･1勝,35.4,差し,6,3,1,小倉,T,2000,良,8,3,唐戸特別･1勝,35.2,後方,連,2,22,小倉,T,1800,良,2,2,高千穂特･1勝,34.9,差し,2,2,8,小倉,T,1800,良,3,2,１勝ｸﾗｽ・若,35.7,差し,連,2,1,小倉,T,1800,良,2,9,１勝ｸﾗｽ・若,33.7,差し,11
5,,9,,,,,トレミニョン,,牝,5,12,3,21,中山,T,1800,良,12,7,館山特Ｈ･2勝,35.0,先行,10,1,11,中山,T,1800,良,8,7,初咲賞･2勝,34.7,後方,18,9,7,札幌,T,1800,稍,8,8,ＨＴＢ賞･2勝,37.4,先行,2,8,23,札幌,T,1800,稍,1,3,１勝ｸﾗｽ・牝,35.5,先行,7,7,5,函館,T,1800,稍,2,5,恵山特別･1勝,36.4,差し,連
5,,10,,,,,ラブリーリディア,,牝,4,6,5,2,新潟,T,1800,稍,14,7,胎内川特･2勝,35.2,後方,23,11,22,京都,T,2000,良,5,6,２勝ｸﾗｽ,34.4,後方,4,10,26,新潟,T,1800,稍,1,3,１勝ｸﾗｽ・牝,33.8,追込,14,7,19,函館,T,2000,良,1,1,未勝利,34.8,差し,4,6,22,阪神,T,1600,良,6,7,未勝利,34.3,後方,7
6,,11,,,,,ロードマンハイム,,セ,6,9,4,12,中山,T,1800,良,7,6,２勝ｸﾗｽ,34.0,中団,33,8,24,札幌,T,1800,良,6,2,WASJ第４･2勝,35.5,中団,3,8,2,札幌,T,1800,良,2,6,釧路湿原･2勝,34.6,差し,2,7,20,小倉,T,1800,良,4,3,不知火特･2勝,35.7,差し,12,4,26,東京,T,1800,良,6,5,石和特別･2勝,34.3,中団,6
6,,12,,,,,ザブライド,,牝,5,21,1,17,京都,T,1600,良,10,12,２勝ｸﾗｽ,34.7,中団,2,1,5,京都,T,1800,良,6,9,逢坂山特･2勝,36.3,先行,25,7,12,小倉,D,1700,良,13,2,八女特別･2勝,42.9,中団,32,11,30,中京,D,1800,良,1,1,１勝ｸﾗｽ・牝,37.9,先行,3,11,10,東京,T,1800,良,10,6,１勝ｸﾗｽ,33.0,後方,4
7,B,13,,,,,ヤコブセン,,牡,4,7,4,25,東京,T,1800,良,8,7,石和特別･2勝,34.6,先行,11,2,7,小倉,T,1800,稍,14,10,ＲＫＢ賞･2勝,36.8,後方,2,1,25,小倉,T,2000,良,1,3,１勝ｸﾗｽ,34.1,先行,4,12,27,中山,T,2200,良,9,16,１勝ｸﾗｽ,36.2,先行,9,10,26,新潟,T,1600,稍,8,9,柏崎特別･1勝,34.7,後方,2
7,,14,,,,,マイスターヴェルク,,牝,4,12,3,22,中山,D,1800,良,12,6,２勝ｸﾗｽ・牝,40.2,後方,6,2,10,東京,T,1800,良,5,4,２勝ｸﾗｽ・牝,34.4,先行,11,11,24,福島,T,1800,良,6,2,五色沼特･2勝,35.0,先行,11,9,7,中山,T,2000,良,10,8,紫苑ＳG2,33.9,中団,10,6,28,函館,T,1800,稍,1,3,１勝ｸﾗｽ,35.6,先行,9
8,B,15,,,,,ウインシャーガス,,牝,4,9,4,12,中山,T,1800,良,3,2,２勝ｸﾗｽ,34.0,先行,3,3,21,中山,T,1800,良,2,4,館山特Ｈ･2勝,34.2,先行,8,1,25,小倉,T,1800,良,1,2,１勝ｸﾗｽ・牝,36.2,先行,7,12,6,中京,T,2000,良,5,2,１勝ｸﾗｽ,33.9,中団,4,11,9,福島,T,1800,良,5,1,二本松特･1勝,35.9,中団,17
8,,16,,,,,ベネスピラ,,牡,4,4,5,17,新潟,T,2000,良,1,1,１勝ｸﾗｽ,34.2,逃げ,4,4,18,中山,T,2000,良,4,2,１勝ｸﾗｽ,34.9,先行,2,4,4,中山,T,2000,良,2,6,１勝ｸﾗｽ,35.8,先行,7,2,14,東京,D,2100,良,12,7,１勝ｸﾗｽ,39.0,先行,12,11,22,福島,D,1700,良,12,3,１勝ｸﾗｽ,40.8,先行,19
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010111,2026.6.13,土,函館,1函1,11,函館スプリントＳ,Ｇ３,芝,1200,A,2,良(暫定),晴(暫定),16,15:45,,別定,３上
