レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010501,2026.6.27,土,函館,1函5,1,,未勝利,芝,1200,A,2,稍(暫定),雨(暫定),16,09:50,,馬齢,３歳
4,,4,,,,,サンエンジェルス,,牝,3,2,6,14,函館,T,1200,良,7,3,未勝利,34.8,中団,10,4,4,阪神,T,1400,良,6,9,未勝利,35.2,中団,3,3,15,中京,T,1600,良,4,13,未勝利・牝,34.9,先行,32,8,2,札幌,T,1500,良,5,10,新馬,34.8,中団,初,,,,,,,,,,,,
5,,5,,,,,プリンセスアツコ,,牝,3,6,5,16,京都,D,1400,良,2,1,未勝利・牝,36.2,差し,2,5,3,京都,D,1400,稍,2,3,未勝利・牝,37.0,差し,4,4,5,阪神,D,1400,重,2,6,未勝利・牝,36.9,差し,2,3,21,阪神,D,1400,稍,3,2,未勝利,37.2,差し,9,1,17,京都,D,1400,良,2,3,新馬・牝,36.8,差し,初
6,B,6,,,,,コウソクユノ,,牝,3,2,6,13,函館,D,1700,稍,4,3,未勝利・牝,38.3,差し,9,4,11,中山,D,1800,重,3,4,未勝利・牝,40.1,先行,3,3,21,中山,D,1800,良,4,9,未勝利,40.2,先行,10,1,10,中山,D,1200,良,8,9,未勝利・牝,38.2,後方,3,12,21,中山,D,1200,重,5,6,新馬,37.0,中団,初
6,,7,,,,,コーリンクレア,,牝,3,3,6,6,東京,D,1600,稍,4,7,未勝利・牝,38.5,先行,3,5,17,東京,D,1600,良,10,1,未勝利・牝,39.9,中団,2,5,2,東京,D,1600,重,4,9,未勝利,37.2,差し,2,4,18,中山,D,1200,良,9,9,未勝利,36.5,後方,初,,,,,,,,,,,,
7,,8,,,,,ワンダーアスク,,牝,3,2,6,13,函館,D,1700,稍,9,5,未勝利・牝,40.0,先行,10,4,5,阪神,D,1400,重,6,11,未勝利・牝,36.7,後方,2,3,22,阪神,D,1400,良,4,4,未勝利・牝,38.5,差し,5,2,14,小倉,T,1200,良,9,6,未勝利,36.0,中団,8,12,20,中京,T,1600,稍,7,6,未勝利・牝*,35.5,中団,2
7,,9,,,,,プルーフリーディン,,牝,3,4,5,31,京都,D,1800,良,4,5,未勝利・牝,38.6,先行,4,5,3,京都,D,1800,稍,5,6,未勝利・牝,38.2,中団,3,4,11,阪神,D,1800,重,5,3,未勝利・牝,39.4,中団,10,2,1,京都,D,1800,良,2,4,未勝利・牝,37.9,先行,3,1,10,京都,T,1600,良,8,13,未勝利・牝,35.6,後方,12
8,,10,,,,,ドンレミラピュセル,,牝,3,4,5,30,京都,T,1400,良,9,8,未勝利,35.4,中団,16,2,10,京都,T,1600,良,4,5,新馬,35.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,ファントムグレース,,牝,3,3,6,6,阪神,D,1800,良,9,13,未勝利・牝,38.9,後方,3,5,17,京都,D,1800,良,8,10,未勝利・牝,38.8,後方,3,4,26,京都,D,1200,良,12,12,未勝利・牝,36.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010507,2026.6.27,土,函館,1函5,7,,1勝,芝,2000,A,4,稍(暫定),雨(暫定),16,13:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブランヴァンダイク,,牡,3,2,6,14,函館,T,1800,良,1,10,未勝利,35.1,先行,9,4,12,阪神,T,1600,良,12,7,未勝利,36.7,先行,12,1,18,京都,T,1600,良,8,3,未勝利,36.3,中団,4,12,21,阪神,T,1800,重,2,6,新馬,34.3,先行,初,,,,,,,,,,,,
2,,2,,,,,コスモナエマ,,牝,3,2,6,14,函館,T,1800,良,7,3,八雲特別･1勝,35.6,先行,10,4,5,中山,T,2000,重,1,4,未勝利,36.6,逃げ,4,3,7,中山,T,2000,稍,5,6,未勝利・牝,36.3,先行,26,9,7,札幌,T,2000,稍,2,3,未勝利*,37.0,ﾏｸﾘ,4,8,9,新潟,T,2000,良,4,8,未勝利*,37.2,先行,3
3,,3,,,,,グランアルト,,牡,3,11,4,11,中山,T,2000,良,6,5,山藤賞･1勝*,36.2,後方,3,3,22,中山,T,2000,良,4,4,１勝ｸﾗｽ*,35.3,先行,3,2,28,中山,T,2200,良,7,5,水仙賞･1勝*,37.8,中団,7,1,11,中山,T,2200,良,1,3,未勝利,36.1,逃げ,7,11,24,東京,T,2000,良,9,6,未勝利*,34.6,後方,2
4,,4,,,,,メイショウテンク,,牡,3,7,5,9,京都,T,2200,良,5,12,京都新聞G2,35.4,後方,3,4,18,阪神,T,2000,良,4,3,１勝ｸﾗｽ*,34.4,先行,11,2,1,京都,T,2000,良,1,2,未勝利,34.7,先行,3,1,11,京都,T,1800,良,2,4,未勝利,34.0,差し,3,12,20,阪神,T,1600,良,6,3,未勝利*,34.1,中団,3
5,,5,,,,,ディーリライズ,,牡,3,2,6,13,函館,T,2000,稍,8,9,奥尻特別･1勝,35.9,中団,23,1,5,京都,D,1800,良,7,8,１勝ｸﾗｽ*,38.4,先行,3,12,13,阪神,T,2000,良,6,7,エリカ賞･1勝,34.0,中団,7,10,26,京都,T,1800,稍,7,7,萩Ｓ(L),35.2,先行,14,7,19,小倉,T,1800,稍,1,3,未勝利*,36.2,先行,4
6,,6,,,,,マカナアネラ,,牡,3,2,6,13,函館,T,2000,稍,3,3,奥尻特別･1勝,35.6,差し,8,4,18,福島,T,2000,良,2,7,ひめさゆ･1勝,35.0,先行,5,3,15,中山,T,1800,良,13,15,スプリンG2,36.3,中団,6,2,1,小倉,T,2000,良,1,5,未勝利,35.6,逃げ,2,1,18,京都,T,1600,良,9,10,未勝利,36.5,中団,4
6,,7,,,,,サウンドサンライズ,,牝,4,2,6,14,函館,T,1800,良,4,7,八雲特別･1勝,35.1,ﾏｸﾘ,26,12,14,中京,T,2000,稍,12,11,１勝ｸﾗｽ・牝,34.9,後方,14,9,6,札幌,T,2000,良,止,5,富良野特･1勝,----,,2,8,23,札幌,T,1800,稍,7,2,１勝ｸﾗｽ・牝,35.8,中団,3,8,3,札幌,T,2000,良,2,8,１勝ｸﾗｽ・牝,35.5,先行,22
7,,8,,,,,アイドクレース,,牝,3,10,4,18,福島,T,2000,良,7,8,ひめさゆ･1勝,36.1,先行,7,2,28,中山,T,1800,良,3,6,１勝ｸﾗｽ・牝*,35.9,ﾏｸﾘ,2,2,14,小倉,T,2000,良,5,7,あすなろ･1勝,35.6,後方,2,1,31,小倉,T,1800,良,1,6,未勝利,35.5,差し,10,11,22,福島,T,1800,良,3,9,未勝利*,34.8,追込,4
7,,9,,,,,エオアリイ,,牡,4,26,12,27,中山,T,2200,良,17,8,１勝ｸﾗｽ,37.2,中団,6,11,15,福島,T,2600,良,9,5,１勝ｸﾗｽ,38.4,先行,11,8,31,札幌,T,2000,稍,1,2,未勝利,37.4,先行,3,8,9,札幌,T,2000,稍,2,7,未勝利,36.5,逃げ,13,5,11,新潟,D,1800,稍,9,4,未勝利・若,42.3,先行,2
8,,10,,,,,ゴガツノアマノガワ,,牡,4,2,6,14,函館,T,1800,良,10,8,八雲特別･1勝,36.3,後方,2,5,31,東京,T,1800,良,8,6,１勝ｸﾗｽ,35.6,先行,2,5,17,東京,T,1800,良,5,11,１勝ｸﾗｽ,33.8,先行,連,5,10,東京,T,1400,良,8,8,１勝ｸﾗｽ,33.9,後方,53,5,3,東京,T,2000,稍,7,4,未勝利,34.3,中団,2
8,,11,,,,,ドウアドバンテージ,,牡,5,2,6,13,函館,T,2000,稍,2,2,奥尻特別･1勝,35.5,先行,10,4,5,阪神,T,2000,稍,2,3,１勝ｸﾗｽ,35.7,先行,90,7,14,函館,T,2000,良,1,3,未勝利,35.7,差し,2,6,30,函館,T,2000,良,3,6,未勝利,36.2,差し,3,6,8,函館,D,1700,良,10,2,未勝利,39.5,中団,5
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010508,2026.6.27,土,函館,1函5,8,,1勝,ダート,1000,,2,稍(暫定),雨(暫定),12,13:40,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マメタンク,,牡,3,7,5,9,京都,D,1200,良,2,1,１勝ｸﾗｽ*,36.2,差し,9,3,7,阪神,D,1200,稍,3,2,１勝ｸﾗｽ*,37.7,先行,2,2,22,阪神,D,1400,良,7,3,１勝ｸﾗｽ*,38.8,中団,19,10,11,京都,D,1200,良,1,1,新馬,36.4,先行,初,,,,,,,,,,,,
2,,2,,,,,フレンズプラス,,牝,3,2,6,14,函館,D,1000,良,5,7,１勝ｸﾗｽ・牝,34.8,後方,5,5,9,新潟,D,1200,稍,1,1,未勝利・牝,38.7,先行,3,4,19,福島,D,1150,良,2,11,未勝利,37.3,差し,10,2,7,小倉,D,1700,良,11,9,未勝利・牝,41.1,先行,17,10,11,京都,D,1200,良,7,2,未勝利*,38.2,先行,4
3,,3,,,,,サツキレジーナ,,牝,4,19,2,15,小倉,D,1000,稍,7,5,１勝ｸﾗｽ,35.5,中団,2,2,1,小倉,D,1000,良,8,4,１勝ｸﾗｽ,36.6,先行,21,9,6,札幌,D,1000,良,1,3,未勝利,35.7,逃げ,2,8,23,札幌,D,1000,重,3,5,未勝利・牝,34.8,差し,2,8,10,札幌,D,1000,稍,3,4,未勝利,35.7,差し,2
4,B,4,,,,,ミサビスケッツ,,牝,4,2,6,14,函館,D,1000,良,3,11,１勝ｸﾗｽ・牝,35.0,差し,5,5,10,新潟,D,1200,良,10,11,１勝ｸﾗｽ・牝,37.6,後方,2,4,25,東京,D,1400,稍,16,6,１勝ｸﾗｽ・牝,40.9,先行,4,3,28,阪神,D,1400,良,5,7,１勝ｸﾗｽ・牝,37.9,先行,6,2,14,小倉,D,1700,良,12,3,１勝ｸﾗｽ・牝,38.5,後方,2
5,,5,,,,,ブラックトルネード,,牡,4,2,6,13,東京,D,1400,稍,15,16,１勝ｸﾗｽ,38.0,後方,13,3,14,中京,D,1200,良,15,14,１勝ｸﾗｽ,38.4,中団,10,1,5,中山,D,1200,稍,10,12,１勝ｸﾗｽ,37.8,先行,14,9,25,浦和,D,1400,良,7,6,マルチ,----,中団,2,9,13,中山,D,1200,不,外,--,１勝ｸﾗｽ,----,,11
6,B,6,,,,,スパークルジョイ,,牝,5,2,6,14,函館,D,1000,良,7,6,１勝ｸﾗｽ・牝,36.4,逃げ,12,3,21,阪神,D,1200,良,9,13,１勝ｸﾗｽ,37.7,逃げ,3,3,1,阪神,D,1200,良,8,8,１勝ｸﾗｽ・牝,37.8,逃げ,5,1,25,小倉,D,1000,良,9,7,１勝ｸﾗｽ,37.7,先行,3,1,4,京都,D,1200,良,12,15,１勝ｸﾗｽ,37.4,逃げ,8
6,,7,,,,,カッタッパ,,牡,3,10,4,19,阪神,D,1200,良,12,1,１勝ｸﾗｽ*,36.9,後方,3,3,29,阪神,D,1200,良,3,1,１勝ｸﾗｽ*,36.9,逃げ,9,1,24,小倉,D,1000,良,1,1,未勝利,36.1,逃げ,12,11,1,京都,D,1200,不,2,1,未勝利*,36.4,逃げ,3,10,13,京都,D,1400,良,2,1,未勝利*,38.5,先行,3
7,,8,,,,,セイルロケット,,牡,4,連,6,20,函館,D,1000,良,8,7,１勝ｸﾗｽ,36.6,中団,15,3,7,阪神,D,1200,稍,16,12,１勝ｸﾗｽ,39.0,先行,6,1,25,小倉,D,1000,良,11,4,１勝ｸﾗｽ,37.8,中団,15,10,14,門別,D,1000,稍,1,1,グラン,----,先行,連,10,2,門別,D,1000,稍,1,1,３歳以,----,逃げ,4
7,,9,,,,,ジュウオウ,,牡,5,7,5,9,新潟,D,1200,稍,6,9,１勝ｸﾗｽ,39.8,中団,9,3,7,阪神,D,1200,稍,8,9,１勝ｸﾗｽ,37.2,中団,4,2,7,京都,D,1200,良,9,9,１勝ｸﾗｽ,37.2,中団,8,12,17,園田,D,1230,良,1,1,大名草,----,ﾏｸﾘ,3,11,26,園田,D,1230,稍,1,1,錦秋花,----,差し,22
8,B,10,,,,,マジェステラ,,牝,3,2,6,14,函館,T,1200,良,10,4,１勝ｸﾗｽ,34.4,中団,2,5,31,東京,D,1400,良,9,8,１勝ｸﾗｽ*,38.0,先行,9,3,28,中山,D,1200,重,1,2,未勝利・牝,37.1,先行,2,3,14,中京,D,1200,良,2,7,未勝利,37.5,先行,3,2,21,東京,D,1400,良,8,9,未勝利・牝,38.1,中団,11
8,,11,,,,,テーオーナタリー,,牝,3,2,6,14,函館,D,1000,良,9,1,１勝ｸﾗｽ・牝,36.5,先行,3,5,23,京都,D,1400,稍,4,12,１勝ｸﾗｽ*,38.3,先行,5,4,19,阪神,D,1200,良,6,11,１勝ｸﾗｽ*,36.4,中団,18,12,14,阪神,D,1200,良,4,6,１勝ｸﾗｽ*,35.9,追込,3,11,22,京都,D,1200,良,1,1,未勝利・牝*,36.9,逃げ,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010509,2026.6.27,土,函館,1函5,9,長万部特別,1勝,芝,1200,A,2,稍(暫定),雨(暫定),16,14:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,クワイエットアイ,,牡,3,2,6,13,函館,D,1000,稍,12,3,１勝ｸﾗｽ,36.5,中団,3,5,23,新潟,T,1000,稍,6,9,はやぶさ･1勝,33.7,中団,4,4,25,福島,T,1200,良,16,10,雪うさぎ･1勝,37.6,先行,11,2,8,小倉,T,1200,良,15,9,かささぎ･1勝,38.0,先行,29,7,20,函館,T,1200,良,1,3,未勝利*,35.3,逃げ,2
2,,2,,,,,ブライアーヒル,,牝,4,2,6,13,函館,T,1200,稍,7,7,１勝ｸﾗｽ,33.2,後方,13,3,15,中京,T,1200,良,17,16,１勝ｸﾗｽ,34.7,後方,3,2,22,小倉,T,1200,良,12,13,１勝ｸﾗｽ・牝,34.3,後方,3,2,1,小倉,T,1200,良,14,10,１勝ｸﾗｽ,35.5,中団,10,11,24,福島,T,1200,良,9,11,１勝ｸﾗｽ,34.6,後方,4
3,,3,,,,,ナオミライトニング,,牝,3,2,6,13,函館,T,1200,稍,5,6,１勝ｸﾗｽ,33.7,中団,11,3,28,阪神,T,1400,良,8,9,１勝ｸﾗｽ*,35.0,中団,11,1,11,中山,D,1200,良,14,8,１勝ｸﾗｽ*,39.7,後方,10,11,1,京都,T,1400,良,8,12,ファンタG3,33.9,中団,2,10,19,京都,T,1400,良,6,4,もみじＳ,34.8,先行,9
4,,4,,,,,ララバニュルス,,牡,4,10,4,19,福島,T,1200,良,2,4,須賀川特･1勝,33.9,差し,8,2,21,小倉,T,1200,良,10,2,１勝ｸﾗｽ,35.9,先行,33,7,6,函館,T,1200,稍,1,2,未勝利,34.9,差し,3,6,15,東京,T,1400,稍,4,2,未勝利,34.7,差し,3,5,25,東京,T,1600,稍,4,1,未勝利,35.7,先行,3
5,,5,,,,,トップオンザヒル,,セ,4,2,6,14,函館,D,1700,良,10,9,１勝ｸﾗｽ,38.7,後方,13,3,14,阪神,D,1800,良,7,8,１勝ｸﾗｽ,39.1,中団,35,7,13,函館,D,1700,良,9,9,１勝ｸﾗｽ,38.6,後方,17,3,15,阪神,D,1400,良,15,13,１勝ｸﾗｽ*,39.6,後方,28,8,31,札幌,T,1800,重,11,9,札幌２歳G3,39.9,中団,7
6,,6,,,,,ファニーバニー,,牝,3,連,6,21,函館,T,1200,良,6,3,１勝ｸﾗｽ・牝,35.0,中団,7,5,2,京都,T,1400,良,3,7,１勝ｸﾗｽ*,34.2,逃げ,8,3,7,阪神,T,1400,良,14,9,フィリーG2,35.6,先行,8,1,12,京都,T,1600,良,8,15,シンザンG3,36.0,逃げ,7,11,22,京都,T,1400,良,3,1,秋明菊賞･1勝,34.6,逃げ,5
7,,7,,,,,ドリーミングアップ,,牡,5,2,6,13,函館,T,1200,稍,2,4,１勝ｸﾗｽ,32.9,追込,4,5,16,東京,D,1600,良,5,4,１勝ｸﾗｽ,35.8,後方,2,5,2,東京,D,1400,重,4,2,１勝ｸﾗｽ,35.7,差し,6,3,21,中京,D,1400,良,3,3,１勝ｸﾗｽ,36.9,差し,4,2,21,東京,D,1600,良,4,6,１勝ｸﾗｽ,36.0,差し,13
8,,8,,,,,シュークリーム,,牝,5,2,6,14,函館,T,1200,良,2,9,１勝ｸﾗｽ,34.0,先行,6,5,2,新潟,T,1000,稍,10,4,１勝ｸﾗｽ,35.2,先行,10,2,22,小倉,D,1000,良,12,8,１勝ｸﾗｽ,36.7,中団,連,2,15,小倉,D,1000,稍,4,6,１勝ｸﾗｽ,35.9,先行,10,12,7,阪神,D,1200,良,8,9,１勝ｸﾗｽ・牝,38.7,先行,3
8,B,9,,,,,ナンナンプー,,牝,4,連,6,21,函館,T,1200,良,7,8,１勝ｸﾗｽ・牝,34.7,中団,8,4,26,福島,T,1200,良,11,8,１勝ｸﾗｽ,34.4,中団,連,4,18,福島,T,1200,良,11,6,１勝ｸﾗｽ,34.8,先行,7,2,28,小倉,T,1200,稍,11,4,１勝ｸﾗｽ,35.1,中団,3,2,7,小倉,T,1200,稍,3,6,１勝ｸﾗｽ・牝,34.6,差し,連
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010510,2026.6.27,土,函館,1函5,10,洞爺湖特別,2勝,芝,2000,A,4,稍(暫定),雨(暫定),16,14:45,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ハートメテオ,,牝,4,2,6,13,函館,T,1800,稍,10,1,松前特別･2勝,34.6,中団,17,2,15,小倉,T,2000,稍,2,3,太宰府特･2勝,34.9,追込,4,1,17,京都,T,2000,良,2,2,稲荷特別･2勝,34.0,追込,5,12,13,阪神,T,1800,良,5,4,２勝ｸﾗｽ・牝,33.9,先行,15,8,30,札幌,T,2000,稍,14,2,札幌日刊･2勝,38.6,後方,4
2,,2,,,,,ラブリーリディア,,牝,4,2,6,13,函館,T,1800,稍,9,12,松前特別･2勝,34.1,後方,6,5,2,新潟,T,1800,稍,14,7,胎内川特･2勝,35.2,後方,23,11,22,京都,T,2000,良,5,6,２勝ｸﾗｽ,34.4,後方,4,10,26,新潟,T,1800,稍,1,3,１勝ｸﾗｽ・牝,33.8,追込,14,7,19,函館,T,2000,良,1,1,未勝利,34.8,差し,4
3,B,3,,,,,ヨヒーン,,牝,4,13,3,29,阪神,T,2000,良,6,5,四国新聞･2勝,34.5,ﾏｸﾘ,2,3,14,中山,T,2000,良,7,2,房総特別･2勝,34.9,中団,7,1,25,京都,T,2000,良,5,2,２勝ｸﾗｽ・牝,35.5,後方,9,11,22,福島,T,2000,良,1,2,１勝ｸﾗｽ・牝,34.7,差し,11,9,6,札幌,T,2000,良,2,1,富良野特･1勝,35.7,差し,4
4,,4,,,,,ウィルサヴァイブ,,牝,4,6,5,16,東京,T,1800,良,6,3,調布特別･2勝,33.1,中団,13,2,15,小倉,T,2000,稍,4,1,太宰府特･2勝,36.6,逃げ,3,1,25,京都,T,2000,良,2,3,２勝ｸﾗｽ・牝,35.2,先行,3,1,5,京都,T,1800,良,11,4,逢坂山特･2勝,37.3,先行,3,12,13,阪神,T,1800,良,2,2,２勝ｸﾗｽ・牝,34.1,逃げ,12
5,B,5,,,,,リッチブラック,,牡,7,2,6,14,函館,D,1700,良,12,12,津軽海Ｈ･2勝,40.0,後方,5,5,9,京都,T,2000,良,6,7,鴨川特別･2勝,35.2,後方,2,4,26,京都,T,2200,良,7,10,比良山Ｈ･2勝,37.4,逃げ,2,4,11,阪神,T,2400,良,7,6,明石特別･2勝,35.0,先行,6,3,1,阪神,T,2200,良,8,9,山陽特別･2勝,35.6,逃げ,3
6,,6,,,,,ロードマンハイム,,セ,6,2,6,13,函館,T,1800,稍,6,10,松前特別･2勝,35.1,ﾏｸﾘ,9,4,12,中山,T,1800,良,7,6,２勝ｸﾗｽ,34.0,中団,33,8,24,札幌,T,1800,良,6,2,WASJ第４･2勝,35.5,中団,3,8,2,札幌,T,1800,良,2,6,釧路湿原･2勝,34.6,差し,2,7,20,小倉,T,1800,良,4,3,不知火特･2勝,35.7,差し,12
6,,7,,,,,レイヤードレッド,,牡,4,2,6,13,函館,T,1800,稍,7,9,松前特別･2勝,34.6,中団,11,3,28,中山,T,2000,稍,4,8,２勝ｸﾗｽ,35.0,差し,4,3,1,中山,T,2000,良,4,10,富里特別･2勝,34.6,差し,5,1,24,中山,T,1800,良,8,8,東雲賞･2勝,34.2,先行,3,1,5,中山,T,2000,良,4,4,初日の出･2勝,34.8,先行,3
7,,8,,,,,バルティカ,,牡,4,17,2,28,小倉,T,2000,稍,15,9,別府特別･2勝,40.3,中団,3,2,7,京都,T,2000,良,3,3,２勝ｸﾗｽ,35.4,先行,14,11,1,京都,T,2000,良,6,5,北野特別･2勝,34.8,先行,4,10,4,京都,T,2000,重,5,10,２勝ｸﾗｽ,35.3,中団,4,9,7,札幌,T,1800,稍,4,10,ＨＴＢ賞･2勝,36.8,先行,8
7,,9,,,,,ウインアクトゥール,,牡,5,16,3,8,中山,D,1800,稍,13,7,２勝ｸﾗｽ,44.4,後方,4,2,7,小倉,T,1800,稍,3,4,ＲＫＢ賞･2勝,35.6,先行,11,11,22,京都,T,2000,良,11,7,２勝ｸﾗｽ,35.7,中団,4,10,26,新潟,T,2000,稍,3,4,村上特別･2勝,35.4,差し,7,9,7,札幌,T,1800,稍,3,7,ＨＴＢ賞･2勝,36.6,先行,2
8,,10,,,,,アメジストブラック,,牡,7,33,11,9,京都,T,2400,重,4,5,２勝ｸﾗｽ,35.4,ﾏｸﾘ,20,6,21,東京,T,2400,良,6,5,町田特Ｈ･2勝,36.6,先行,5,5,18,京都,T,2400,稍,2,3,白川特別･2勝,35.3,ﾏｸﾘ,5,4,12,阪神,T,2400,良,4,3,明石特別･2勝,35.6,先行,7,2,23,京都,T,2400,良,1,6,１勝ｸﾗｽ,34.4,先行,10
8,,11,,,,,ドッビアーコ,,セ,5,15,3,15,阪神,D,1800,良,11,8,２勝ｸﾗｽ,42.8,逃げ,2,2,28,小倉,D,1700,重,12,12,早鞆特Ｈ･2勝,38.3,中団,9,12,28,阪神,D,1800,良,10,7,２勝ｸﾗｽ,38.4,中団,13,9,28,中山,D,1800,良,9,9,２勝ｸﾗｽ,38.3,後方,4,8,30,札幌,D,1700,重,6,8,千歳特別･2勝,39.1,中団,16
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010511,2026.6.27,土,函館,1函5,11,青函Ｓ,ｵｰﾌﾟﾝ,芝,1200,A,2,稍(暫定),雨(暫定),16,15:20,,ﾊﾝﾃﾞ,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ダンツエラン,,牝,4,11,4,11,福島,D,1700,良,15,11,吾妻小富Ｈ,39.2,後方,8,2,15,小倉,T,1200,稍,18,7,北九州短,35.6,後方,15,11,2,京都,T,1600,良,11,8,まほろＨ(L),33.9,後方,3,10,13,京都,T,1400,良,7,17,スワンＳG2,33.2,後方,4,9,14,阪神,T,1800,良,17,17,ローズＳG2,37.3,中団,12
2,,2,,,,,ブラックチャリス,,牝,3,11,4,12,阪神,T,1600,良,15,10,桜花賞G1,35.8,中団,13,1,11,中山,T,1600,良,1,5,フェアリG3,35.1,先行,10,11,1,京都,T,1400,良,4,2,ファンタG3,33.8,先行,15,7,20,函館,T,1200,良,2,1,函館２歳G3,34.1,先行,4,6,21,函館,T,1200,良,1,3,新馬・牝,34.4,先行,初
3,,3,,,,,ジョーメッドヴィン,,牡,5,2,6,13,函館,T,1200,稍,8,10,函館スプG3,33.6,後方,7,4,26,福島,T,1200,良,3,7,モルガナＨ,33.4,差し,2,4,12,中山,T,1200,良,10,3,春雷ＳＨ(L),33.9,中団,4,3,15,阪神,T,1200,良,9,5,米子城ＳＨ,34.1,先行,4,2,15,小倉,T,1200,稍,1,4,北九州短,34.1,差し,10
