レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010601,2026.5.17,日,新潟,1新6,1,,未勝利,障害,2890,B,,良(暫定),晴(暫定),14,09:45,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
8,,13,,,,,チョコスコーン,,牝,3,2,5,3,新潟,T,2000,稍,12,7,未勝利・牝,35.9,後方,8,3,7,中山,T,2000,稍,9,15,未勝利・牝,36.1,中団,11,12,20,中山,T,1800,良,10,6,新馬・牝,35.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010607,2026.5.17,日,新潟,1新6,7,,1勝,芝,2000,B,2,良(暫定),晴(暫定),16,13:05,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マイネルアウルム,,牡,4,4,4,19,福島,T,2000,良,4,2,１勝ｸﾗｽ,35.0,差し,連,4,12,福島,T,2000,良,3,1,１勝ｸﾗｽ・若,35.4,差し,7,2,22,小倉,T,2000,良,6,2,１勝ｸﾗｽ,36.2,先行,2,2,8,小倉,T,1800,良,2,4,１勝ｸﾗｽ・若,35.7,差し,2,1,25,小倉,T,2000,良,2,4,１勝ｸﾗｽ,33.9,先行,8
2,,2,,,,,アンドローゼス,,牝,5,2,5,3,新潟,T,1800,良,11,7,１勝ｸﾗｽ,35.2,中団,11,2,14,小倉,T,1800,良,15,2,１勝ｸﾗｽ,36.2,中団,3,1,25,小倉,T,1800,良,3,6,１勝ｸﾗｽ・牝,35.8,差し,13,10,25,新潟,T,1800,良,8,2,１勝ｸﾗｽ・若,34.4,中団,連,10,18,新潟,T,1800,良,3,5,１勝ｸﾗｽ,33.4,追込,14
3,,3,,,,,ロジウムエポック,,牡,6,11,2,28,小倉,T,2600,稍,14,15,脊振山特･1勝,37.0,後方,2,2,14,小倉,T,1800,良,12,13,１勝ｸﾗｽ,35.3,後方,連,2,8,小倉,T,1800,良,11,13,１勝ｸﾗｽ・若,36.5,中団,11,11,24,福島,T,2000,良,11,13,１勝ｸﾗｽ,34.8,後方,3,11,1,東京,T,1800,良,13,13,１勝ｸﾗｽ,35.9,中団,24
4,,4,,,,,コスモアチーブ,,牡,4,9,3,14,中京,T,2200,良,8,9,鶴舞特別･1勝,37.2,先行,12,12,20,中京,T,2000,稍,7,11,ヤングジ･1勝,35.4,中団,4,11,24,福島,T,2000,良,14,6,１勝ｸﾗｽ,35.9,先行,2,11,8,福島,T,2000,良,5,5,三春駒特･1勝,35.7,先行,2,10,26,新潟,T,2000,稍,10,8,１勝ｸﾗｽ,34.7,中団,21
4,,5,,,,,コンサートマスター,,牡,4,13,2,15,東京,T,2400,良,14,10,１勝ｸﾗｽ,36.5,後方,24,8,30,新潟,T,1800,良,16,7,未勝利,34.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,コーラスライン,,牝,7,12,2,22,阪神,T,2400,良,9,9,１勝ｸﾗｽ,37.2,中団,2,2,7,東京,D,1600,良,13,13,１勝ｸﾗｽ・牝,39.3,後方,26,8,10,札幌,T,2000,良,8,9,１勝ｸﾗｽ,36.5,後方,3,7,20,函館,T,2600,良,9,9,１勝ｸﾗｽ,37.2,後方,2,7,5,函館,T,2600,稍,8,11,１勝ｸﾗｽ,37.7,中団,9
5,,7,,,,,デビューフライト,,牝,4,連,5,9,新潟,T,1800,良,13,9,粟島特別･1勝,38.3,中団,12,2,15,小倉,T,2000,稍,12,5,１勝ｸﾗｽ,36.4,中団,2,1,31,小倉,T,2000,良,6,13,１勝ｸﾗｽ,35.6,中団,2,1,18,京都,T,1600,良,6,7,１勝ｸﾗｽ,35.1,中団,6,12,6,中京,T,1600,良,13,10,１勝ｸﾗｽ,34.0,後方,6
6,,8,,,,,ベネスピラ,,牡,4,4,4,18,中山,T,2000,良,4,2,１勝ｸﾗｽ,34.9,先行,2,4,4,中山,T,2000,良,2,6,１勝ｸﾗｽ,35.8,先行,7,2,14,東京,D,2100,良,12,7,１勝ｸﾗｽ,39.0,先行,12,11,22,福島,D,1700,良,12,3,１勝ｸﾗｽ,40.8,先行,19,7,13,福島,D,1700,良,1,6,未勝利,37.7,先行,2
6,,9,,,,,トラストモアリズム,,牝,4,30,10,18,新潟,T,2200,良,13,10,岩船特別･1勝,38.1,先行,3,9,27,中山,T,2200,良,11,7,１勝ｸﾗｽ,35.0,後方,5,8,23,新潟,T,1800,良,6,4,１勝ｸﾗｽ,33.1,後方,13,5,25,新潟,T,2200,稍,1,15,未勝利,36.5,追込,6,4,13,中山,T,2000,良,11,15,未勝利・牝,34.4,後方,12
7,B,10,,,,,ディーンズリスター,,セ,7,7,3,29,中京,T,2200,良,6,2,１勝ｸﾗｽ,35.1,先行,2,3,14,中京,T,2200,良,3,8,鶴舞特別･1勝,35.5,追込,12,12,21,中京,T,1600,稍,6,8,１勝ｸﾗｽ,35.3,中団,133,6,4,阪神,T,2000,良,6,6,１勝ｸﾗｽ,35.0,先行,49,6,26,阪神,T,2200,良,10,2,１勝ｸﾗｽ,34.8,中団,4
7,B,11,,,,,ウインボレロ,,牡,5,3,4,26,福島,T,2000,良,5,8,飯盛山特･1勝,35.5,中団,10,2,14,小倉,T,1800,良,6,11,１勝ｸﾗｽ,35.6,先行,67,11,2,福島,T,1800,稍,8,8,１勝ｸﾗｽ・若,36.4,後方,9,8,31,札幌,T,2000,重,5,8,１勝ｸﾗｽ,37.3,先行,3,8,10,札幌,T,1800,良,4,7,石狩特別･1勝,36.0,差し,17
8,,12,,,,,ダノンアトラス,,牡,5,12,2,22,小倉,T,2000,良,2,7,１勝ｸﾗｽ,35.0,追込,3,1,31,小倉,T,2000,良,3,10,１勝ｸﾗｽ,35.0,追込,3,1,11,京都,T,2000,良,10,10,１勝ｸﾗｽ,34.5,後方,8,11,16,福島,T,2000,良,13,1,１勝ｸﾗｽ,36.1,後方,4,10,19,新潟,T,2000,稍,2,5,松浜特別･1勝,34.4,追込,13
8,,13,,,,,ソリッドベーシス,,セ,4,9,3,15,中京,D,1800,良,12,14,１勝ｸﾗｽ,38.9,逃げ,2,2,28,中山,D,1800,重,10,16,１勝ｸﾗｽ,40.9,中団,2,2,14,東京,D,2100,良,15,12,１勝ｸﾗｽ,39.0,後方,18,10,9,門別,D,2000,良,1,1,グラン,----,先行,3,9,24,門別,D,1800,良,1,6,３歳以,----,逃げ,6
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010608,2026.5.17,日,新潟,1新6,8,,1勝,ダート,1800,,4,良(暫定),晴(暫定),15,13:35,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ビスケットマリー,,牝,4,3,4,25,福島,T,1800,良,15,15,１勝ｸﾗｽ・牝,37.7,後方,8,3,1,中山,D,1800,稍,11,11,１勝ｸﾗｽ・牝,38.7,後方,2,2,15,小倉,D,1700,稍,5,10,１勝ｸﾗｽ,39.0,中団,連,2,7,小倉,T,2000,稍,11,18,１勝ｸﾗｽ・牝,36.4,後方,8,12,16,水沢,D,1600,重,1,2,Ｃ１二,----,逃げ,2
2,,2,,,,,ココデイック,,牡,4,3,4,25,福島,D,1700,良,3,3,１勝ｸﾗｽ,38.2,先行,4,3,28,中京,D,1900,稍,4,5,ロイヤル･1勝,38.4,先行,2,3,15,中京,D,1800,良,4,7,１勝ｸﾗｽ,37.3,差し,3,2,21,小倉,D,1700,良,5,7,１勝ｸﾗｽ,38.7,中団,19,10,13,京都,D,1900,良,10,6,１勝ｸﾗｽ,40.3,後方,3
3,,3,,,,,グランコネクシオン,,牝,5,3,4,26,福島,D,1700,良,12,12,１勝ｸﾗｽ・牝,37.9,後方,8,3,1,小倉,D,1700,稍,11,8,１勝ｸﾗｽ,38.7,後方,4,2,1,小倉,D,1700,良,6,12,１勝ｸﾗｽ・牝,37.3,後方,10,11,23,東京,D,1600,良,11,10,１勝ｸﾗｽ・牝,36.1,後方,6,10,11,東京,D,1600,稍,8,9,１勝ｸﾗｽ・牝,36.9,後方,4
4,,4,,,,,ミッキーコンドル,,牡,4,43,7,20,函館,D,1700,良,9,1,１勝ｸﾗｽ,39.4,中団,3,6,29,函館,D,1700,良,1,2,未勝利,37.8,先行,4,5,31,京都,D,1800,良,2,7,未勝利,37.9,先行,2,5,17,京都,D,1800,不,3,4,未勝利,37.3,差し,4,4,19,阪神,T,2200,良,7,5,未勝利,36.4,先行,5
5,,5,,,,,ラテライト,,牝,4,2,5,2,京都,D,1800,稍,10,8,１勝ｸﾗｽ・牝,37.2,後方,6,3,21,阪神,D,1800,良,4,3,１勝ｸﾗｽ・牝,37.8,差し,連,3,14,阪神,D,1800,良,3,3,１勝ｸﾗｽ・牝,38.4,追込,3,2,22,小倉,D,1700,良,8,8,１勝ｸﾗｽ,40.3,中団,2,2,8,小倉,D,1700,良,5,5,１勝ｸﾗｽ・牝,38.5,先行,8
6,,6,,,,,アイファーファイト,,牡,7,2,5,3,新潟,D,1200,稍,10,14,１勝ｸﾗｽ,36.6,後方,3,4,11,福島,D,1700,良,11,13,１勝ｸﾗｽ・若,38.6,後方,6,3,1,小倉,D,1700,稍,10,15,１勝ｸﾗｽ,38.1,後方,2,2,15,小倉,D,1700,稍,6,13,１勝ｸﾗｽ,38.4,後方,3,1,24,小倉,D,1700,良,10,14,１勝ｸﾗｽ,37.8,後方,5
7,,7,,,,,ダノンアンチュラス,,牡,4,5,4,12,福島,T,2600,良,8,13,燧ヶ岳特･1勝,37.5,逃げ,22,11,9,福島,T,2600,良,14,16,１勝ｸﾗｽ,36.1,中団,15,7,27,新潟,T,2200,良,7,8,未勝利,35.0,先行,9,5,24,東京,T,2000,良,9,5,未勝利,36.2,逃げ,12,3,2,中山,T,2200,良,7,4,未勝利,36.7,逃げ,3
7,B,8,,,,,アバレリュウ,,牡,4,21,12,20,中京,D,1900,稍,10,6,１勝ｸﾗｽ,38.9,中団,2,12,7,中山,D,1800,良,16,9,１勝ｸﾗｽ,38.9,後方,16,8,17,新潟,D,1800,良,1,1,未勝利,39.1,先行,2,8,2,新潟,D,1800,良,3,1,未勝利,38.3,追込,7,6,15,東京,D,1600,重,3,3,未勝利,36.6,差し,4
8,B,9,,,,,オンクラウドナイン,,牡,4,6,4,5,中山,S,2880,重,外,--,障害未勝利,----,,31,8,30,札幌,D,1700,重,6,3,未勝利,39.5,先行,3,8,9,札幌,D,1700,重,3,7,未勝利,38.9,先行,2,7,27,札幌,D,1700,不,3,2,未勝利,38.1,先行,7,6,8,東京,D,2100,良,8,2,未勝利,40.4,先行,7
8,,10,,,,,ゴルデールスカー,,牡,6,6,4,4,阪神,D,1800,稍,4,5,１勝ｸﾗｽ,37.3,追込,3,3,14,阪神,D,1800,良,4,5,１勝ｸﾗｽ,36.9,差し,9,1,11,京都,D,1800,良,12,12,１勝ｸﾗｽ,39.0,先行,3,12,20,中京,D,1800,稍,3,8,１勝ｸﾗｽ,38.2,差し,8,10,25,京都,D,1800,良,5,10,１勝ｸﾗｽ,39.0,中団,12
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010609,2026.5.17,日,新潟,1新6,9,飛竜特別,1勝,芝,1000,B,0,良(暫定),晴(暫定),16,14:05,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ラブカムーン,,牝,5,連,5,10,京都,T,1200,良,5,11,１勝ｸﾗｽ,33.3,後方,連,5,3,新潟,T,1400,良,12,16,１勝ｸﾗｽ・牝,35.9,中団,2,4,18,福島,T,1200,良,15,11,１勝ｸﾗｽ,34.4,後方,7,3,1,小倉,T,1200,良,8,14,１勝ｸﾗｽ,35.8,中団,4,1,31,小倉,T,1200,良,12,14,１勝ｸﾗｽ,34.9,中団,11
1,,2,,,,,パレスドフィーヌ,,牝,5,2,5,2,新潟,T,1000,稍,5,6,１勝ｸﾗｽ,34.0,後方,17,1,4,中山,D,1200,稍,16,2,１勝ｸﾗｽ・牝,40.3,逃げ,3,12,13,中山,D,1200,良,5,5,１勝ｸﾗｽ,37.2,中団,7,10,25,新潟,T,1000,良,10,4,稲光特別･1勝,32.7,中団,連,10,18,新潟,T,1000,良,2,4,１勝ｸﾗｽ,32.6,差し,8
2,,3,,,,,バーニングフレーム,,牝,4,5,4,11,福島,D,1700,良,15,14,１勝ｸﾗｽ・若,41.9,後方,2,3,28,中京,T,1600,良,14,15,１勝ｸﾗｽ・牝,35.1,先行,26,9,25,浦和,D,1400,良,8,8,マルチ,----,後方,15,6,14,阪神,T,1200,重,10,16,１勝ｸﾗｽ,35.6,中団,連,6,7,東京,D,1600,良,16,14,１勝ｸﾗｽ・牝,39.8,中団,13
2,,4,,,,,ベルタソ,,牝,6,2,5,2,新潟,T,1000,稍,2,2,１勝ｸﾗｽ,33.7,差し,9,2,28,小倉,T,1200,稍,9,8,１勝ｸﾗｽ,35.3,先行,2,2,14,小倉,T,1200,良,2,12,１勝ｸﾗｽ,34.8,先行,9,12,17,笠松,D,1400,稍,4,2,馬籠宿,----,先行,5,11,9,京都,T,1400,重,15,14,１勝ｸﾗｽ,35.4,中団,10
3,B,5,,,,,オオゾラヒバリ,,牝,5,9,3,14,中山,D,1200,良,7,8,１勝ｸﾗｽ,37.1,先行,8,1,17,中山,D,1200,良,11,6,１勝ｸﾗｽ,37.9,後方,2,1,4,中山,D,1200,稍,2,10,１勝ｸﾗｽ・牝,37.4,差し,8,11,8,福島,D,1150,良,11,6,１勝ｸﾗｽ・牝,36.6,後方,7,9,20,中山,D,1200,重,4,8,１勝ｸﾗｽ・牝,37.7,差し,7
3,B,6,,,,,フェリーニ,,セ,5,9,3,14,阪神,D,1400,良,15,10,１勝ｸﾗｽ,37.3,後方,30,8,17,札幌,D,1000,稍,11,4,１勝ｸﾗｽ,37.0,先行,4,7,20,函館,D,1000,良,4,5,１勝ｸﾗｽ,34.9,追込,9,5,17,新潟,T,1400,稍,15,5,１勝ｸﾗｽ,37.0,後方,8,3,22,阪神,D,1200,良,6,2,１勝ｸﾗｽ,38.5,先行,4
4,B,7,,,,,ラヴェンデル,,牝,4,2,5,2,新潟,T,1000,稍,4,14,１勝ｸﾗｽ,34.2,差し,6,3,21,阪神,D,1200,良,14,14,１勝ｸﾗｽ,38.0,先行,14,12,13,中京,D,1200,良,12,15,１勝ｸﾗｽ・牝,37.6,先行,4,11,16,福島,T,1200,良,13,16,１勝ｸﾗｽ,36.6,先行,13,8,17,中京,T,1200,良,12,15,１勝ｸﾗｽ,34.8,中団,5
4,,8,,,,,ブラックティンカー,,牝,4,4,4,18,福島,T,1200,良,4,7,１勝ｸﾗｽ,34.7,先行,8,2,21,小倉,T,1200,良,15,6,１勝ｸﾗｽ,36.1,先行,3,1,31,小倉,T,1200,良,3,13,１勝ｸﾗｽ,34.7,先行,12,11,7,名古,D,1500,良,5,2,立冬特,----,逃げ,3,10,16,名古,D, 920,不,1,1,Ｂ５組,----,逃げ,3
5,,9,,,,,グッバイウェーブ,,牝,4,4,4,18,福島,D,1150,良,9,11,１勝ｸﾗｽ・牝,37.9,中団,5,3,15,中京,T,1200,良,16,14,１勝ｸﾗｽ,36.0,先行,17,11,15,福島,T,1200,良,12,4,１勝ｸﾗｽ・牝,36.1,先行,17,7,19,函館,T,1200,良,4,4,１勝ｸﾗｽ・牝,34.5,先行,4,6,21,函館,T,1200,良,1,7,未勝利,35.2,逃げ,5
5,,10,,,,,マグネシアブリック,,セ,4,15,2,1,小倉,T,1200,良,17,3,１勝ｸﾗｽ,35.7,中団,14,10,25,新潟,T,1000,良,3,2,稲光特別･1勝,32.4,先行,24,5,11,新潟,T,1000,稍,1,1,未勝利,34.3,先行,3,4,20,福島,T,1200,良,4,4,未勝利,34.5,追込,9,2,16,小倉,T,1200,良,4,6,未勝利,35.0,逃げ,9
6,,11,,,,,プロクレイア,,牝,4,5,4,11,阪神,D,1400,重,16,12,１勝ｸﾗｽ,37.9,後方,7,2,21,阪神,T,1600,良,18,17,１勝ｸﾗｽ,36.9,後方,27,8,17,札幌,T,1500,稍,13,10,１勝ｸﾗｽ・牝,37.5,中団,7,6,29,函館,T,1200,良,7,4,１勝ｸﾗｽ・牝,34.6,中団,8,5,3,京都,T,1400,稍,6,5,１勝ｸﾗｽ*,34.4,中団,7
6,,12,,,,,ウインマスカレード,,牡,4,2,5,2,新潟,T,1000,稍,3,1,１勝ｸﾗｽ,34.6,先行,7,3,15,中京,T,1200,良,15,9,１勝ｸﾗｽ,36.0,先行,46,4,26,福島,T,1200,良,2,7,雪うさぎ･1勝,34.4,先行,5,3,23,阪神,T,1200,良,5,9,１勝ｸﾗｽ*,34.5,中団,4,2,22,小倉,T,1200,良,1,8,未勝利,34.9,逃げ,6
7,B,13,,,,,グランプレジール,,セ,7,35,9,15,中山,D,1200,良,13,2,１勝ｸﾗｽ,38.9,中団,27,3,9,中山,D,1200,重,5,2,１勝ｸﾗｽ,38.1,先行,10,12,28,中山,D,1200,良,4,1,１勝ｸﾗｽ,37.7,先行,連,12,21,中山,D,1200,良,2,5,１勝ｸﾗｽ,38.0,先行,3,12,1,中京,D,1200,良,4,1,１勝ｸﾗｽ,36.9,先行,12
7,,14,,,,,ビスケット,,牝,6,4,4,18,福島,D,1150,良,15,15,１勝ｸﾗｽ・牝,40.0,中団,11,2,1,小倉,T,1200,良,15,16,１勝ｸﾗｽ,35.1,中団,11,11,16,福島,T,1200,良,16,15,１勝ｸﾗｽ,37.8,先行,4,10,19,新潟,T,1200,稍,17,18,１勝ｸﾗｽ,36.4,先行,8,8,24,新潟,T,1000,良,18,17,１勝ｸﾗｽ,34.4,先行,27
8,,15,,,,,ダノンゴーイチ,,牡,6,3,4,26,福島,T,1200,良,5,4,１勝ｸﾗｽ,34.2,中団,6,3,15,中京,T,1200,良,8,7,１勝ｸﾗｽ,34.0,中団,3,2,21,小倉,T,1200,良,2,9,１勝ｸﾗｽ,34.6,差し,13,11,24,福島,T,1200,良,7,9,１勝ｸﾗｽ,34.4,中団,9,9,21,中山,T,1200,良,8,9,１勝ｸﾗｽ,33.5,中団,6
8,,16,,,,,ミエノブラボー,,牝,5,3,4,25,福島,T,1200,良,3,5,１勝ｸﾗｽ・若,33.6,追込,5,3,22,中京,T,1400,良,9,6,１勝ｸﾗｽ,35.1,先行,3,3,1,小倉,T,1200,良,2,3,１勝ｸﾗｽ,34.7,差し,連,2,21,小倉,T,1200,良,4,5,１勝ｸﾗｽ,34.2,差し,3,2,1,小倉,T,1200,良,5,7,１勝ｸﾗｽ,34.0,後方,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010610,2026.5.17,日,新潟,1新6,10,信濃川特別,2勝,芝,2000,B,2,良(暫定),晴(暫定),16,14:40,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,コンフォルツァ,,牡,4,2,5,2,新潟,T,1800,稍,2,2,胎内川特･2勝,34.4,差し,21,12,7,阪神,T,1800,良,6,1,２勝ｸﾗｽ,33.9,後方,3,11,16,東京,T,1800,良,3,6,２勝ｸﾗｽ,33.5,先行,3,10,25,新潟,T,1800,良,1,4,１勝ｸﾗｽ・若,33.6,先行,12,8,2,札幌,T,1800,良,7,2,１勝ｸﾗｽ,34.9,後方,19
1,B,2,,,,,バードウォッチャー,,牡,5,11,3,1,中山,T,2000,良,6,5,富里特別･2勝,35.6,先行,4,2,1,東京,T,2000,良,4,6,２勝ｸﾗｽ,34.5,先行,6,12,21,中京,T,2000,稍,7,7,名古屋日･2勝,35.4,中団,8,10,26,新潟,T,2000,稍,7,8,村上特別･2勝,35.8,中団,3,10,4,東京,T,1800,良,5,9,八ヶ岳特･2勝,33.1,後方,5
2,,3,,,,,コスモアバンサ,,牡,6,5,4,12,中山,T,1800,良,9,7,２勝ｸﾗｽ,34.5,後方,3,3,21,中山,T,1800,良,7,6,館山特Ｈ･2勝,34.3,中団,19,11,8,東京,T,2000,良,5,5,２勝ｸﾗｽ,35.2,逃げ,2,10,26,新潟,T,2000,稍,6,7,村上特別･2勝,36.5,逃げ,4,9,28,中山,T,2000,良,3,9,茨城新聞･2勝,35.4,逃げ,3
2,,4,,,,,ホウオウシンデレラ,,牝,5,4,4,19,中山,T,2000,良,3,7,野島崎特･2勝,34.4,差し,5,3,14,中山,T,2000,良,3,8,房総特別･2勝,34.6,差し,9,1,11,中山,T,1800,良,5,10,初咲賞･2勝,34.5,中団,3,12,21,中山,T,2000,重,8,10,チバテレ･2勝,36.3,中団,4,11,24,福島,T,1800,良,7,16,五色沼特･2勝,34.7,中団,16
3,,5,,,,,フルレゾン,,牝,5,7,3,28,中京,T,2200,良,8,4,ターフオ･2勝,33.7,中団,11,1,12,京都,T,2400,良,3,6,琵琶湖特･2勝,34.4,追込,3,12,21,中京,T,2000,稍,6,2,名古屋日･2勝,35.1,後方,8,10,26,新潟,T,2000,稍,8,1,村上特別･2勝,36.1,中団,9,8,23,中京,T,2000,良,1,2,１勝ｸﾗｽ・牝,33.4,先行,4
3,,6,,,,,バンフィエルド,,牡,7,7,3,28,中京,T,2200,良,9,10,ターフオ･2勝,34.0,先行,2,3,14,中京,T,2000,良,7,10,茶臼山高･2勝,35.6,先行,12,12,21,中京,T,2000,稍,9,9,名古屋日･2勝,36.0,ﾏｸﾘ,連,12,14,中京,T,2200,稍,4,6,一宮特別･2勝,36.0,逃げ,3,11,22,京都,T,2000,良,8,13,２勝ｸﾗｽ,34.8,中団,12
4,,7,,,,,ワザモノ,,牡,8,7,3,28,中山,T,2000,稍,8,9,２勝ｸﾗｽ,35.2,中団,4,2,28,小倉,T,2000,稍,2,15,別府特別･2勝,35.9,差し,11,12,14,中山,T,1800,稍,8,10,霞ヶ浦特･2勝,36.2,後方,4,11,16,東京,T,1800,良,7,10,２勝ｸﾗｽ,33.9,中団,11,8,30,札幌,T,2000,稍,4,10,札幌日刊･2勝,37.4,先行,8
4,,8,,,,,ハイディージェン,,セ,5,4,4,19,阪神,T,2000,良,9,9,蓬莱峡特･2勝,36.6,先行,2,4,5,阪神,T,1800,稍,11,9,２勝ｸﾗｽ,35.5,後方,34,8,9,札幌,T,2000,稍,止,7,藻岩山特･2勝,----,,13,5,10,京都,T,2000,稍,4,3,鴨川特別･2勝,35.6,先行,10,3,2,小倉,T,1800,重,8,5,別府特別･2勝,36.8,先行,3
5,,9,,,,,クロシェットノエル,,牝,5,21,12,21,中山,T,2000,重,4,3,チバテレ･2勝,35.3,差し,3,11,30,東京,T,2000,良,4,5,オリエＨ･2勝,34.3,先行,3,11,8,東京,T,2000,良,4,4,２勝ｸﾗｽ,34.0,先行,13,8,9,新潟,T,1800,良,2,3,三面川特･2勝,33.5,差し,7,6,21,東京,T,2400,良,4,3,町田特Ｈ･2勝,35.7,差し,3
5,,10,,,,,ジェットブレード,,牡,4,3,4,26,京都,T,2200,良,10,6,比良山Ｈ･2勝,36.1,先行,4,3,28,中京,T,2200,良,4,6,ターフオ･2勝,33.4,差し,2,3,14,中京,T,2000,良,5,6,茶臼山高･2勝,35.2,後方,10,1,5,中山,T,2000,良,5,5,初日の出･2勝,34.9,先行,3,12,14,中京,T,2200,稍,3,5,一宮特別･2勝,35.6,先行,5
6,,11,,,,,ホウオウレイヴン,,セ,4,21,12,21,中京,T,2000,稍,10,5,名古屋日･2勝,36.5,逃げ,2,12,7,中京,T,2200,良,1,4,栄特別･1勝,34.2,先行,6,10,26,新潟,T,2000,稍,9,2,１勝ｸﾗｽ,34.5,中団,2,10,12,京都,T,2400,良,6,1,１勝ｸﾗｽ,33.7,中団,2,9,27,阪神,T,2200,良,4,2,１勝ｸﾗｽ,34.5,追込,9
6,,12,,,,,ジャンビ,,牝,5,4,4,19,中山,T,2000,良,11,11,野島崎特･2勝,34.1,後方,5,3,14,中山,T,2000,良,6,9,房総特別･2勝,34.7,後方,15,11,30,東京,T,2000,良,8,6,オリエＨ･2勝,36.4,先行,6,10,19,新潟,T,2000,稍,1,11,松浜特別･1勝,34.3,差し,7,8,31,新潟,T,2000,良,5,8,１勝ｸﾗｽ・牝,34.4,後方,16
