レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010501,2026.6.27,土,函館,1函5,1,,未勝利,芝,1200,A,2,稍(暫定),雨(暫定),16,09:50,,馬齢,３歳
1,,1,ブランヴァンダイク,牡,3,4,8.4,>, 98,6,55,,,小沢大仁,(栗),辻野泰之,エピファネイア,ロードカナロア,,,6,14,1函2,9,未勝利,芝,1800,良,,小沢,57.0,,10,25.9,1,-0.0,2,3,3,2,2,36.75,35.1,7,(トリニタリオ)
2,,2,コスモナエマ,牝,3,5,10.7, ,103,4,52,☆,,長浜鴻緒,(美),手塚貴久,ダノンバラード,"Southern Image",,ロイヤルチャージャー系,6,14,1函2,10,八雲特別･1勝,芝,1800,良,,長浜,53.0,,3,6.4,7,0.9,1,2,2,2,2,36.55,35.6,8,モンローウォーク
3,,3,グランアルト,牡,3,9,22.8, , 94,9,55,,*,斎藤新,(美),斎藤誠,ワールドプレミア,"Shanghai Bobby",,,4,11,3中5,3,山藤賞･1勝*,芝,2000,良,,戸崎,57.0,,5,10.2,6,2.1,4,5,5,5,6,37.33,36.2,6,チャリングクロス
4,,4,メイショウテンク,牡,3,2,4.5,+,121,2,55,,*,吉田隼人,(栗),荒川義之,ポエティックフレア,ブラックタイド,,ロイヤルチャージャー系,5,9,3京5,3,京都新聞G2,芝,2200,良,,団野,57.0,,12,157.1,5,0.5,5,13,13,13,14,35.63,35.4,2,コンジェスタス
5,,5,ディーリライズ,牡,3,6,10.8, , 94,9,55,,*,浜中俊,(栗),緒方努,ディーマジェスティ,キングカメハメハ,,ネイティヴダンサー系,6,13,1函1,23,奥尻特別･1勝,芝,2000,稍,,佐々,55.0,,9,29.1,8,0.6,3,3,3,4,6,36.21,35.9,9,ウェイクフィールド
6,,6,マカナアネラ,牡,3,3,6.7, ,116,3,55,,,松本大輝,(栗),角田晃一,サトノアラジン,キングカメハメハ,,ネイティヴダンサー系,6,13,1函1,8,奥尻特別･1勝,芝,2000,稍,,松本,55.0,,3,6.2,3,0.3,1,4,3,4,5,36.21,35.6,5,ウェイクフィールド
6,,7,サウンドサンライズ,牝,4,8,17.5, ,100,5,56,,,佐々木大,(栗),東田明士,モーリス,ディープインパクト,,ロイヤルチャージャー系,6,14,1函2,26,八雲特別･1勝,芝,1800,良,,佐々,56.0,,7,22.9,4,0.7,10,10,10,5,3,36.70,35.1,4,モンローウォーク
7,,8,アイドクレース,牝,3,7,11.9, , 95,7,50,▲,*,小林美駒,(美),金成貴史,ダノンバラード,オルフェーヴル,,,4,18,1福3,7,ひめさゆ･1勝,芝,2000,良,,石神,55.0,,8,24.0,7,1.5,3,3,3,3,2,35.66,36.1,7,キンググローリー
7,,9,エオアリイ,牡,4,11,26.8, , 95,7,57,☆,*,舟山瑠泉,(美),平岩大典,ドゥラメンテ,"More Than Ready",,ロイヤルチャージャー系,12,27,5中7,6,１勝ｸﾗｽ,芝,2200,良,,マー,56.0,,8,24.8,17,1.9,10,5,4,8,11,37.28,37.2,16,ウィッシュツリー
8,,10,ゴガツノアマノガワ,牡,4,10,26.8, , 86,11,58,,*,丹内祐次,(美),清水英克,ガルボ,アグネスデジタル,,ネイティヴダンサー系,6,14,1函2,2,八雲特別･1勝,芝,1800,良,,小林,58.0,,8,69.1,10,1.9,5,5,5,5,9,36.70,36.3,10,モンローウォーク
8,,11,ドウアドバンテージ,牡,5,1,3.1, ,126,1,58,,*,武豊,(栗),四位洋文,ハーツクライ,"Sharp Humor",ロイヤルチャージャー系,ネイティヴダンサー系,6,13,1函1,10,奥尻特別･1勝,芝,2000,稍,,浜中,58.0,,2,3.4,2,0.1,4,7,7,3,2,36.17,35.5,2,ウェイクフィールド
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010508,2026.6.27,土,函館,1函5,8,,1勝,ダート,1000,,2,稍(暫定),雨(暫定),12,13:40,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マメタンク,牡,3,1,2.7, ,125,1,55,,*,斎藤新,(栗),東田明士,フィレンツェファイア,フレンチデピュティ,,ニアークティック系,5,9,3京5,9,１勝ｸﾗｽ*,ダ,1200,良,,松山,57.0,,1,3.4,2,0.1,2,,,9,9,35.40,36.2,2,アスクケンタッキー
2,,2,フレンズプラス,牝,3,5,9.3, ,104,7,53,,*,丹内祐次,(栗),宮本博,クリソベリル,ヨハネスブルグ,,ニアークティック系,6,14,1函2,5,１勝ｸﾗｽ・牝,ダ,1000,良,,荻野,53.0,,7,16.0,5,0.5,2,,,11,9,35.70,34.8,1,ヒットミー
3,,3,サツキレジーナ,牝,4,9,15.8, ,105,5,56,,*,古川吉洋,(美),石栗龍彦,リオンディーズ,ストロングリターン,,,2,15,1小8,2,１勝ｸﾗｽ,ダ,1000,稍,,河原,52.0,★,5,10.3,7,2.0,12,,,6,6,35.40,35.5,8,ハヤテノツバサ
4,B,4,ミサビスケッツ,牝,4,4,9.2, ,105,5,52,★,,河原田菜,(美),村田一誠,マインドユアビスケッツ,ディープインパクト,,ロイヤルチャージャー系,6,14,1函2,5,１勝ｸﾗｽ・牝,ダ,1000,良,B,河原,52.0,★,11,116.3,3,0.5,10,,,8,7,35.40,35.0,3,ヒットミー
5,,5,ブラックトルネード,牡,4,11,23.4, , 83,11,57,☆,*,長浜鴻緒,(美),佐藤吉勝,フォーウィールドライブ,キンシャサノキセキ,,ロイヤルチャージャー系,6,13,3東3,13,１勝ｸﾗｽ,ダ,1400,稍,,嶋田,58.0,,16,539.1,15,3.6,16,,,13,13,36.83,38.0,15,ラインジーク
6,B,6,スパークルジョイ,牝,5,8,14.4, ,101,8,55,☆,,舟山瑠泉,(栗),前川恭子,レッドファルクス,タニノギムレット,,ロイヤルチャージャー系,6,14,1函2,12,１勝ｸﾗｽ・牝,ダ,1000,良,B,舟山,54.0,△,6,15.0,7,1.0,7,,,1,1,34.05,36.4,10,ヒットミー
6,,7,カッタッパ,牡,3,2,6.4, ,111,2,55,,*,松本大輝,(栗),森秀行,Speightstown,"Gun Runner",ネイティヴダンサー系,,4,19,2阪8,3,１勝ｸﾗｽ*,ダ,1200,良,,菱田,57.0,,1,3.2,12,1.2,2,,,10,11,35.90,36.9,7,エコロレバン
7,,8,セイルロケット,牡,4,10,17.1, , 99,10,58,,,小沢大仁,(栗),橋口慎介,スワーヴリチャード,キンシャサノキセキ,,ロイヤルチャージャー系,6,20,1函3,15,１勝ｸﾗｽ,ダ,1000,良,,小沢,58.0,,7,30.6,8,2.1,10,,,8,8,35.70,36.6,9,クロナ
7,,9,ジュウオウ,牡,5,6,12.6, ,106,4,58,,*,池添謙一,(栗),秋山真一,Justify,"So You Think",,,5,9,1新3,9,１勝ｸﾗｽ,ダ,1200,稍,,丸山,58.0,,9,61.7,6,1.3,8,,,4,5,33.80,39.8,13,ピコテンダー
8,B,10,マジェステラ,牝,3,3,7.7, ,100,9,53,,*,佐々木大,(美),千葉直人,ディーマジェスティ,Henrythenavigator,,ネイティヴダンサー系,6,14,1函2,2,１勝ｸﾗｽ,芝,1200,良,B,鮫島,53.0,,4,8.1,10,0.9,2,,,5,6,34.20,34.4,11,シーグルロス
8,,11,テーオーナタリー,牝,3,7,12.7, ,111,2,53,,,鮫島克駿,(栗),梅田智之,テーオーヘリオス,カジノドライヴ,,ナスルーラ系,6,14,1函2,3,１勝ｸﾗｽ・牝,ダ,1000,良,,鮫島,53.0,,1,3.1,9,1.2,1,,,2,2,34.20,36.5,11,ヒットミー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010509,2026.6.27,土,函館,1函5,9,長万部特別,1勝,芝,1200,A,2,稍(暫定),雨(暫定),16,14:10,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,クワイエットアイ,牡,3,6,10.7, ,100,5,55,,*,松本大輝,(栗),中竹和也,"St Mark's Basilica","Deep Impact",,,6,13,1函1,3,１勝ｸﾗｽ,ダ,1000,稍,,柴田,53.0,△,3,6.1,12,2.4,5,,,7,7,35.55,36.5,12,デアプリームス
2,,2,ブライアーヒル,牝,4,7,20.6, , 86,9,56,,,横山琉人,(栗),中尾秀正,アメリカンペイトリオット,アドマイヤマックス,,ロイヤルチャージャー系,6,13,1函1,13,１勝ｸﾗｽ,芝,1200,稍,,横山,56.0,,7,60.6,7,0.7,6,,,8,8,35.40,33.2,2,ホワイトドラゴン
3,,3,ナオミライトニング,牝,3,3,5.4, , 97,6,53,,,北村友一,(栗),畑端省吾,ビッグアーサー,リアルインパクト,,,6,13,1函1,11,１勝ｸﾗｽ,芝,1200,稍,,北村,53.0,,6,10.2,5,0.4,2,,,5,5,34.60,33.7,3,ホワイトドラゴン
4,,4,ララバニュルス,牡,4,1,3.0, ,124,1,58,,*,横山和生,(美),大竹正博,モーリス,タイキシャトル,,ロイヤルチャージャー系,4,19,1福4,8,須賀川特･1勝,芝,1200,良,,藤懸,58.0,,4,11.4,2,0.2,2,,,6,5,34.00,33.9,3,シャイフ
5,,5,トップオンザヒル,セ,4,8,23.8, , 87,8,58,,*,小沢大仁,(栗),岡田稲男,エピファネイア,スクリーンヒーロー,,ロイヤルチャージャー系,6,14,1函2,13,１勝ｸﾗｽ,ダ,1700,良,,国分,58.0,,9,80.7,10,1.6,10,8,9,9,9,37.36,38.7,7,ストラーダ
6,,6,ファニーバニー,牝,3,5,6.4, ,107,4,53,,*,鮫島克駿,(栗),杉山佳明,シスキン,ハービンジャー,,ニアークティック系,6,21,1函4,7,１勝ｸﾗｽ・牝,芝,1200,良,,横山,53.0,,3,3.6,6,0.9,3,,,5,5,34.20,35.0,8,マナボニート
7,,7,ドリーミングアップ,牡,5,4,5.8, ,111,3,58,,*,横山武史,(美),高橋文雅,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,6,13,1函1,4,１勝ｸﾗｽ,芝,1200,稍,,荻野,58.0,,4,7.9,2,0.1,5,,,7,7,35.10,32.9,1,ホワイトドラゴン
8,,8,シュークリーム,牝,5,2,5.3, ,114,2,56,,*,岩田望来,(栗),西村真幸,ファインニードル,"Invincible Spirit",,ニアークティック系,6,14,1函2,6,１勝ｸﾗｽ,芝,1200,良,,国分,56.0,,9,33.0,2,0.1,13,,,2,2,33.80,34.0,4,シーグルロス
8,B,9,ナンナンプー,牝,4,9,24.4, , 93,7,56,,,岩田康誠,(美),水野貴広,フィエールマン,ダイワメジャー,,ロイヤルチャージャー系,6,21,1函4,8,１勝ｸﾗｽ・牝,芝,1200,良,B,岩田,56.0,,8,34.2,7,0.9,7,,,7,7,34.50,34.7,6,マナボニート
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010510,2026.6.27,土,函館,1函5,10,洞爺湖特別,2勝,芝,2000,A,4,稍(暫定),雨(暫定),16,14:45,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハートメテオ,牝,4,5,6.3, ,115,1,56,,*,岩田望来,(栗),笹田和秀,ロードカナロア,Majesticperfection,,,6,13,1函1,17,松前特別･2勝,芝,1800,稍,,富田,56.0,,1,3.7,10,1.1,3,7,7,9,8,36.20,34.6,6,カテリーナ
2,,2,ラブリーリディア,牝,4,7,14.1, , 97,6,56,,,小沢大仁,(栗),中内田充,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,6,13,1函1,6,松前特別･2勝,芝,1800,稍,,小沢,56.0,,12,49.1,9,1.1,8,16,16,15,13,36.45,34.1,2,カテリーナ
3,B,3,ヨヒーン,牝,4,1,5.1, , 97,6,56,,*,鮫島克駿,(栗),杉山晴紀,キズナ,"Tiz Wonderful",,マンノウォー系,3,29,2阪2,2,四国新聞･2勝,芝,2000,良,B,吉村,56.0,,5,12.2,6,0.7,5,7,7,4,3,37.03,34.5,4,エコテーラー
4,,4,ウィルサヴァイブ,牝,4,2,5.7, ,108,2,56,,,横山武史,(栗),須貝尚介,アルアイン,ハービンジャー,,ニアークティック系,5,16,2東7,13,調布特別･2勝,芝,1800,良,,横山,56.0,,3,6.1,6,0.4,4,,5,7,6,36.65,33.1,2,ヴォンフレ
5,B,5,リッチブラック,牡,7,9,15.4, , 85,11,58,,*,斎藤新,(栗),西村真幸,エピファネイア,ブライアンズタイム,,ロイヤルチャージャー系,6,14,1函2,5,津軽海Ｈ･2勝,ダ,1700,良,B,川又,53.0,,12,91.6,12,3.8,11,8,6,9,12,37.09,40.0,12,チギリ
6,,6,ロードマンハイム,セ,6,6,12.5, ,103,3,58,,,岩田康誠,(栗),友道康夫,ロードカナロア,Shirocco,,その他のエクリプス系,6,13,1函1,9,松前特別･2勝,芝,1800,稍,,岩田,58.0,,10,23.8,6,0.9,10,14,15,3,3,35.85,35.1,11,カテリーナ
6,,7,レイヤードレッド,牡,4,11,18.5, ,101,5,58,,,長浜鴻緒,(美),手塚貴久,フィエールマン,スニッツェル,,ニアークティック系,6,13,1函1,11,松前特別･2勝,芝,1800,稍,,長浜,58.0,,9,21.2,7,1.0,4,7,7,9,8,36.15,34.6,6,カテリーナ
7,,8,バルティカ,牡,4,4,6.2, , 94,9,58,,*,北村友一,(栗),高橋亮,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,2,28,1小B,3,別府特別･2勝,芝,2000,稍,,小沢,57.0,,9,21.8,15,4.3,10,3,3,6,9,36.39,40.3,15,ホウオウアートマン
7,,9,ウインアクトゥール,牡,5,3,5.8, , 92,10,58,,,丹内祐次,(美),栗田徹,ゴールドアクター,チチカステナンゴ,,ナスルーラ系,3,8,2中4,4,２勝ｸﾗｽ,ダ,1800,稍,,丹内,58.0,,7,31.3,13,5.8,3,9,9,11,13,37.55,44.4,13,ラオラシオン
8,,10,アメジストブラック,牡,7,8,14.7, ,103,3,58,,*,舟山瑠泉,(栗),小椋研介,エピファネイア,フジキセキ,,ロイヤルチャージャー系,11,9,4京2,20,２勝ｸﾗｽ,芝,2400,重,,北村,58.0,,5,19.2,4,0.6,2,6,6,5,3,37.93,35.4,5,サークルオブジョイ
8,,11,ドッビアーコ,セ,5,10,18.1, , 95,8,58,,*,古川吉洋,(栗),奥村豊,"Street Boss",Bernardini,ネイティヴダンサー系,ナスルーラ系,3,15,1阪8,2,２勝ｸﾗｽ,ダ,1800,良,,鮫島,58.0,,8,32.1,11,4.9,3,1,1,2,3,37.40,42.8,11,ケイアイメキラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010511,2026.6.27,土,函館,1函5,11,青函Ｓ,ｵｰﾌﾟﾝ,芝,1200,A,2,稍(暫定),雨(暫定),16,15:20,,ﾊﾝﾃﾞ,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ダンツエラン,牝,4,13,35.4, , 90,13,53,,*,古川吉洋,(栗),本田優,ロードカナロア,"Into Mischief",,,4,11,1福1,8,吾妻小富Ｈ,ダ,1700,良,,黛弘,53.0,,11,39.2,15,3.5,15,9,11,14,15,36.93,39.2,12,ラタフォレスト
2,,2,ブラックチャリス,牝,3,2,4.7, ,117,2,53,,*,吉田隼人,(栗),武幸四郎,キタサンブラック,トゥザワールド,,,4,12,2阪6,13,桜花賞G1,芝,1600,良,,津村,55.0,,10,39.3,15,2.0,9,,,7,7,34.62,35.8,15,スターアニス
3,,3,ジョーメッドヴィン,牡,5,6,11.9, ,108,6,57,,,横山琉人,(栗),清水久詞,ドレフォン,キングヘイロー,,ニアークティック系,6,13,1函1,7,函館スプG3,芝,1200,稍,,横山,57.0,,10,31.1,8,0.5,7,,,9,9,34.30,33.6,4,ピューロマジック
3,B,4,ステークホルダー,牡,6,14,67.4, , 97,12,54,,*,斎藤新,(美),斎藤誠,ハービンジャー,アドマイヤムーン,ニアークティック系,ネイティヴダンサー系,4,12,3中6,4,春雷ＳＨ(L),芝,1200,良,B,横山,54.0,,10,27.9,11,0.4,16,,,12,11,34.60,33.4,4,クラスペディア
4,,5,ティニア,牡,6,8,12.3, ,106,7,56,,*,佐々木大,(栗),池江泰寿,Frankel,"Giant's Causeway",ニアークティック系,ニアークティック系,5,16,3京7,17,鞍馬Ｓ,芝,1200,良,,高杉,57.0,,9,62.2,7,0.6,10,,,9,9,34.40,32.6,4,フリッカージャブ
4,B,6,クファシル,牡,6,12,34.3, ,105,8,55,,*,北村友一,(栗),池添学,モーリス,ディープインパクト,,ロイヤルチャージャー系,4,26,1福6,10,モルガナＨ,芝,1200,良,B,亀田,55.0,,12,30.9,8,0.5,9,,,5,5,34.00,34.0,10,サウンドモリアーナ
5,,7,マイネルレノン,牡,7,10,28.1, ,104,9,55,,*,丹内祐次,(栗),宮徹,ダイワメジャー,マイネルラヴ,ロイヤルチャージャー系,ネイティヴダンサー系,5,16,3京7,3,鞍馬Ｓ,芝,1200,良,,国分,57.0,,16,173.2,4,0.5,16,,,3,3,33.40,33.5,10,フリッカージャブ
5,,8,サウザンサニー,牡,6,11,28.2, , 89,14,55,,,大野拓弥,(美),岩戸孝樹,タリスマニック,ワークフォース,,ネイティヴダンサー系,4,12,3中6,8,春雷ＳＨ(L),芝,1200,良,,大野,55.0,,12,46.5,15,0.7,11,,,15,13,34.90,33.4,4,クラスペディア
6,,9,モリノドリーム,牝,7,7,12.1, , 98,11,54,,*,武豊,(美),鈴木伸尋,モーリス,アドマイヤムーン,,ネイティヴダンサー系,5,16,3京7,8,鞍馬Ｓ,芝,1200,良,,菱田,56.0,,13,107.8,8,0.7,9,,,7,7,34.20,32.9,7,フリッカージャブ
6,,10,ナムラローズマリー,牝,5,9,27.7, ,110,5,53,,*,松本大輝,(栗),羽月友彦,ミッキーアイル,ヨハネスブルグ,,ニアークティック系,4,26,1福6,5,モルガナＨ,芝,1200,良,,幸英,53.0,,2,5.5,11,0.7,1,,,10,10,34.40,33.8,9,サウンドモリアーナ
7,,11,ナムラクララ,牝,4,3,5.7, ,102,10,54,,,浜中俊,(栗),長谷川浩,アドマイヤマーズ,"Storm Cat",,ニアークティック系,5,17,3京8,8,栗東ＳＨ(L),ダ,1400,良,,浜中,54.0,,5,10.5,12,1.9,13,,,6,6,34.35,38.3,10,タガノミスト
7,,12,アメリカンステージ,牡,4,1,4.6, ,135,1,57.5,,*,岩田望来,(栗),矢作芳人,"Into Mischief","Warrior's Reward",,ニアークティック系,5,24,1新8,8,韋駄天ＳＨ,芝,1000,稍,,富田,57.5,,1,3.2,2,0.1,14,,,,2,33.60,32.8,9,エコロレジーナ
8,,13,ロードフォアエース,牡,5,5,11.7, ,117,2,57.5,,,岩田康誠,(栗),友道康夫,ロードカナロア,"War Front",,ニアークティック系,4,12,3中6,10,春雷ＳＨ(L),芝,1200,良,,岩田,57.5,,2,3.6,12,0.5,3,,,3,2,33.90,34.2,14,クラスペディア
8,,14,ルージュラナキラ,牝,4,4,7.0, ,111,4,54,,,横山武史,(美),加藤征弘,アドマイヤマーズ,カジノドライヴ,,ナスルーラ系,2,28,2中1,6,オーシャG3,芝,1200,良,,横山,55.0,,12,50.2,8,0.4,10,,,10,10,33.10,34.3,6,ペアポルックス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010512,2026.6.27,土,函館,1函5,12,,1勝,ダート,1700,,4,稍(暫定),雨(暫定),14,16:05,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,マーベリックシチー,牡,5,6,13.1, ,101,8,58,,*,鮫島克駿,(栗),岡田稲男,パイロ,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,6,20,1函3,9,１勝ｸﾗｽ,ダ,1700,良,B,国分,58.0,,7,23.9,4,1.0,3,9,9,7,6,36.87,38.1,4,ディナン
2,,2,テイエムゴッホ,牡,3,1,2.7, ,106,5,54,☆,*,舟山瑠泉,(栗),浜田多実,ヴァンゴッホ,"Bellamy Road",,その他のエクリプス系,3,14,1名1,2,１勝ｸﾗｽ*,ダ,1800,良,,高杉,57.0,,1,3.0,13,3.6,1,4,7,12,13,38.10,40.1,13,ドンエレクトス
3,,3,ビナハイバン,牡,3,8,22.9,>,103,7,55,,,横山琉人,(栗),中尾秀正,コパノリッキー,シニスターミニスター,,ナスルーラ系,6,21,1函4,5,未勝利,ダ,1700,良,,横山,57.0,,9,16.8,1,-0.3,2,12,12,11,8,37.36,38.4,1,(メイショウセンドウ)
4,,4,ストロングボーイ,牡,3,4,7.1,>,111,1,55,,,荻野琢真,(栗),野中賢二,アスクピーターパン,シンボリクリスエス,,ロイヤルチャージャー系,6,14,1函2,4,未勝利,ダ,1700,良,,荻野,57.0,,3,5.5,1,-0.3,2,9,9,7,5,36.93,37.8,1,(ペガサスウィンド)
5,,5,グレイスフルマーチ,牡,4,5,10.2, ,111,1,58,,,斎藤新,(栗),中村直也,ヘニーヒューズ,ネオユニヴァース,,ロイヤルチャージャー系,6,14,1函2,9,１勝ｸﾗｽ,ダ,1700,良,,斎藤,58.0,,6,12.1,2,0.2,5,5,5,5,5,36.98,38.0,3,ストラーダ
6,,6,アイファーシャドー,牡,4,10,29.3, , 99,9,58,,*,佐々木大,(美),蛯名利弘,ビーチパトロール,ルーラーシップ,,ネイティヴダンサー系,5,30,2東B,5,１勝ｸﾗｽ,ダ,1600,良,,松岡,58.0,,9,53.0,8,1.5,10,,,12,11,37.14,37.3,4,スモーキーゴッド
7,,7,パシーヴ,牡,4,7,14.5, ,106,5,57,☆,,長浜鴻緒,(美),上原博之,ニューイヤーズデイ,ゴールドアリュール,,ロイヤルチャージャー系,6,14,1函2,2,１勝ｸﾗｽ,ダ,1700,良,,長浜,57.0,☆,4,6.5,5,0.5,3,8,8,7,7,37.20,37.9,2,ストラーダ
7,,8,ベイビールビオ,牡,7,9,27.7, , 98,10,58,,*,古川吉洋,(美),石栗龍彦,ビッグアーサー,ゴールドアリュール,,ロイヤルチャージャー系,6,14,1函2,11,１勝ｸﾗｽ,ダ,1700,良,,小崎,58.0,,10,113.5,4,0.5,7,10,10,9,9,37.31,37.7,1,ストラーダ
8,,9,フロウアンドライム,牡,4,3,6.8, ,111,1,55,▲,*,小林美駒,(美),大和田成,ラブリーデイ,ディープインパクト,,ロイヤルチャージャー系,6,14,1函2,9,１勝ｸﾗｽ,芝,1200,良,,横山,58.0,,2,6.1,6,0.6,3,,,5,4,34.20,34.1,6,シーグルロス
8,,10,メイショウソラリス,牡,3,2,4.0, ,111,1,55,,*,武豊,(栗),角田晃一,シスキン,シンボリクリスエス,,ロイヤルチャージャー系,6,13,1函1,10,１勝ｸﾗｽ,ダ,1700,稍,,松本,55.0,,1,4.5,7,0.9,9,1,1,1,2,35.95,40.3,8,ハヤブサオヒメサマ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062703020102,2026.6.27,土,福島,2福1,2,,未勝利,ダート,1700,,4,稍(暫定),曇(暫定),15,10:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ルプルミエラムール,牝,3,13,60.6, , 95,9,55,,*,小崎綾也,(美),加藤征弘,ブリックスアンドモルタル,ハーツクライ,,ロイヤルチャージャー系,5,17,2東8,11,未勝利・牝,ダ,1600,良,,江田,55.0,,14,88.9,11,2.5,12,,,3,3,36.60,40.2,12,ミライヘノティアラ
2,,2,リマーカブル,牡,3,14,90.5, , 86,11,54,▲,*,上里直汰,(美),加藤和宏,ロゴタイプ,Denman,,,4,18,3中7,3,未勝利,ダ,1800,良,,水沼,54.0,▲,11,275.0,11,5.1,11,11,11,11,10,39.15,41.6,11,サウジバラード
2,B,3,アオイミズホ,牡,3,2,5.0, ,111,2,57,,,戸崎圭太,(美),古賀慎明,ビーチパトロール,ダイワメジャー,,ロイヤルチャージャー系,6,6,3東1,3,未勝利,ダ,1600,良,B,戸崎,57.0,,1,2.5,5,1.0,1,,,12,13,37.08,37.3,2,ポッドジーク
3,,4,コパノミラノ,牡,3,5,11.2, ,103,5,57,,,柴田大知,(美),上原博之,コパノリッキー,エイシンフラッシュ,,,4,25,2東1,3,未勝利,ダ,1400,稍,,柴田,57.0,,10,52.4,5,0.7,6,,,9,8,36.98,37.0,5,カフェシューター
3,,5,カンフーヒーロー,牡,3,11,50.9, , 83,12,54,▲,*,水沼元輝,(美),的場均,ストロングリターン,"Fusaichi Pegasus",,ネイティヴダンサー系,6,7,3東2,3,未勝利,ダ,1600,良,,長浜,56.0,☆,16,437.0,15,2.9,13,,,16,16,38.40,38.1,9,シンギュラリティ
4,,6,タイセイジェンマ,セ,3,10,46.3, ,  0,,57,,,野中悠太,(美),松尾卓哉,シルバーステート,"Rockport Harbor",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
