レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010101,2026.6.13,土,函館,1函1,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,10:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
7,,10,コイオステソーロ,牡,3,2,4.6, ,124,1,57,,,丹内祐次,(美),高木登,ナダル,"Smoke Glacken",,ネイティヴダンサー系,5,24,1新8,3,未勝利,ダ,1800,稍,,丹内,57.0,,1,2.1,2,0.2,1,3,3,3,3,37.60,39.0,2,ホウオウストライク
8,B,11,キセログラフィカ,牡,3,1,3.6, ,122,2,57,,,横山武史,(美),大和田成,ナダル,カネヒキリ,,ロイヤルチャージャー系,4,18,3中7,3,未勝利,ダ,1800,良,B,横山,57.0,,1,2.3,3,0.1,1,2,2,2,2,38.50,37.9,4,サウジバラード
8,,12,エトワールブルー,牡,3,7,12.6, ,109,5,54,▲,,遠藤汰月,(栗),本田優,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,5,23,1新7,2,未勝利・若,ダ,1800,稍,,遠藤,54.0,▲,7,18.0,5,2.7,10,10,10,7,7,38.20,39.7,8,マシン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010107,2026.6.13,土,函館,1函1,7,,1勝,芝,1200,A,2,良(暫定),晴(暫定),16,13:30,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ブライアーヒル,牝,4,8,157.2, , 87,8,56,,*,横山琉人,(栗),中尾秀正,アメリカンペイトリオット,アドマイヤマックス,,ロイヤルチャージャー系,3,15,1名2,3,１勝ｸﾗｽ,芝,1200,良,,和田,53.0,▲,16,213.8,17,2.2,7,,,15,15,35.00,34.7,14,ヴェントゥーラ
2,,2,ホワイトドラゴン,牡,3,4,17.4, ,106,5,55,,*,横山和生,(美),伊藤大士,ダノンキングリー,マイネルラヴ,,ネイティヴダンサー系,3,1,2中2,4,１勝ｸﾗｽ*,芝,1600,良,,佐々,57.0,,4,7.3,8,1.7,6,,2,2,1,34.98,35.5,12,ロデオドライブ
3,,3,グランテレーズ,牝,5,3,10.4, ,117,1,56,,,小沢大仁,(栗),渡辺薫彦,シュヴァルグラン,エリシオ,,ニアークティック系,4,25,1福5,2,１勝ｸﾗｽ・若,芝,1200,良,,小沢,56.0,,3,5.0,2,0.5,3,,,3,3,34.30,34.3,7,カーヌスティ
4,,4,ドリーミングアップ,牡,5,7,31.4, ,113,4,58,,*,荻野極,(美),高橋文雅,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,16,2東7,2,１勝ｸﾗｽ,ダ,1600,良,,吉田,58.0,,4,8.0,5,0.3,6,,,13,13,37.44,35.8,2,ノアヴィヴァーチェ
5,,5,ナオミライトニング,牝,3,2,5.7, , 92,6,53,,*,北村友一,(栗),畑端省吾,ビッグアーサー,リアルインパクト,,,3,28,2阪1,11,１勝ｸﾗｽ*,芝,1400,良,,菱田,55.0,,9,35.4,8,0.5,11,,,8,8,34.50,35.0,4,メランコリニスタ
6,,6,カイショー,牝,3,1,1.2, ,115,2,50,▲,*,小林美駒,(栗),長谷川浩,スワーヴリチャード,ロードカナロア,,,2,8,1小6,2,かささぎ･1勝,芝,1200,良,,斎藤,55.0,,1,3.4,4,0.8,1,,,5,5,34.70,35.3,9,クリエープキー
7,,7,アンバーニードル,牡,5,5,19.6, ,115,2,58,,,斎藤新,(美),加藤征弘,ファインニードル,ロードカナロア,,,4,12,1福2,4,１勝ｸﾗｽ,芝,1200,良,,斎藤,58.0,,2,5.4,6,0.3,1,,,10,11,34.70,33.9,3,サディーク
8,,8,カイトグート,牝,5,6,24.1, , 92,6,56,,*,黛弘人,(美),和田雄二,キズナ,"Malibu Moon",,ナスルーラ系,5,10,1新4,15,１勝ｸﾗｽ,芝,1200,良,,石神,53.0,▲,11,93.2,9,0.6,12,,,11,10,36.10,34.2,4,ジェニファー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010108,2026.6.13,土,函館,1函1,8,,1勝,ダート,1000,,2,良(暫定),晴(暫定),12,14:00,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エムティリオ,牝,3,9,29.2, , 94,6,53,,*,横山和生,(美),小野次郎,グレーターロンドン,エムオーウイナー,,ロイヤルチャージャー系,5,23,1新7,10,はやぶさ･1勝,芝,1000,稍,,上里,55.0,,12,87.8,8,0.8,15,,,,12,34.65,33.7,6,カレンデュラ
2,,2,スペルビア,セ,4,10,58.4, , 91,10,58,,*,古川吉洋,(美),石栗龍彦,エスケンデレヤ,デュランダル,,ロイヤルチャージャー系,5,23,1新7,9,１勝ｸﾗｽ,ダ,1200,稍,,上里,55.0,▲,14,165.1,8,0.8,11,,,9,9,35.50,37.3,5,ヴェントインコーダ
3,,3,クワイエットアイ,牡,3,3,8.9, ,107,2,53,△,,柴田裕一,(栗),中竹和也,"St Mark's Basilica","Deep Impact",,,5,23,1新7,4,はやぶさ･1勝,芝,1000,稍,,柴田,57.0,,9,34.9,6,0.5,14,,,,8,34.20,33.7,6,カレンデュラ
4,,4,マインセーラ,牝,3,,0.0,>, 75,12,53,,*,的場勇人,(美),的場均,アポロケンタッキー,スクリーンヒーロー,,ロイヤルチャージャー系,5,9,高知,2,３歳－,ダ,1400,稍,,永森,55.0,,2,,2,0.1,,5,4,3,3,,----,,キーチデッドミラー
5,,5,コムルヴァン,牝,5,8,19.4, , 91,10,56,,*,丹内祐次,(美),伊坂重信,ブリックスアンドモルタル,ワイルドラッシュ,,ニアークティック系,2,4,川崎,11,フェブ,ダ,1600,良,,西啓,55.0,,11,,10,0.8,,12,12,12,12,,----,,ライヴマスタード
5,,6,ステラノヴァ,牡,4,11,116.8, , 92,9,56,△,*,舟山瑠泉,(美),水野貴広,ベストウォーリア,フジキセキ,,ロイヤルチャージャー系,3,21,1名3,9,１勝ｸﾗｽ,ダ,1400,良,,松若,58.0,,11,78.1,16,2.3,8,,,5,6,35.70,39.0,16,ジェミート
6,,7,キャンドルマス,牡,5,4,9.7, , 95,5,58,,*,小崎綾也,(栗),小崎憲,パイロ,アドマイヤムーン,ナスルーラ系,ネイティヴダンサー系,3,21,1阪9,3,１勝ｸﾗｽ,ダ,1200,良,,菱田,58.0,,7,19.2,10,1.0,8,,,11,11,36.60,36.6,8,タイセイディアマン
6,,8,ジャスパーノベル,牝,4,7,16.6, , 94,6,56,,*,松本大輝,(栗),森秀行,Vekoma,Flatter,,ナスルーラ系,4,30,園田,8,由良川,ダ,1400,稍,,吉村,55.0,,3,,2,0.1,,1,2,1,2,,----,,ツーピース
7,,9,シャーンゴッセ,セ,6,6,14.6, ,109,1,57,☆,,長浜鴻緒,(美),平岩大典,イスラボニータ,ブライアンズタイム,,ロイヤルチャージャー系,4,11,1福1,6,１勝ｸﾗｽ,ダ,1150,良,,長浜,56.0,△,2,4.1,7,1.0,1,,,7,5,35.35,37.6,8,ヒラボクカレラ
7,,10,ビップムーラン,牝,3,5,10.6, ,100,4,53,,*,横山武史,(美),田島俊明,アルアイン,フレンチデピュティ,,ニアークティック系,5,9,3京5,4,１勝ｸﾗｽ*,ダ,1200,良,,西村,55.0,,8,14.4,15,1.7,8,,,3,3,34.50,38.7,16,アスクケンタッキー
8,,11,デアプリームス,牝,3,1,2.1,>,103,3,53,,,池添謙一,(美),田島俊明,"Knicks Go","Majestic Warrior",,ナスルーラ系,3,8,2中4,3,未勝利,ダ,1200,稍,,池添,55.0,,2,4.8,1,-0.1,3,,,3,3,34.50,37.7,1,(ツクバヴァンガード)
8,,12,ミッシオーネ,牝,4,2,4.1, , 93,8,53,▲,*,小林美駒,(美),秋本大介,ルヴァンスレーヴ,カジノドライヴ,,ナスルーラ系,5,28,浦和,9,マルチ,ダ,1400,良,,石神,52.0,▲,8,,2,0.1,,6,6,6,3,,----,,ウェルウィッチア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010109,2026.6.13,土,函館,1函1,9,奥尻特別,1勝,芝,2000,A,4,良(暫定),晴(暫定),16,14:30,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マカナアネラ,牡,3,1,4.3, ,107,6,55,,,松本大輝,(栗),角田晃一,サトノアラジン,キングカメハメハ,,ネイティヴダンサー系,4,18,1福3,5,ひめさゆ･1勝,芝,2000,良,,松本,57.0,,7,18.1,2,0.5,8,4,4,4,2,35.70,35.0,5,キンググローリー
2,,2,ドウアドバンテージ,牡,5,9,25.8, ,120,1,58,,,浜中俊,(栗),四位洋文,ハーツクライ,"Sharp Humor",ロイヤルチャージャー系,ネイティヴダンサー系,4,5,2阪4,90,１勝ｸﾗｽ,芝,2000,稍,,浜中,58.0,,3,5.6,2,0.1,3,5,5,5,4,36.00,35.7,1,エボルヴィング
3,,3,ニシノイストワール,牡,4,10,25.8, , 89,11,58,,*,荻野極,(美),鹿戸雄一,キズナ,"Royal Applause",,ニアークティック系,4,19,1福3,3,ひめさゆ･1勝,芝,2000,良,,今村,57.0,,7,29.2,9,2.4,7,9,9,10,10,36.51,36.0,7,デルアヴァー
4,,4,ムーンストラック,牝,4,5,7.7, , 95,10,56,,*,小崎綾也,(美),武市康男,シュヴァルグラン,"Desert Prince",,ニアークティック系,5,24,2東A,2,１勝ｸﾗｽ,芝,2400,良,,三浦,56.0,,9,23.1,11,1.0,9,10,9,8,8,36.60,35.4,11,マイネルアウルム
5,,5,マイネルモメンタム,牡,5,4,7.0, ,113,3,58,,,横山琉人,(美),相沢郁,ゴールドシップ,アドマイヤコジーン,,ナスルーラ系,5,23,1新7,8,尖閣湾特･1勝,芝,2000,稍,,横山,58.0,,8,24.4,4,0.4,11,,,12,12,37.07,34.4,3,マイネルアズーロ
6,,6,ウェイクフィールド,牡,3,7,10.3,>,104,7,55,,,横山和生,(美),嘉藤貴行,キズナ,マンハッタンカフェ,,ロイヤルチャージャー系,4,19,3中8,12,未勝利,芝,2000,良,,横山,57.0,,3,4.5,1,-0.1,3,2,2,2,1,36.51,35.2,7,(アッシズオブローズ)
6,,7,ディーリライズ,牡,3,11,31.0, , 97,9,55,,*,佐々木大,(栗),緒方努,ディーマジェスティ,キングカメハメハ,,ネイティヴダンサー系,1,5,1京2,3,１勝ｸﾗｽ*,ダ,1800,良,,酒井,57.0,,8,49.9,7,1.9,5,4,4,4,4,37.95,38.4,7,テイエムサンレーヴ
7,,8,ページターナー,牡,3,3,6.7,+,109,5,55,,*,小沢大仁,(栗),中内田充,エピファネイア,"Street Sense",,ネイティヴダンサー系,2,21,1阪1,10,すみれＳ(L),芝,2200,良,,川田,57.0,,2,4.3,6,0.9,1,3,3,3,3,36.60,35.7,6,ラージアンサンブル
7,,9,シャインバオバブ,牡,4,8,17.2, ,104,7,58,,*,古川吉洋,(栗),本田優,シルバーステート,ルーラーシップ,,ネイティヴダンサー系,5,24,1新8,6,二王子特･1勝,芝,1800,稍,,丸山,58.0,,8,17.2,4,0.8,6,,,13,12,37.30,34.0,2,マイネルアレス
8,,10,カムアップローゼス,牡,3,2,4.5,+,120,1,55,,,鮫島克駿,(栗),浜田多実,リオンディーズ,マンハッタンカフェ,,ロイヤルチャージャー系,5,9,3京5,11,京都新聞G2,芝,2200,良,,鮫島,57.0,,10,32.4,6,0.5,8,6,7,6,7,35.48,35.8,7,コンジェスタス
8,B,11,ウインボレロ,牡,5,6,8.6, ,112,4,58,,*,丹内祐次,(美),水野貴広,モーリス,ステイゴールド,,ロイヤルチャージャー系,5,17,1新6,3,１勝ｸﾗｽ,芝,2000,良,B,武藤,58.0,,6,16.7,5,0.3,4,,,2,2,37.41,34.4,11,ベネスピラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010110,2026.6.13,土,函館,1函1,10,松前特別,2勝,芝,1800,A,4,良(暫定),晴(暫定),16,15:05,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レイヤードレッド,牡,4,6,12.8, ,103,7,58,,*,長浜鴻緒,(美),手塚貴久,フィエールマン,スニッツェル,,ニアークティック系,3,28,3中1,4,２勝ｸﾗｽ,芝,2000,稍,,江田,58.0,,8,30.7,4,0.7,1,7,6,7,7,36.34,35.0,2,リーティアコナル
1,,2,エリム,牝,6,12,77.0, , 85,16,56,,,原田和真,(美),上原博之,ダイワメジャー,Kalatos,ロイヤルチャージャー系,ナスルーラ系,4,19,3中8,4,野島崎特･2勝,芝,2000,良,,原田,56.0,,12,221.0,7,1.0,10,8,8,8,9,35.87,34.7,8,ラブリージャブリー
2,,3,ハートメテオ,牝,4,4,10.5, ,118,2,56,,,富田暁,(栗),笹田和秀,ロードカナロア,Majesticperfection,,,2,15,1小8,4,太宰府特･2勝,芝,2000,稍,,富田,55.0,,3,3.7,2,0.1,2,6,5,7,6,37.03,34.9,1,マトラコーニッシュ
2,,4,カテリーナ,牝,5,11,57.8, ,101,8,56,,*,浜中俊,(栗),田中克典,ホークビル,マンハッタンカフェ,,ロイヤルチャージャー系,11,24,3福6,11,五色沼特･2勝,芝,1800,良,,武豊,56.0,,4,8.9,15,0.7,4,9,10,9,6,36.50,35.2,16,ノーランサンライズ
3,,5,ストームサンダー,牡,3,9,28.9,+,107,6,55,,*,舟山瑠泉,(栗),安達昭夫,ヘンリーバローズ,キングカメハメハ,,ネイティヴダンサー系,5,10,3京6,5,橘Ｓ(L),芝,1400,良,,幸英,57.0,,6,27.1,8,1.3,7,,,5,7,35.18,34.1,9,タガノアラリア
3,,6,ファミリーツリー,牝,5,13,77.0, , 93,14,56,,*,佐々木大,(栗),河嶋宏樹,ワンアンドオンリー,"Street Cry",,ネイティヴダンサー系,4,19,3中8,7,野島崎特･2勝,芝,2000,良,,坂井,56.0,,9,32.8,12,1.6,11,2,2,2,3,35.61,35.9,12,ラブリージャブリー
4,,7,サタデーサンライズ,牝,4,7,15.4, ,111,4,56,,*,北村友一,(栗),石坂公一,デクラレーションオブウォー,サンデーサイレンス,,ロイヤルチャージャー系,2,15,2京6,7,春日特別･2勝,芝,1800,良,,ルメ,55.0,,2,4.0,4,0.9,1,,,5,4,36.40,34.3,3,ネブラディスク
4,,8,フォルテフィオーレ,牡,5,3,10.0,>,113,3,58,,,丹内祐次,(美),上原佑紀,ドゥラメンテ,ディープインパクト,,ロイヤルチャージャー系,4,11,1福1,6,浄土平特･1勝,芝,1800,良,,丹内,58.0,,1,3.6,1,-0.1,4,8,6,8,6,35.80,35.4,1,(コスモキャバリエ)
5,,9,トレミニョン,牝,5,14,115.6, , 99,10,56,,*,松本大輝,(美),和田勇介,リアルインパクト,"Anabaa Blue",,ニアークティック系,3,21,2中7,10,館山特Ｈ･2勝,芝,1800,良,,佐々,53.0,,7,30.8,12,0.9,14,4,4,4,4,36.25,35.0,13,ダノンジャイアン
5,,10,ラブリーリディア,牝,4,15,115.6, , 91,15,56,,*,小沢大仁,(栗),中内田充,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,2,1新1,23,胎内川特･2勝,芝,1800,稍,,中井,56.0,,7,14.2,14,0.9,7,,,13,12,36.70,35.2,10,マイネルフルムーン
6,,11,ロードマンハイム,セ,6,5,11.0, ,100,9,58,,,岩田康誠,(栗),友道康夫,ロードカナロア,Shirocco,,その他のエクリプス系,4,12,3中6,33,２勝ｸﾗｽ,芝,1800,良,,岩田,58.0,,6,16.3,7,0.5,7,7,7,7,6,36.95,34.0,3,ソルトブリーズ
6,,12,ザブライド,牝,5,2,3.7, , 99,10,56,,*,荻野琢真,(栗),西村真幸,ドゥラメンテ,"Victory Note",,ニアークティック系,1,17,1京6,2,２勝ｸﾗｽ,芝,1600,良,B,鮫島,56.0,,12,55.6,10,1.2,18,,,11,11,36.00,34.7,8,カズミクラーシュ
7,B,13,ヤコブセン,牡,4,,0.0, , 97,13,58,,*,斎藤新,(美),斎藤誠,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,4,25,2東1,11,石和特別･2勝,芝,1800,良,B,岩田,58.0,,7,92.0,8,1.1,7,,3,3,3,35.80,34.6,8,ダノンミッション
7,,14,マイスターヴェルク,牝,4,10,46.2, , 99,10,56,,*,横山和生,(美),勢司和浩,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,3,22,2中8,6,２勝ｸﾗｽ・牝,ダ,1800,良,,菊沢,56.0,,6,14.2,12,2.5,11,13,13,15,12,37.80,40.2,8,エルフストラック
8,B,15,ウインシャーガス,牝,4,8,21.0, ,119,1,56,,*,鮫島克駿,(栗),杉山晴紀,キズナ,コンデュイット,,ナスルーラ系,4,12,3中6,3,２勝ｸﾗｽ,芝,1800,良,B,三浦,56.0,,2,3.7,3,0.2,1,4,4,4,4,36.80,34.0,3,ソルトブリーズ
8,,16,ベネスピラ,牡,4,1,2.5,>,108,5,58,,,荻野極,(美),鹿戸雄一,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,5,17,1新6,4,１勝ｸﾗｽ,芝,2000,良,,荻野,58.0,,1,2.6,1,-0.1,1,,,1,1,37.37,34.2,7,(コスモアチーブ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010111,2026.6.13,土,函館,1函1,11,函館スプリントＳ,Ｇ３,芝,1200,A,2,良(暫定),晴(暫定),16,15:45,,別定,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,モズナナスター,牝,4,11,36.7, ,106,11,55,,*,鮫島克駿,(栗),矢作芳人,モズアスコット,アグネスデジタル,,ネイティヴダンサー系,5,24,1新8,4,韋駄天ＳＨ,芝,1000,稍,,ゴン,54.0,,8,15.6,3,0.3,1,,,,4,34.05,32.7,6,エコロレジーナ
2,,2,ダノンマッキンリー,牡,5,10,31.0, , 95,12,58,,*,池添謙一,(栗),藤原英昭,モーリス,"Holy Roman Emperor",,ニアークティック系,5,2,2東3,5,京王杯スG2,芝,1400,良,,高杉,57.0,,9,23.4,15,0.9,9,,,15,15,35.33,32.7,6,ワールズエンド
3,,3,レイピア,牡,4,1,4.0, ,123,1,57,,*,横山武史,(栗),中竹和也,タワーオブロンドン,エンパイアメーカー,,ネイティヴダンサー系,3,29,1名6,4,高松宮記G1,芝,1200,良,,丸山,58.0,,8,19.8,5,0.7,12,,,7,7,33.60,33.4,10,サトノレーヴ
4,B,4,カルプスペルシュ,牝,4,2,4.0, ,107,10,55,,*,丹内祐次,(栗),石坂公一,シュヴァルグラン,ロードカナロア,,,3,22,1名4,7,愛知杯G3,芝,1400,良,,横山,55.0,,8,12.8,11,0.6,5,,,2,2,34.20,34.6,16,アイサンサン
4,,5,ジョーメッドヴィン,牡,5,12,55.4, ,112,7,57,,,横山琉人,(栗),清水久詞,ドレフォン,キングヘイロー,,ニアークティック系,4,26,1福6,2,モルガナＨ,芝,1200,良,,横山,57.0,,7,13.7,3,0.1,2,,,7,8,34.20,33.4,5,サウンドモリアーナ
5,B,6,ウイングレイテスト,牡,9,8,15.6, ,109,8,58,,,松岡正海,(美),畠山吉宏,スクリーンヒーロー,サクラユタカオー,ロイヤルチャージャー系,ナスルーラ系,2,28,2中1,6,オーシャG3,芝,1200,良,B,松岡,57.0,,10,37.5,7,0.4,1,,,5,4,32.80,34.6,12,ペアポルックス
5,,7,ピューロマジック,牝,5,3,4.5, ,108,9,56,,,北村友一,(栗),安田翔伍,アジアエクスプレス,ディープインパクト,,ロイヤルチャージャー系,3,29,1名6,4,高松宮記G1,芝,1200,良,,北村,56.0,,17,117.6,13,1.4,16,,,2,2,33.20,34.5,15,サトノレーヴ
6,,8,ポッドベイダー,牡,4,7,12.7, ,113,6,57,,,荻野極,(美),上原佑紀,リオンディーズ,ダイワメジャー,,ロイヤルチャージャー系,4,19,3中8,10,京葉Ｓ(L),ダ,1200,良,,荻野,59.0,,2,5.4,4,0.2,6,,,5,5,33.90,36.0,5,ナムラフランク
6,,9,クラスペディア,牡,4,6,12.2, ,115,5,57,,,小崎綾也,(栗),河嶋宏樹,ミスターメロディ,アグネスタキオン,,ロイヤルチャージャー系,4,12,3中6,19,春雷ＳＨ(L),芝,1200,良,,小崎,57.0,,5,16.2,1,-0.0,4,,,2,1,33.70,33.9,12,(モズナナスター)
7,B,10,エーティーマクフィ,牡,7,4,9.3, ,119,2,58,,,富田暁,(栗),武英智,マクフィ,ハーツクライ,,ロイヤルチャージャー系,3,29,1名6,8,高松宮記G1,芝,1200,良,B,富田,58.0,,5,16.9,8,0.9,9,,,8,8,33.70,33.5,11,サトノレーヴ
7,,11,インビンシブルパパ,牡,5,9,24.3, ,117,3,58,,,佐々木大,(美),伊藤大士,Shalaa,"Canford Cliffs",,,3,29,1名6,4,高松宮記G1,芝,1200,良,B,佐々,58.0,,9,26.1,15,1.6,17,,,1,1,32.50,35.4,17,サトノレーヴ
8,,12,ルシード,牡,4,5,11.9,>,116,4,57,,*,横山和生,(美),田島俊明,スクリーンヒーロー,ロージズインメイ,ロイヤルチャージャー系,ロイヤルチャージャー系,5,3,3京4,9,朱雀Ｓ･3勝,芝,1200,良,,北村,58.0,,1,2.8,1,-0.2,8,,,4,3,33.50,33.3,4,(サウスバンク)
8,B,13,シュタールヴィント,牡,6,13,136.6, , 94,13,57,,*,岩田康誠,(栗),矢作芳人,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,5,31,3京C,5,安土城Ｈ(L),芝,1400,良,B,西塚,55.0,,6,11.8,7,0.8,13,,,11,11,36.08,32.6,3,エコロブルーム
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010112,2026.6.13,土,函館,1函1,12,,1勝,ダート,1700,,4,良(暫定),晴(暫定),14,16:30,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レイサンソク,牡,3,9,24.8, ,104,6,55,,*,佐々木大,(栗),吉村圭司,シスキン,フジキセキ,,ロイヤルチャージャー系,5,24,3京A,8,１勝ｸﾗｽ*,ダ,1900,良,,鮫島,57.0,,4,10.4,12,2.3,6,12,14,11,12,37.57,39.7,8,ボクマダネムイヨ
2,,2,ポンピエ,牡,5,10,31.0, ,103,8,58,,*,鮫島克駿,(栗),井上智史,レッドファルクス,シンボリクリスエス,,ロイヤルチャージャー系,3,21,1名3,4,１勝ｸﾗｽ,ダ,1400,良,,斎藤,58.0,,5,9.0,10,0.8,6,,,2,2,35.40,37.9,13,ジェミート
3,,3,ブリスフル,牡,5,7,10.3, ,101,9,54,★,,河原田菜,(美),武市康男,エスポワールシチー,フレンチデピュティ,,ニアークティック系,4,19,1福4,連,１勝ｸﾗｽ,ダ,1700,良,,河原,54.0,★,15,223.5,4,0.8,13,6,6,5,6,36.98,38.1,6,ジェシーテソーロ
4,B,4,スマートブル,牡,4,6,10.3, , 92,12,58,,*,横山琉人,(美),室井潔,オーヴァルエース,ワイルドラッシュ,,ニアークティック系,5,16,2東7,2,１勝ｸﾗｽ,ダ,1600,良,,木幡,58.0,,13,134.8,13,1.4,14,,,10,12,37.32,37.1,7,ノアヴィヴァーチェ
5,,5,ロードアルディート,牡,4,1,4.7, ,108,3,58,,*,浜中俊,(栗),武幸四郎,ドゥラメンテ,ハーツクライ,,ロイヤルチャージャー系,4,12,2阪6,3,１勝ｸﾗｽ,ダ,1800,稍,,ルメ,58.0,,2,2.9,5,0.5,3,5,5,5,5,37.55,37.2,6,ソニックステップ
5,B,6,ロミオ,牡,3,3,6.5, ,110,2,53,△,*,舟山瑠泉,(美),上原佑紀,シュウジ,コンデュイット,,ナスルーラ系,2,28,1小B,4,１勝ｸﾗｽ*,ダ,1700,重,,丹内,57.0,,4,6.7,9,2.5,11,5,5,4,4,36.27,38.8,9,サンライズケヴィン
6,B,7,ホウオウバローロ,牡,5,2,5.3, ,108,3,55,▲,*,小林美駒,(栗),前川恭子,ロードカナロア,ハーツクライ,,ロイヤルチャージャー系,4,26,3京2,2,１勝ｸﾗｽ,ダ,1800,良,B,戸崎,58.0,,6,12.3,8,1.8,10,3,3,3,3,37.20,39.1,13,ニホンピロデヴィン
6,B,8,ディースプレマシー,牡,4,8,11.2, , 98,10,58,,*,富田暁,(美),牧光二,ディーマジェスティ,"Proudest Romeo",,,4,11,3中5,2,１勝ｸﾗｽ,ダ,1800,稍,B,石橋,58.0,,9,28.6,10,1.7,2,16,16,15,13,37.90,38.4,4,マリンバンカー
