レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010601,2026.5.17,日,新潟,1新6,1,,未勝利,障害,2890,B,,良(暫定),晴(暫定),14,09:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
5,,7,デビューフライト,牝,4,13,124.1, , 92,9,53,▲,*,遠藤汰月,(美),小島茂之,フィエールマン,ストロングリターン,,,5,9,1新3,12,粟島特別･1勝,芝,1800,良,,石田,56.0,,9,38.7,13,3.4,12,,,4,5,36.50,38.3,13,スピンザブラッド
6,,8,ベネスピラ,牡,4,2,5.3, ,117,2,58,,*,荻野極,(美),鹿戸雄一,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,4,18,3中7,2,１勝ｸﾗｽ,芝,2000,良,,戸崎,58.0,,2,3.9,4,0.4,4,2,2,2,2,35.83,34.9,7,サンライズバブル
6,,9,トラストモアリズム,牝,4,7,17.2, , 95,6,54,◇,,今村聖奈,(美),高橋文雅,サンダースノー,タニノギムレット,,ロイヤルチャージャー系,10,18,4新1,3,岩船特別･1勝,芝,2200,良,,今村,53.0,,10,20.9,13,2.0,7,4,3,2,2,36.26,38.1,14,レーヴドロペラ
7,B,10,ディーンズリスター,セ,7,1,2.1, ,112,3,58,,*,亀田温心,(栗),斉藤崇史,ディープインパクト,"Storm Cat",ロイヤルチャージャー系,ニアークティック系,3,29,1名6,2,１勝ｸﾗｽ,芝,2200,良,B,ルメ,58.0,,2,3.8,6,0.5,11,2,2,2,2,36.38,35.1,9,メイショウアイル
7,B,11,ウインボレロ,牡,5,8,22.9, ,103,5,58,,,武藤雅,(美),水野貴広,モーリス,ステイゴールド,,ロイヤルチャージャー系,4,26,1福6,10,飯盛山特･1勝,芝,2000,良,B,武藤,58.0,,8,25.0,5,0.5,10,4,5,5,5,35.96,35.5,6,アリスメティーク
8,,12,ダノンアトラス,牡,5,6,14.1, ,118,1,56,△,,舟山瑠泉,(栗),橋口慎介,ミッキーロケット,ディープインパクト,,ロイヤルチャージャー系,2,22,1小A,3,１勝ｸﾗｽ,芝,2000,良,,舟山,55.0,▲,7,13.4,2,0.0,1,11,10,14,13,36.47,35.0,1,メリザンド
8,,13,ソリッドベーシス,セ,4,10,31.0, , 95,6,58,,*,菊沢一樹,(美),大和田成,ブリックスアンドモルタル,ダイワメジャー,,ロイヤルチャージャー系,3,15,1名2,2,１勝ｸﾗｽ,ダ,1800,良,,野中,58.0,,14,367.9,12,1.4,14,1,1,1,1,37.95,38.9,12,オリーブグリーン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010608,2026.5.17,日,新潟,1新6,8,,1勝,ダート,1800,,4,良(暫定),晴(暫定),15,13:35,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ビスケットマリー,牝,4,10,41.6, , 84,10,53,▲,*,石神深道,(美),和田雄二,マインドユアビスケッツ,ステイゴールド,,ロイヤルチャージャー系,4,25,1福5,8,１勝ｸﾗｽ・牝,芝,1800,良,,遠藤,53.0,▲,15,190.1,15,2.7,15,13,13,14,15,35.95,37.7,15,モアニ
2,,2,ココデイック,牡,4,3,13.4, ,113,1,58,,,西塚洸二,(栗),藤岡健一,ゴールドドリーム,ロージズインメイ,,ロイヤルチャージャー系,4,25,1福5,4,１勝ｸﾗｽ,ダ,1700,良,,西塚,58.0,,3,6.9,3,0.8,4,3,3,2,3,37.04,38.2,5,オウケンシルヴァー
3,,3,グランコネクシオン,牝,5,6,21.8, , 89,9,56,,*,菊沢一樹,(美),畠山吉宏,ハーツクライ,Manduro,ロイヤルチャージャー系,その他のエクリプス系,4,26,1福6,8,１勝ｸﾗｽ・牝,ダ,1700,良,,長浜,54.0,△,12,64.3,12,1.2,10,14,14,14,15,37.80,37.9,2,ユージュアーナ
4,,4,ミッキーコンドル,牡,4,5,16.0, ,111,2,58,,*,松本大輝,(栗),大久保龍,ミッキースワロー,ハービンジャー,,ニアークティック系,7,20,1函C,3,１勝ｸﾗｽ,ダ,1700,良,B,池添,55.0,,1,4.7,9,1.1,5,4,3,5,5,36.71,39.4,10,オカメノコイ
5,,5,ラテライト,牝,4,1,1.2, , 90,7,56,,*,小沢大仁,(栗),松下武士,ブリックスアンドモルタル,ゴールドアリュール,,ロイヤルチャージャー系,5,2,3京3,6,１勝ｸﾗｽ・牝,ダ,1800,稍,,菱田,56.0,,8,54.3,10,2.0,5,9,10,10,10,38.55,37.2,6,シュドゥン
6,,6,アイファーファイト,牡,7,7,23.1, , 90,7,57,☆,*,長浜鴻緒,(美),的場均,バトルプラン,ステイゴールド,ネイティヴダンサー系,ロイヤルチャージャー系,5,3,1新2,3,１勝ｸﾗｽ,ダ,1200,稍,,的場,58.0,,14,259.2,10,1.1,13,,,15,15,36.20,36.6,1,タケルハーロック
7,,7,ダノンアンチュラス,牡,4,8,27.7, , 97,5,58,,*,斎藤新,(栗),坂口智康,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,4,12,1福2,22,燧ヶ岳特･1勝,芝,2600,良,,中井,58.0,,13,95.6,8,1.5,8,1,1,2,2,37.20,37.5,8,ビップチェイス
7,B,8,アバレリュウ,牡,4,4,13.8, ,101,4,58,,,野中悠太,(美),鈴木慎太,マクフィ,サウスヴィグラス,,ネイティヴダンサー系,12,20,5名5,2,１勝ｸﾗｽ,ダ,1900,稍,B,野中,57.0,,6,12.2,10,2.1,12,8,10,9,10,38.35,38.9,8,スルーザナイト
8,B,9,オンクラウドナイン,牡,4,9,34.6,>, 92,6,55,▲,*,和田陽希,(美),和田正一,ラニ,"Raven's Pass",,ネイティヴダンサー系,4,5,3中4,31,障害未勝利,障ダ,2880,重,,石神,59.0,,--,,外,----,,,,,,,----,,シャンデルナゴル
8,,10,ゴルデールスカー,牡,6,2,11.2, ,103,3,56,△,*,舟山瑠泉,(栗),加藤公太,モーリス,フレンチデピュティ,,ニアークティック系,4,4,2阪3,3,１勝ｸﾗｽ,ダ,1800,稍,,鮫島,58.0,,5,21.7,4,0.4,6,7,7,7,8,37.80,37.3,3,アークドール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010609,2026.5.17,日,新潟,1新6,9,飛竜特別,1勝,芝,1000,B,0,良(暫定),晴(暫定),16,14:05,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ラブカムーン,牝,5,10,24.5, , 91,12,56,,*,舟山瑠泉,(栗),千田輝彦,アドマイヤムーン,オース,ネイティヴダンサー系,ニアークティック系,5,10,3京6,連,１勝ｸﾗｽ,芝,1200,良,,藤懸,56.0,,11,139.8,5,1.0,9,,,12,11,35.10,33.3,1,タマモブラウンタイ
1,,2,パレスドフィーヌ,牝,5,14,68.1, ,108,4,56,,,丸山元気,(美),鈴木慎太,サトノアラジン,ファルブラヴ,,ニアークティック系,5,2,1新1,17,１勝ｸﾗｽ,芝,1000,稍,,丸山,56.0,,6,14.6,5,1.1,15,,,,13,34.80,34.0,3,レジーナローズ
2,,3,バーニングフレーム,牝,4,16,204.5, , 82,16,56,,*,遠藤汰月,(美),伊藤伸一,スワーヴリチャード,"Giant's Causeway",,ニアークティック系,4,11,1福1,2,１勝ｸﾗｽ・若,ダ,1700,良,,永島,54.0,◇,14,164.3,15,5.3,14,14,14,14,14,37.69,41.9,14,ルージュマローネ
2,,4,ベルタソ,牝,6,12,40.9, ,119,1,56,,*,富田暁,(栗),小崎憲,ミッキーアイル,ホワイトマズル,,ニアークティック系,5,2,1新1,9,１勝ｸﾗｽ,芝,1000,稍,,小崎,56.0,,2,4.4,2,0.3,2,,,,6,34.05,33.7,2,レジーナローズ
3,B,5,オオゾラヒバリ,牝,5,6,12.0, ,105,7,56,,,野中悠太,(美),秋本大介,トーセンラー,スターキングマン,,ネイティヴダンサー系,3,14,2中5,8,１勝ｸﾗｽ,ダ,1200,良,,野中,56.0,,8,17.5,7,0.4,7,,,4,4,34.60,37.1,8,アイアムイチバン
3,B,6,フェリーニ,セ,5,11,30.6, , 89,13,58,,*,小沢大仁,(栗),橋口慎介,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,3,14,1阪7,30,１勝ｸﾗｽ,ダ,1400,良,B,菱田,58.0,,10,56.5,15,2.2,16,,,12,14,36.60,37.3,12,コーラルクラウン
4,B,7,ラヴェンデル,牝,4,13,43.8, , 92,11,56,,*,斎藤新,(栗),吉村圭司,キンシャサノキセキ,Galileo,ロイヤルチャージャー系,ニアークティック系,5,2,1新1,6,１勝ｸﾗｽ,芝,1000,稍,B,田山,54.0,△,14,78.0,4,1.0,10,,,,7,34.35,34.2,5,レジーナローズ
4,,8,ブラックティンカー,牝,4,8,18.0, ,103,8,56,,,長浜鴻緒,(美),粕谷昌央,シルバーステート,キングヘイロー,,ニアークティック系,4,18,1福3,8,１勝ｸﾗｽ,芝,1200,良,,長浜,54.0,△,7,12.9,4,0.7,14,,,3,3,33.60,34.7,11,ウィンストン
5,,9,グッバイウェーブ,牝,4,9,19.1, , 97,10,56,,*,横山琉人,(美),中川公成,ミスターメロディ,ディープインパクト,,ロイヤルチャージャー系,4,18,1福3,5,１勝ｸﾗｽ・牝,ダ,1150,良,,丸山,56.0,,11,38.7,9,1.2,13,,,4,5,35.45,37.9,10,ホーリーブライト
5,,10,マグネシアブリック,セ,4,1,3.7, ,102,9,58,,*,荻野極,(美),中舘英二,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,2,1,1小4,14,１勝ｸﾗｽ,芝,1200,良,,丹内,58.0,,3,7.8,17,1.9,3,,,6,7,33.50,35.7,17,セイウンデセオ
6,,11,プロクレイア,牝,4,5,10.2, , 84,14,56,,*,亀田温心,(栗),小林真也,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,4,11,2阪5,7,１勝ｸﾗｽ,ダ,1400,重,,川端,53.0,▲,12,175.5,16,2.8,16,,,14,14,36.68,37.9,16,モズケイスター
6,,12,ウインマスカレード,牡,4,4,8.6, ,116,2,58,,,加藤祥太,(栗),宮本博,ウインブライト,ロージズインメイ,,ロイヤルチャージャー系,5,2,1新1,7,１勝ｸﾗｽ,芝,1000,稍,,加藤,58.0,,1,3.6,3,0.9,3,,,,2,33.60,34.6,9,レジーナローズ
7,B,13,グランプレジール,セ,7,7,15.3, ,108,4,58,,*,小崎綾也,(美),堀宣行,モーリス,ゼンノロブロイ,,ロイヤルチャージャー系,9,15,4中5,27,１勝ｸﾗｽ,ダ,1200,良,,モレ,58.0,,2,5.0,13,2.2,7,,,4,5,34.10,38.9,15,ワンダラー
7,,14,ビスケット,牝,6,15,153.4, , 84,14,56,,*,上里直汰,(美),和田雄二,ミッキーアイル,ゼンノロブロイ,,ロイヤルチャージャー系,4,18,1福3,11,１勝ｸﾗｽ・牝,ダ,1150,良,,長浜,54.0,△,15,153.7,15,3.8,12,,,10,10,36.00,40.0,15,ホーリーブライト
8,,15,ダノンゴーイチ,牡,6,2,4.8, ,112,3,58,,,菊沢一樹,(美),菊沢隆徳,イスラボニータ,"City Zip",,,4,26,1福6,6,１勝ｸﾗｽ,芝,1200,良,,菊沢,58.0,,4,6.0,5,0.3,3,,,6,5,34.60,34.2,6,マキシマムドライブ
8,,16,ミエノブラボー,牝,5,3,6.0, ,107,6,56,,,石田拓郎,(美),田中勝春,リオンディーズ,Rossini,,ネイティヴダンサー系,4,25,1福5,5,１勝ｸﾗｽ・若,芝,1200,良,,石田,53.0,▲,5,8.7,3,0.5,4,,,10,9,35.00,33.6,1,カーヌスティ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010610,2026.5.17,日,新潟,1新6,10,信濃川特別,2勝,芝,2000,B,2,良(暫定),晴(暫定),16,14:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コンフォルツァ,牡,4,4,7.4, ,123,1,58,,,丸山元気,(栗),松永幹夫,ドゥラメンテ,"Scat Daddy",,ニアークティック系,5,2,1新1,21,胎内川特･2勝,芝,1800,稍,,丸山,58.0,,2,5.7,2,0.0,3,,,11,9,36.65,34.4,1,マイネルフルムーン
1,B,2,バードウォッチャー,牡,5,5,13.5, ,103,5,58,,*,横山琉人,(美),中舘英二,ブラックタイド,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,3,1,2中2,4,富里特別･2勝,芝,2000,良,B,三浦,58.0,,5,14.8,6,1.7,7,6,6,4,4,35.91,35.6,5,ヤマニンアドホック
2,,3,コスモアバンサ,牡,6,10,24.4, , 92,14,58,,*,石川裕紀,(美),清水英克,リオンディーズ,マヤノトップガン,,ロイヤルチャージャー系,4,12,3中6,3,２勝ｸﾗｽ,芝,1800,良,,佐々,58.0,,7,17.3,9,1.2,8,10,10,8,9,37.05,34.5,9,ソルトブリーズ
2,,4,ホウオウシンデレラ,牝,5,3,5.6, ,106,4,56,,,丸田恭介,(美),奥村武,エピファネイア,"Gilded Time",,その他のエクリプス系,4,19,3中8,5,野島崎特･2勝,芝,2000,良,,丸田,56.0,,7,29.4,3,0.5,6,6,6,6,7,35.79,34.4,7,ラブリージャブリー
3,,5,フルレゾン,牝,5,7,15.7, ,103,5,56,,*,小沢大仁,(栗),池添学,オルフェーヴル,ティンバーカントリー,,ネイティヴダンサー系,3,28,1名5,11,ターフオ･2勝,芝,2200,良,,亀田,56.0,,4,7.2,8,0.5,6,4,5,5,6,38.29,33.7,5,ディーガレジェンド
3,,6,バンフィエルド,牡,7,15,40.7, , 91,15,58,,*,野中悠太,(美),粕谷昌央,オルフェーヴル,"Candy Ride",,ネイティヴダンサー系,3,28,1名5,2,ターフオ･2勝,芝,2200,良,,国分,58.0,,10,62.6,9,0.6,3,6,5,5,4,38.21,34.0,11,ディーガレジェンド
4,,7,ワザモノ,牡,8,16,48.8, , 98,9,58,,,黛弘人,(美),尾関知人,マツリダゴッホ,ショウナンカンプ,ロイヤルチャージャー系,ナスルーラ系,3,28,3中1,4,２勝ｸﾗｽ,芝,2000,稍,,黛弘,58.0,,9,35.4,8,1.2,5,9,9,8,8,36.47,35.2,5,リーティアコナル
4,,8,ハイディージェン,セ,5,13,30.5, , 95,13,58,,*,長浜鴻緒,(栗),森田直行,ファインニードル,"Sadler's Wells",,ニアークティック系,4,19,2阪8,2,蓬莱峡特･2勝,芝,2000,良,,酒井,58.0,,9,108.0,9,1.8,10,2,3,2,3,36.34,36.6,10,ピンキープロミス
5,,9,クロシェットノエル,牝,5,6,14.8, ,113,3,56,,*,武藤雅,(美),戸田博文,ニューイヤーズデイ,ハービンジャー,,ニアークティック系,12,21,5中6,3,チバテレ･2勝,芝,2000,重,,横山,56.0,,3,4.1,4,0.3,2,7,7,9,8,36.77,35.3,2,シャドウメテオ
5,,10,ジェットブレード,牡,4,12,30.5, , 97,11,58,,*,富田暁,(美),青木孝文,ビーチパトロール,ハーツクライ,,ロイヤルチャージャー系,4,26,3京2,4,比良山Ｈ･2勝,芝,2200,良,,岩田,55.0,,6,13.8,10,1.2,4,3,3,3,2,36.19,36.1,9,オメガナビゲーター
6,,11,ホウオウレイヴン,セ,4,9,23.2, , 98,9,58,,*,西塚洸二,(栗),矢作芳人,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,12,21,5名6,2,名古屋日･2勝,芝,2000,稍,,団野,57.0,,5,6.1,10,0.8,1,1,1,1,1,37.37,36.5,10,ディヴァインスター
6,,12,ジャンビ,牝,5,14,37.6, , 85,16,56,,*,菊沢一樹,(美),勢司和浩,スクリーンヒーロー,クロフネ,ロイヤルチャージャー系,ニアークティック系,4,19,3中8,5,野島崎特･2勝,芝,2000,良,,石橋,56.0,,11,146.8,11,1.4,12,12,12,12,12,36.30,34.1,3,ラブリージャブリー
7,,13,タッチアンドムーブ,牡,5,2,5.2, , 96,12,58,,,荻野極,(美),栗田徹,ハービンジャー,スペシャルウィーク,ニアークティック系,ロイヤルチャージャー系,4,5,3中4,5,安房特別･2勝,芝,2500,稍,,荻野,58.0,,5,12.0,6,1.9,4,6,6,5,6,37.11,38.5,6,オストラヴァ
7,,14,マリアイリダータ,牝,4,1,4.3,>,118,2,56,,,舟山瑠泉,(美),田中博康,ドゥラメンテ,オルフェーヴル,,,4,4,3中3,12,１勝ｸﾗｽ,芝,2000,良,,舟山,54.0,△,1,2.0,1,-0.4,1,7,7,9,6,37.29,35.0,1,(ベネスピラ)
8,,15,パッションリッチ,牡,4,8,18.8, ,101,7,58,,*,斎藤新,(美),久保田貴,ドゥラメンテ,"Distorted Humor",,ネイティヴダンサー系,2,22,1東8,13,２勝ｸﾗｽ,ダ,2100,良,,菅原,57.0,,5,16.8,8,0.8,10,10,9,11,11,38.16,37.3,5,アカデミア
8,,16,ズイウンゴサイ,牡,5,11,25.7, ,101,7,58,,*,小崎綾也,(美),武市康男,シュヴァルグラン,チチカステナンゴ,,ナスルーラ系,4,19,2阪8,9,蓬莱峡特･2勝,芝,2000,良,,幸英,58.0,,7,21.6,5,0.4,8,10,10,8,9,36.60,34.6,1,ピンキープロミス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010611,2026.5.17,日,新潟,1新6,11,弥彦Ｓ,3勝,芝,1800,B,2,良(暫定),晴(暫定),16,15:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エレクトリックブギ,牡,5,10,29.2, , 93,14,58,,*,丸山元気,(美),鹿戸雄一,ブリックスアンドモルタル,エンパイアメーカー,,ネイティヴダンサー系,3,29,1名6,5,伊勢ＳＨ･3勝,ダ,1900,良,,三浦,54.0,,12,103.9,11,1.4,13,7,8,8,8,38.03,37.6,8,ゴールデンクラウド
1,,2,キントリヒ,牡,7,13,42.4, ,100,9,58,,*,菊沢一樹,(美),矢野英一,ゴールドシップ,ボストンハーバー,,ナスルーラ系,4,20,3中8,14,サンシＨ･3勝,芝,2200,良,,松山,55.0,,9,86.8,6,0.7,9,4,4,5,5,36.19,34.6,6,コスモフリーゲン
2,,3,ミナデオロ,牡,5,6,15.6, ,105,5,58,,*,西塚洸二,(栗),藤原英昭,レイデオロ,"Unusual Heat",,ニアークティック系,4,26,3京2,6,センテＨ･3勝,芝,1800,良,,松本,57.0,,6,23.7,13,0.7,8,,,6,6,34.85,34.7,14,イガッチ
2,,4,ピックアチェリー,牝,5,3,7.5, ,109,4,56,,,吉田隼人,(美),和田正一,モーリス,キングカメハメハ,,ネイティヴダンサー系,3,28,1名5,13,マレーシ･3勝,芝,1600,良,,吉田,56.0,,11,39.9,3,0.3,11,,12,11,11,35.40,33.5,1,ルージュソリテール
3,,5,ルクスビッグスター,牡,6,16,67.1, , 87,15,58,,*,小崎綾也,(栗),清水久詞,キタサンブラック,ジャングルポケット,,ナスルーラ系,4,26,3京2,3,センテＨ･3勝,芝,1800,良,,古川,55.0,,18,242.5,15,0.8,14,,,12,13,35.15,34.2,7,イガッチ
3,,6,エストゥペンダ,牝,4,1,2.4, ,111,2,56,,*,荻野極,(美),高柳瑞樹,サートゥルナーリア,"Offlee Wild",,,3,22,2中8,19,スピカＳ･3勝,芝,1800,良,,戸崎,56.0,,1,2.2,5,0.4,1,8,9,7,7,36.45,34.2,1,フィーリウス
4,,7,マイエレメント,牝,4,2,6.8, ,110,3,56,,,斎藤新,(栗),福永祐一,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,3,28,1名5,13,マレーシ･3勝,芝,1600,良,,斎藤,56.0,,3,8.3,6,0.5,7,,10,12,11,35.34,33.8,4,ルージュソリテール
4,,8,バッデレイト,牡,5,5,11.5, ,119,1,58,,*,富田暁,(栗),上村洋行,サトノダイヤモンド,スピニングワールド,,ニアークティック系,4,12,2阪6,14,京橋ＳＨ･3勝,芝,2000,良,,岩田,56.0,,4,9.2,3,0.1,2,5,5,5,5,36.69,34.1,8,マイネルエニグマ
5,,9,ワイドアラジン,牡,6,14,47.3, , 85,16,58,,*,泉谷楓真,(栗),奥村豊,ダイワメジャー,ウォーエンブレム,ロイヤルチャージャー系,ネイティヴダンサー系,2,7,1小5,2,豊前ＳＨ･3勝,ダ,1700,良,,小沢,56.0,,15,57.3,14,0.8,15,10,10,10,11,37.42,37.6,9,カペルブリュッケ
5,,10,ドラゴンヘッド,牡,6,4,10.4, , 96,10,58,,*,石田拓郎,(美),武藤善則,ラブリーデイ,アドマイヤムーン,,ネイティヴダンサー系,3,1,1小C,3,関門橋Ｓ･3勝,芝,2000,良,,武藤,58.0,,13,44.5,9,0.9,14,16,16,15,15,36.51,36.0,5,バルナバ
6,,11,モズロックンロール,牡,6,7,18.1, ,103,7,58,,*,長浜鴻緒,(栗),藤岡健一,ビーチパトロール,マンハッタンカフェ,,ロイヤルチャージャー系,5,3,2東4,6,府中Ｓ･3勝,芝,2000,良,,西塚,58.0,,12,45.0,9,0.9,6,,1,1,1,35.10,36.1,17,アスクセクシーモア
6,B,12,ピンキープロミス,牡,6,12,32.8,>, 96,10,58,,*,武藤雅,(美),畠山吉宏,ゴールドシップ,アグネスデジタル,,ネイティヴダンサー系,4,19,2阪8,3,蓬莱峡特･2勝,芝,2000,良,B,国分,58.0,,8,36.2,1,-0.2,7,4,4,4,4,36.39,34.7,2,(ジョイエッロ)
7,,13,タイキラフター,牡,6,11,30.9, , 96,10,58,,*,杉原誠人,(美),大竹正博,ハーツクライ,"Any Given Saturday",ロイヤルチャージャー系,ネイティヴダンサー系,4,5,3中4,5,美浦Ｓ･3勝,芝,2000,稍,,大野,58.0,,8,18.9,12,0.8,10,16,16,16,16,37.59,34.6,2,ジュタ
7,,14,ミエスペランサ,牝,5,9,25.1, ,102,8,56,,,亀田温心,(栗),池江泰寿,リアルスティール,Frankel,,ニアークティック系,3,28,1名5,7,マレーシ･3勝,芝,1600,良,,亀田,56.0,,16,93.6,4,0.3,8,,10,9,9,35.28,33.7,3,ルージュソリテール
8,,15,ガジュノリ,牝,5,15,50.3, ,104,6,56,,*,横山琉人,(美),尾形和幸,サトノダイヤモンド,ヴィクトワールピサ,,ロイヤルチャージャー系,4,19,3中8,6,サンシＨ･3勝,芝,2200,良,,木幡,54.0,,12,32.6,9,0.5,16,3,3,4,4,36.23,34.6,11,パンジャ
8,,16,ミラビリスマジック,牝,5,8,20.9, , 94,13,56,,,小沢大仁,(美),千葉直人,キズナ,シンボリクリスエス,,ロイヤルチャージャー系,3,28,1名5,6,マレーシ･3勝,芝,1600,良,,小沢,56.0,,14,59.2,9,0.7,15,,6,9,9,35.28,34.1,7,ルージュソリテール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051704010612,2026.5.17,日,新潟,1新6,12,,1勝,ダート,1200,,2,良(暫定),晴(暫定),15,16:00,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ワンウェイトゥヘル,牡,4,5,8.8, ,113,3,56,△,*,舟山瑠泉,(栗),中村直也,タワーオブロンドン,"Flying Spur",,ニアークティック系,5,3,1新2,4,１勝ｸﾗｽ,ダ,1200,稍,,長岡,58.0,,4,10.0,5,0.5,9,,,2,2,34.70,37.5,9,タケルハーロック
2,,2,ビアフォーナウ,牝,5,8,19.1, ,100,8,56,,*,丸田恭介,(美),池上昌和,バトルプラン,ダノンシャンティ,ネイティヴダンサー系,ロイヤルチャージャー系,5,10,2東6,20,１勝ｸﾗｽ,ダ,1300,良,,原優,56.0,,9,39.7,9,1.1,11,,,5,5,36.77,36.9,12,キミハスコール
3,,3,バシリス,牝,4,3,6.6, ,109,5,54,◇,*,今村聖奈,(栗),寺島良,シニスターミニスター,マンハッタンカフェ,ナスルーラ系,ロイヤルチャージャー系,5,2,3京3,4,１勝ｸﾗｽ・牝,ダ,1800,稍,,松山,56.0,,3,6.3,7,1.1,4,1,1,1,1,37.60,38.2,10,シュドゥン
4,B,4,シルフレイ,牝,4,1,3.0, ,115,2,56,,*,斎藤新,(美),千葉直人,フォーウィールドライブ,キングカメハメハ,,ネイティヴダンサー系,5,10,2東6,8,１勝ｸﾗｽ,ダ,1300,良,B,横山,56.0,,3,5.3,4,0.5,5,,,3,3,36.51,36.6,7,キミハスコール
5,B,5,ジーティームッシュ,牡,4,4,8.5, ,116,1,55,▲,,小林美駒,(栗),西村真幸,ブリックスアンドモルタル,ジャングルポケット,,ナスルーラ系,5,9,1新3,3,１勝ｸﾗｽ,ダ,1200,稍,B,小林,55.0,▲,2,4.3,5,1.2,4,,,5,4,34.00,39.5,8,ピコテンダー
6,,6,ユーウェイン,セ,4,9,25.5, , 98,9,58,,*,嶋田純次,(美),本間忍,マインドユアビスケッツ,ディープインパクト,,ロイヤルチャージャー系,4,26,2東2,2,１勝ｸﾗｽ,ダ,1600,稍,,小林,58.0,,11,123.4,11,2.4,13,,,4,3,36.18,39.0,13,セブンマイスター
