レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010201,2026.1.5,月,中山,1中2,1,,未勝利,ダート,1200,,2,稍,晴,16,10:05,,馬齢,３歳
1,,2,キンググローリー,牡,3,468,+ 2,+ 2,8,29.5, ,105,9,57,,,菅原明良,(美),古賀慎明,ダノンプレミアム,"Duke of Marmalade",,ニアークティック系,10,12,4東4,3,未勝利*,芝,1600,良,,菅原,56.0,,3,5.7,4,0.7,8,,,4,4,36.00,34.7,5,コズミックボックス
2,,3,マイネルミラケル,牡,3,512,+ 8,+ 8,16,239.1, , 94,16,57,,*,原優介,(美),畠山吉宏,ウインブライト,ロージズインメイ,,ロイヤルチャージャー系,10,19,4東7,初,新馬,芝,1800,良,,柴田,56.0,,11,62.2,15,1.6,12,,6,9,9,38.45,34.9,16,ブラウンバナナ
2,,4,プレイザリード,牡,3,482,  0,0,2,4.0, ,114,3,57,,*,横山武史,(美),加藤士津,キズナ,サクラバクシンオー,,ナスルーラ系,11,8,5東1,8,未勝利*,芝,2000,良,,ルメ,56.0,,3,3.6,2,0.5,2,,8,5,4,37.93,33.2,2,グリーンエナジー
3,,5,ナハトナナレオン,牝,3,402,-10,-10,11,59.0, ,104,11,55,,*,内田博幸,(美),矢嶋大樹,モーリス,ディープインパクト,,ロイヤルチャージャー系,10,5,4東2,17,未勝利*,芝,1800,良,,長浜,53.0,△,5,11.6,3,0.7,7,,4,3,3,36.00,34.7,3,ラフターラインズ
3,,6,マーゴットライズ,牡,3,476,+ 6,+ 6,7,27.8, ,105,9,57,,*,菊沢一樹,(美),伊坂重信,インディチャンプ,"Rock of Gibraltar",,ニアークティック系,10,4,4東1,初,新馬,芝,1800,良,,佐々,56.0,,3,6.2,8,0.6,5,,8,7,8,37.35,34.2,5,カレントゥルーシー
4,,7,サトノワーグナー,牡,3,492,+12,+12,9,31.4, ,109,6,57,,*,三浦皇成,(美),斎藤誠,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,7,5,2福3,3,未勝利*,芝,1800,稍,,戸崎,55.0,,1,2.0,7,1.3,3,3,3,3,2,37.35,37.7,6,ルージュカルデア
4,,8,ポポラヴィスタ,牝,3,412,-10,-10,17,292.0, , 95,15,53,△,*,長浜鴻緒,(美),鈴木慎太,ダノンバラード,ダンカーク,,,10,19,4新2,初,新馬,芝,1400,稍,,江田,55.0,,12,42.3,14,1.4,3,,,3,3,36.08,37.0,18,ヘルモソブレード
5,,9,クオンタムスター,牡,3,484,- 4,- 4,6,18.7, ,107,7,57,,*,佐々木大,(美),堀宣行,コントレイル,Mastercraftsman,,,11,9,5東2,初,新馬,芝,2000,良,,鮫島,56.0,,4,14.7,3,0.3,4,,1,1,1,37.16,34.4,4,ヴォートセレスト
5,B,10,ウィロークリーク,牡,3,484,+ 8,+ 8,1,2.9, ,114,3,57,,,横山和生,(美),中舘英二,ラブリーデイ,フレンチデピュティ,,ニアークティック系,11,1,4東A,6,未勝利*,芝,2000,稍,B,横山,56.0,,4,11.8,2,0.3,5,,4,3,3,37.33,33.2,1,ソラネルマン
6,,11,レディトゥランブル,牡,3,558,+ 4,+ 4,14,140.4, , 88,17,54,▲,,石神深道,(美),武井亮,ダノンプレミアム,サクラバクシンオー,,ナスルーラ系,11,23,5東5,初,新馬,芝,2000,良,,石神,53.0,▲,10,54.9,9,0.8,11,,10,8,8,38.06,34.1,3,ノーブルサヴェージ
6,,12,イモータリス,牡,3,532,- 2,- 2,3,5.7, ,120,1,57,,,石川裕紀,(美),手塚貴久,ミッキーロケット,スペシャルウィーク,,ロイヤルチャージャー系,12,6,5中1,初,新馬,芝,2000,良,,石川,56.0,,3,13.3,2,0.3,12,4,4,6,4,37.11,34.8,2,ゴディアーモ
7,,13,アッパーウォーター,牝,3,416,+ 2,+ 2,5,11.5, ,118,2,55,,*,津村明秀,(美),千葉直人,サトノダイヤモンド,Include,,その他のエクリプス系,10,5,4東2,初,新馬,芝,2000,良,,戸崎,55.0,,1,3.2,3,0.2,3,,4,3,4,37.11,34.4,4,ゴーイントゥスカイ
7,,14,マイネルゼーロス,牡,3,484,- 2,- 2,15,144.6, , 96,14,57,,,横山琉人,(美),相沢郁,ダノンバラード,アドマイヤコジーン,,ナスルーラ系,10,18,4新1,4,未勝利*,芝,1600,良,,横山,56.0,,7,18.4,7,0.9,1,,,9,9,36.42,34.1,6,リアライズブラーヴ
7,,15,イブキ,牡,3,462,+ 4,+ 4,4,5.8, ,110,5,57,,,戸崎圭太,(美),矢野英一,レイデオロ,ゼンノロブロイ,,ロイヤルチャージャー系,11,1,4東A,3,未勝利*,芝,2000,稍,,戸崎,56.0,,3,4.5,3,0.7,4,,4,3,3,37.29,33.7,4,ソラネルマン
8,,16,マイネルリーヒム,牡,3,472,+ 4,+ 4,12,104.1, ,106,8,57,,*,丹内祐次,(美),武市康男,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,9,28,4中9,3,未勝利*,芝,2000,良,,戸崎,55.0,,3,5.9,9,2.0,2,3,3,4,4,37.41,35.4,12,コッツォリーノ
8,,17,ボグラーモデル,牡,3,474,+ 2,+ 2,18,389.4, , 86,18,57,,*,柴田大知,(美),柄崎将寿,ベンバトル,シンボリクリスエス,,ロイヤルチャージャー系,10,12,4東4,2,未勝利*,ダ,1600,良,,石神,53.0,▲,13,138.2,14,6.6,9,,,9,11,37.20,43.3,14,サンダーヴィント
8,,18,ラスターヴァース,牝,3,470,- 4,- 4,13,117.2, ,101,12,55,,,木幡巧也,(美),牧光二,サトノダイヤモンド,シンボリクリスエス,,ロイヤルチャージャー系,11,23,5東5,2,未勝利・牝*,芝,1800,良,,木幡,55.0,,11,174.9,6,0.8,9,,8,12,12,36.90,34.2,2,リスレジャンデール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010207,2026.1.5,月,中山,1中2,7,,1勝,芝,2000,B,4,良,晴,18,13:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コスモエルヴァル,牡,3,488,+ 2,+ 2,9,45.9, , 99,9,57,,,丹内祐次,(美),黒岩陽一,ダノンバラード,"New Approach",,ニアークティック系,11,2,4東B,5,百日草特･1勝,芝,2000,良,,丹内,56.0,,5,41.8,3,0.6,4,,1,1,1,36.60,35.3,5,アッカン
2,,2,ステラスペース,牡,3,484,- 2,- 2,6,13.8, ,100,8,57,,*,武藤雅,(美),武藤善則,レイデオロ,ブラックタイド,,ロイヤルチャージャー系,12,6,5中1,7,葉牡丹賞･1勝,芝,2000,良,,木幡,56.0,,8,32.6,7,0.9,1,1,1,1,1,35.53,36.2,9,サノノグレーター
3,,3,アンソニー,牡,3,504,+ 2,+ 2,4,5.8,>,113,1,57,,*,津村明秀,(栗),武幸四郎,コントレイル,ヨハネスブルグ,,ニアークティック系,12,7,5阪2,初,新馬,芝,1600,良,,Ｍ．,56.0,,2,4.4,1,-0.0,16,,,11,12,37.74,33.3,1,(メイショウノヴァス)
4,,4,ヒシアムルーズ,牡,3,474,  0,0,5,9.3,+,104,5,57,,,佐々木大,(美),堀宣行,サートゥルナーリア,Sightseeing,,ナスルーラ系,9,6,2札5,4,札幌２歳G3,芝,1800,良,,佐々,55.0,,6,22.5,10,0.9,12,2,2,2,2,37.30,36.9,11,ショウナンガルフ
5,,5,サンブライト,牝,3,456,- 6,- 6,8,34.1, ,101,7,55,,,横山武史,(美),鈴木慎太,ロードカナロア,Shamardal,,ニアークティック系,12,20,5中5,13,ひいらぎ･1勝,芝,1600,良,,横山,55.0,,8,29.6,7,1.3,1,,3,3,3,35.22,35.5,9,クレパスキュラー
6,,6,セヴェロ,牡,3,510,+ 8,+ 8,2,4.4,>,109,2,57,,,菅原明良,(栗),池江泰寿,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,10,26,4東9,2,未勝利*,芝,2000,稍,,菅原,56.0,,1,1.8,1,-0.4,1,,6,4,3,36.56,35.8,2,(レイヒストリコ)
7,,7,チャリングクロス,牡,3,492,+ 4,+ 4,3,5.4,>,102,6,57,,,内田博幸,(美),奥村武,キタサンブラック,"Cape Cross",,ニアークティック系,10,12,4東4,16,未勝利*,芝,2000,良,,内田,56.0,,4,5.1,1,-0.2,4,,6,5,4,36.77,34.2,2,(イブキ)
7,,8,フロレセール,牝,3,470,+10,+10,1,2.7,>,107,3,55,,*,戸崎圭太,(美),辻哲英,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,9,21,4中7,初,新馬,芝,2000,良,,ルメ,55.0,,1,2.0,1,-0.5,2,1,1,1,1,38.10,34.3,1,(シーギリヤロック)
8,,9,ユメシルベ,牝,3,418,+ 2,+ 2,7,14.4, ,107,3,55,,,柴田大知,(美),粕谷昌央,ウインブライト,フレンチデピュティ,,ニアークティック系,10,11,3京3,4,紫菊賞･1勝*,芝,2000,良,,柴田,55.0,,4,13.8,3,0.4,2,4,4,4,4,35.83,36.1,1,ロードラヴォール
8,,10,ストロングエース,牡,3,480,- 4,- 4,10,142.0, , 89,10,57,,*,横山琉人,(美),相沢郁,ヤマカツエース,キンシャサノキセキ,,ロイヤルチャージャー系,12,13,5阪3,16,エリカ賞･1勝,芝,2000,良,,ジェ,56.0,,8,129.3,9,2.2,8,8,8,9,8,38.36,34.6,9,コロナドブリッジ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010208,2026.1.5,月,中山,1中2,8,中山新春ジャンプＳ,ｵｰﾌﾟﾝ,障害(直線ダ),3200,,,良,晴,14,14:00,,別定,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,クラウンセト,牡,7,470,+16,+16,9,45.7, ,112,4,59,,*,草野太郎,(美),本間忍,ストロングリターン,ブラックタイド,,ロイヤルチャージャー系,8,23,4名1,4,障害・オープ,障芝,3330,良,,石神,60.0,,1,1.6,3,2.0,4,6,4,2,2,,13.2,,ヘザルフェン
2,,2,コパノニコルソン,牡,7,530,+10,+10,3,5.8, ,123,3,60,,,小牧加矢,(栗),宮徹,コパノリッキー,クロフネ,,ニアークティック系,10,25,3京8,5,障害・オープ,障ダ,3170,良,,小牧,60.0,,2,3.9,1,-0.1,2,6,6,5,5,,13.8,,(ヴィンテージボンド)
3,,3,ソルアマゾン,牡,5,454,-12,-12,7,44.7,>,104,8,59,,,難波剛健,(栗),小栗実,リオンディーズ,ダイワメジャー,,ロイヤルチャージャー系,11,29,4京7,15,障害未勝利,障ダ,2910,良,,難波,60.0,,1,2.2,1,-0.0,4,4,4,2,1,,13.9,,(ウェイトゥザドーン)
4,,4,ヘザルフェン,牡,5,512,+ 8,+ 8,2,4.8, ,125,2,60,,,森一馬,(栗),昆貢,"Golden Horn",Halling,,ネイティヴダンサー系,12,6,5中1,8,イルミネ,障芝,3570,良,,森一,60.0,,1,1.9,2,0.2,1,4,4,4,3,,13.6,,ピーターサイト
5,,5,コンテナワールド,牡,5,480,- 4,- 4,5,22.6, ,104,8,59,,,井上敏樹,(栗),中竹和也,エピファネイア,アグネスタキオン,,ロイヤルチャージャー系,10,11,3京3,9,障害・オープ,障ダ,3170,良,,井上,57.0,▲,4,8.6,8,2.7,2,6,7,6,6,,13.8,,ディナースタ
6,,6,フォージドブリック,牡,5,560,+10,+10,4,12.0, ,109,6,59,,,大江原圭,(美),西田雄一,ブリックスアンドモルタル,クロフネ,,ニアークティック系,12,6,5中1,12,イルミネ,障芝,3570,良,,大江,60.0,,2,5.2,6,1.0,8,2,2,2,2,,13.6,,ピーターサイト
7,,7,ディナースタ,牡,7,490,+16,+16,1,1.5, ,132,1,60,,,高田潤,(栗),辻野泰之,ドゥラメンテ,"Unbridled's Song",,ネイティヴダンサー系,11,8,4京1,4,京都ジャJG3,障芝,3170,良,,高田,60.0,,1,1.7,2,0.1,1,5,6,7,7,,13.7,,ローディアマント
8,,8,デシマルサーガ,牡,6,480,+ 6,+ 6,8,45.6, ,109,6,59,,,上野翔,(美),粕谷昌央,バゴ,メイショウボーラー,ナスルーラ系,ロイヤルチャージャー系,10,19,4東7,18,東京ハイJG2,障芝,3110,良,,上野,60.0,,7,77.8,6,1.9,8,4,4,6,6,,13.4,,ジューンベロシティ
8,,9,ワールドスケール,牡,9,490,+ 4,+ 4,6,40.4, ,112,4,60,,,黒岩悠,(栗),加藤公太,ワールドエース,アグネスデジタル,,ネイティヴダンサー系,11,22,3福5,6,障害・オープ,障芝,3380,良,,黒岩,61.0,,11,79.5,3,0.0,8,7,5,2,1,,13.3,,エンデュミオン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010209,2026.1.5,月,中山,1中2,9,初茜賞,2勝,ダート,1800,,4,稍,晴,16,14:35,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,グレイスザクラウン,セ,4,518,+14,+14,5,11.1, ,106,4,57,,*,横山武史,(美),上原博之,リーチザクラウン,"Kitten's Joy",ロイヤルチャージャー系,ニアークティック系,11,15,5東3,6,三浦特別･2勝,ダ,1600,良,B,木幡,57.0,,2,5.4,12,1.3,2,,,13,12,37.26,36.5,7,ロフティストーリー
2,,2,ナチュラルリバー,牡,6,490,+ 4,+ 4,11,214.2, , 99,9,58,,*,高田潤,(栗),宮地貴稔,ルーラーシップ,フレンチデピュティ,ネイティヴダンサー系,ニアークティック系,11,15,3福3,13,西郷特Ｈ･2勝,ダ,1700,良,,富田,54.0,,11,51.1,8,1.6,13,11,12,11,11,38.02,37.8,8,テーオールビー
3,,3,オーケーバーディー,牝,5,464,  0,0,6,15.9, ,104,7,56,,,横山琉人,(美),相沢郁,シニスターミニスター,ベーカバド,ナスルーラ系,ニアークティック系,11,9,3福2,19,河北新報･2勝,ダ,1700,良,,横山,56.0,,1,3.3,14,2.4,10,13,12,11,13,37.53,39.1,13,アレナパラシオ
4,,4,ロンパイア,牡,4,484,+ 2,+ 2,9,45.8, , 99,9,57,,*,佐々木大,(美),尾関知人,レッドファルクス,キンシャサノキセキ,,ロイヤルチャージャー系,12,21,5阪6,3,２勝ｸﾗｽ,ダ,1800,重,,吉村,57.0,,11,87.9,10,2.0,6,15,15,15,15,37.25,37.9,7,デルアヴァー
5,,5,サムシャイン,牡,4,494,+16,+16,1,2.3, ,130,1,57,,,横山和生,(美),鈴木慎太,ルヴァンスレーヴ,マンハッタンカフェ,,ロイヤルチャージャー系,7,5,1函7,2,竜飛崎特･2勝,ダ,1700,重,,横山,55.0,,1,1.7,3,0.2,2,1,1,1,1,35.73,37.5,5,ドバイブルース
5,,6,シンボリノエル,牝,5,510,- 2,- 2,8,22.9, ,104,7,56,,,吉田豊,(美),土田稔,ドレフォン,オレハマッテルゼ,,ロイヤルチャージャー系,12,6,5中1,3,鹿島特別･2勝,ダ,1800,良,,吉田,56.0,,7,19.9,5,0.4,3,8,8,9,7,37.75,38.1,3,ブルータス
6,B,7,ライジンマル,セ,5,528,- 4,- 4,7,21.9, ,106,4,58,,*,木幡初也,(美),竹内正洋,アジアエクスプレス,スペシャルウィーク,,ロイヤルチャージャー系,10,11,4東3,4,東村山特･2勝,ダ,2100,稍,B,津村,58.0,,6,18.0,14,3.2,9,13,6,5,3,37.60,40.0,14,シャンパンポップ
6,B,8,アイウィル,牡,5,516,+ 2,+ 2,3,9.5, ,107,3,58,,*,丹内祐次,(美),高木登,ドレフォン,ハーツクライ,,ロイヤルチャージャー系,10,25,4新3,4,菅名岳特･2勝,ダ,1800,良,B,西塚,58.0,,7,15.4,8,1.8,5,8,8,7,8,37.40,37.7,8,アスクシュタイン
7,,9,サイモンソーラン,牡,7,492,  0,0,12,219.4, , 87,11,58,,*,菊沢一樹,(美),勢司和浩,コパノリッキー,サクラローレル,,ナスルーラ系,12,6,5中1,5,鹿島特別･2勝,ダ,1800,良,,石橋,58.0,,12,125.4,12,3.1,9,3,3,3,7,37.50,41.3,12,ブルータス
7,,10,セザンワールド,セ,6,508,+ 1,+ 1,10,120.7,>, 80,12,58,,*,小林脩斗,(美),蛯名利弘,トゥザワールド,ジャングルポケット,,ナスルーラ系,12,11,船橋,5,フェイ,ダ,1800,良,,張田,57.0,,9,,1,-0.0,,7,7,6,5,,----,,(トレインザマインド)
8,,11,アメージング,牡,4,502,+ 4,+ 4,4,9.5, ,106,4,57,,*,田辺裕信,(美),中舘英二,"Kitten's Joy",Speightstown,ニアークティック系,ネイティヴダンサー系,11,15,3福3,23,西郷特Ｈ･2勝,ダ,1700,良,,荻野,55.0,,1,4.5,14,3.5,11,4,4,8,13,37.96,39.8,14,テーオールビー
8,,12,サノノワンダー,牡,4,528,+ 6,+ 6,2,3.0, ,125,2,57,,,戸崎圭太,(美),栗田徹,ヘニーヒューズ,キングヘイロー,,ニアークティック系,11,15,5東3,4,三浦特別･2勝,ダ,1600,良,,戸崎,57.0,,1,1.8,3,0.3,1,,,10,10,37.14,35.7,2,ロフティストーリー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010210,2026.1.5,月,中山,1中2,10,初日の出賞,2勝,芝,2000,B,4,良,晴,18,15:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ダンツファイター,牡,4,564,+ 2,+ 2,1,3.0, ,119,1,57,,,佐々木大,(美),蛯名正義,ニューイヤーズデイ,ジャイアントレッカー,,ニアークティック系,12,14,5中4,6,霞ヶ浦特･2勝,芝,1800,稍,,佐々,57.0,,6,12.5,2,0.1,11,1,1,1,1,36.45,36.0,6,イガッチ
2,,2,ラーテル,セ,6,472,  0,0,11,177.5, , 82,12,58,,*,丸田恭介,(美),南田美知,ビッグアーサー,コマンダーインチーフ,,ニアークティック系,12,20,5阪5,2,境港特別･2勝,芝,2400,良,,松岡,58.0,,8,244.4,8,2.4,8,7,7,7,8,38.20,34.5,6,シュバルツマサムネ
3,,3,ダイシンアポロン,牡,5,476,+10,+10,6,11.2, , 95,9,58,,*,田辺裕信,(美),戸田博文,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,11,15,5東3,19,２勝ｸﾗｽ,芝,1600,良,,横山,58.0,,10,50.4,11,1.4,5,,,7,7,36.30,34.3,11,ダノンセンチュリー
4,,4,ジェットブレード,牡,4,502,+ 8,+ 8,5,8.3, ,104,6,57,,,菊沢一樹,(美),青木孝文,ビーチパトロール,ハーツクライ,,ロイヤルチャージャー系,12,14,5名4,5,一宮特別･2勝,芝,2200,稍,,菊沢,56.0,,5,11.4,3,0.9,2,3,3,4,3,37.24,35.6,3,バルナバ
5,,5,マイネルフォルツァ,牡,6,524,- 2,- 2,9,50.4, , 95,9,58,,,野中悠太,(美),金成貴史,ゴールドシップ,グラスワンダー,,ロイヤルチャージャー系,12,21,5中6,19,２勝ｸﾗｽ,芝,1600,重,,野中,58.0,,12,54.8,11,1.3,13,,16,16,14,36.12,35.6,5,メタルスピード
5,,6,コスモオピニオン,牡,6,516,- 2,- 2,8,32.6, ,106,5,58,,*,丹内祐次,(美),黒岩陽一,ダノンバラード,アイルハヴアナザー,,ネイティヴダンサー系,12,13,5中3,2,２勝ｸﾗｽ,ダ,1800,良,,マー,58.0,,13,131.6,4,0.4,12,8,7,6,6,38.15,38.4,7,ミライヘノカギ
6,,7,レイヤードレッド,牡,4,488,- 6,- 6,4,7.8, ,110,2,57,,,嶋田純次,(美),手塚貴久,フィエールマン,スニッツェル,,ニアークティック系,12,14,5名4,7,一宮特別･2勝,芝,2200,稍,,嶋田,56.0,,4,10.2,5,1.1,3,3,3,4,3,37.28,35.7,5,バルナバ
6,,8,オメガインペリアル,牡,5,,,,,取消し, , 96,8,58,,*,横山武史,(栗),安田翔伍,Kingman,"Heart's Cry",,,6,28,1函5,2,洞爺湖特･2勝,芝,2000,良,,松本,58.0,,8,27.4,11,0.9,16,13,12,13,13,36.51,35.1,4,カネラフィーナ
7,,9,アンテロース,牡,6,462,+ 6,+ 6,7,21.3, , 99,7,58,,,吉田隼人,(栗),岡田稲男,モーリス,ディープインパクト,,ロイヤルチャージャー系,9,15,4中5,17,ディー･2勝,芝,1800,良,,吉田,58.0,,5,23.4,8,1.3,7,1,1,1,1,36.85,35.2,9,フレミングフープ
7,,10,ドゥカート,牡,4,484,- 2,- 2,2,3.9, ,109,3,57,,*,津村明秀,(美),宮田敬介,レイデオロ,ステイゴールド,,ロイヤルチャージャー系,12,14,5中4,11,霞ヶ浦特･2勝,芝,1800,稍,,戸崎,57.0,,2,4.6,9,1.1,1,8,7,4,6,36.60,36.7,11,イガッチ
8,,11,タイセイリコルド,牡,4,494,+24,+24,3,4.6,+,107,4,57,,*,戸崎圭太,(栗),小栗実,ゴールドシップ,ヴィクトワールピサ,,ロイヤルチャージャー系,3,22,1阪7,5,若葉Ｓ(L),芝,2000,良,,坂井,57.0,,4,8.3,9,1.4,4,5,5,5,4,36.30,35.7,8,ジョバンニ
8,,12,ヴィブラツィオーネ,セ,7,478,+ 8,+ 8,10,85.1, , 89,11,58,,,木幡巧也,(美),辻哲英,スピルバーグ,シンボリクリスエス,,ロイヤルチャージャー系,11,16,5東4,16,２勝ｸﾗｽ,芝,1800,良,,木幡,58.0,,13,435.9,10,1.1,12,,10,13,13,36.40,33.8,5,マカナ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010211,2026.1.5,月,中山,1中2,11,サンライズＳ,3勝,芝,1200,B,2,良,晴,16,15:45,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ショウナンラスボス,牡,8,480,+12,+12,12,69.6, ,102,8,53,,,江田照男,(美),奥村武,ダイワメジャー,"Sea The Stars",ロイヤルチャージャー系,ニアークティック系,10,18,4新1,6,北陸ＳＨ･3勝,芝,1200,良,B,江田,53.0,,17,131.1,5,0.8,14,,,4,4,34.20,34.6,14,フリッカージャブ
2,,2,ダークエクリプス,牡,7,498,+ 2,+ 2,9,22.9, , 99,10,55,,*,佐々木大,(栗),今野貞一,ドゥラメンテ,Woodman,,ネイティヴダンサー系,12,21,5阪6,連,六甲アイ･3勝,芝,1400,重,,荻野,58.0,,12,182.1,7,0.3,12,,,10,8,35.78,34.2,3,ディアナザール
3,,3,マックアルイーン,牡,4,532,- 6,- 6,1,3.6, ,113,2,57,,*,戸崎圭太,(美),木村哲也,"Blue Point","Winker Watson",,,11,23,4京6,11,醍醐Ｓ･3勝,芝,1200,良,,ルメ,57.0,,1,2.5,12,0.8,1,,,9,8,35.10,33.7,12,アンクルクロス
3,,4,ドーバーホーク,牡,6,492,+ 4,+ 4,13,71.8, , 86,14,55,,,原優介,(美),清水英克,ディーマジェスティ,ヨハネスブルグ,,ニアークティック系,11,2,4東B,19,秋嶺Ｓ･3勝,ダ,1300,重,B,原優,58.0,,10,48.1,12,4.5,12,,,12,12,36.94,37.9,12,エコロアゼル
4,,5,ライクアフラワー,牡,6,514,- 2,- 2,5,15.4,>, 92,12,52,,,石神深一,(美),松永康利,アメリカンペイトリオット,ステイゴールド,,ロイヤルチャージャー系,12,6,5中1,12,２勝ｸﾗｽ,芝,1200,良,,石神,58.0,,8,30.7,7,0.3,9,,,4,3,34.30,33.5,5,アンドアイラヴハー
4,,6,アンドアイラヴハー,牝,5,496,- 2,- 2,3,5.2,>,109,3,53,,,杉原誠人,(美),田村康仁,"No Nay Never","War Front",,ニアークティック系,12,6,5中1,9,２勝ｸﾗｽ,芝,1200,良,,杉原,56.0,,5,7.4,1,-0.1,6,,,1,1,33.90,33.6,8,(ヴァンヴィーヴ)
5,,7,スコーピオン,牡,5,490,  0,0,14,77.8, , 91,13,56,,,武藤雅,(美),武藤善則,ビッグアーサー,スウェプトオーヴァーボード,,ネイティヴダンサー系,12,7,5中2,6,南総Ｓ･3勝,芝,1200,良,,武藤,58.0,,10,71.0,11,0.9,7,,,4,5,33.20,34.9,10,シンバーシア
5,,8,スピードオブライト,牝,6,412,- 2,- 2,10,31.3, , 95,11,54,,*,菅原明良,(美),相沢郁,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,12,7,5中2,22,南総Ｓ･3勝,芝,1200,良,B,石川,56.0,,8,25.1,12,1.4,11,,,1,1,32.80,35.8,12,シンバーシア
6,B,9,アシャカタカ,牡,6,486,+10,+10,8,19.7, ,103,6,55,,*,小林美駒,(美),鈴木伸尋,ファインニードル,ハーツクライ,,ロイヤルチャージャー系,11,8,3福1,9,キビタＨ･3勝,芝,1200,良,B,斎藤,55.0,,5,9.3,16,2.4,15,,,1,2,33.00,37.7,16,ソルトクィーン
6,B,10,レオテミス,牝,5,502,+ 2,+ 2,4,5.7, ,115,1,55,,,津村明秀,(栗),高柳大輔,デクラレーションオブウォー,アドマイヤジャパン,,ロイヤルチャージャー系,12,7,5中2,22,南総Ｓ･3勝,芝,1200,良,B,津村,56.0,,3,5.2,4,0.2,6,,,7,6,33.40,34.0,5,シンバーシア
7,,11,イサチルシーサイド,牡,5,480,-14,-14,7,17.4, ,103,6,57,,,木幡初也,(美),竹内正洋,イスラボニータ,ファンタスティックライト,,ナスルーラ系,11,8,3福1,3,キビタＨ･3勝,芝,1200,良,,木幡,57.0,,6,9.6,15,1.1,3,,,5,7,33.60,35.8,15,ソルトクィーン
