レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012406010801,2026.1.24,土,中山,1中8,1,,未勝利,ダート,1200,,2,良,晴,16,09:55,牝,馬齢,３歳
8,,16,レッドリアライズ,牡,3,410,+ 2,+ 2,16,164.5, ,101,10,57,,*,原優介,(美),黒岩陽一,ジャスタウェイ,Frankel,,ニアークティック系,12,6,5中1,初,新馬,芝,2000,良,,佐々,56.0,,6,21.5,9,1.4,5,15,14,14,12,37.54,34.9,3,ゴディアーモ
8,,17,ミッキーファルコン,牡,3,420,- 6,- 6,2,3.8, ,117,2,57,,*,キング,(美),堀宣行,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,12,28,5中8,初,新馬,芝,2000,良,,松山,56.0,,3,5.0,3,0.1,2,10,9,10,7,38.06,34.9,2,コンジェスタス
8,,18,ベルトラッキ,牡,3,472,+ 2,+ 2,9,26.7, ,104,6,54,▲,,上里直汰,(美),加藤士津,デクラレーションオブウォー,ルーラーシップ,,ネイティヴダンサー系,11,15,3福3,初,新馬,芝,2000,良,,上里,53.0,▲,16,112.9,2,0.1,8,13,12,12,11,37.41,35.7,1,ショウグンマサムネ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012406010806,2026.1.24,土,中山,1中8,6,,1勝,ダート,1800,,4,良,晴,16,12:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ニャンタロウ,牡,3,464,- 8,- 8,9,51.3, , 98,11,57,,*,三浦皇成,(美),武市康男,ホッコータルマエ,ヘニーヒューズ,,,12,14,5中4,14,１勝ｸﾗｽ*,ダ,1800,稍,,石橋,56.0,,13,62.8,8,0.9,3,4,5,2,4,38.05,39.1,10,ケイアイアギト
2,,2,ロンギングフォユー,牝,3,474,  0,0,2,4.2,>,111,2,55,,,荻野極,(美),大竹正博,ナダル,ディープインパクト,,ロイヤルチャージャー系,11,16,3福4,初,新馬,ダ,1700,良,,荻野,55.0,,1,2.7,1,-1.1,10,2,2,1,1,37.42,38.3,1,(システマソラー)
3,,3,ラフレードピエル,牡,3,452,- 8,- 8,13,259.9, , 90,13,57,,*,木幡巧也,(美),萱野浩二,クリソベリル,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,10,1中3,16,黒竹賞･1勝*,ダ,1800,良,,菊沢,57.0,,9,85.8,8,1.7,8,7,7,9,8,38.00,39.8,7,マクリール
4,,4,ガンダ,牡,3,492,+ 2,+ 2,10,60.0,>,106,4,57,,*,菅原明良,(美),斎藤誠,ホッコータルマエ,オルフェーヴル,,,12,13,5中3,2,未勝利*,ダ,1800,良,,横山,56.0,,2,3.7,1,-0.3,4,1,1,1,1,38.50,39.1,3,(ビービーアジャイル)
4,,5,ケントン,牡,3,494,  0,0,6,15.9, ,103,8,57,,*,佐々木大,(美),田島俊明,リアルスティール,ディープスカイ,,ロイヤルチャージャー系,1,10,1中3,10,黒竹賞･1勝*,ダ,1800,良,,荻野,57.0,,4,12.0,4,1.0,3,6,6,6,6,37.85,39.4,5,マクリール
5,,6,ショウナンパトス,牡,3,450,  0,0,4,6.1,>,103,8,57,,,横山和生,(美),中舘英二,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,12,6,5中1,3,未勝利*,ダ,1800,良,,横山,56.0,,3,4.1,1,-0.3,3,1,1,1,1,37.95,38.7,4,(カシマライフウ)
5,B,7,タイセツナヒ,牡,3,476,- 4,- 4,11,77.1,>,108,3,57,,*,原優介,(美),杉浦宏昭,ホッコータルマエ,アイルハヴアナザー,,ネイティヴダンサー系,12,28,5中8,2,未勝利*,ダ,1800,良,B,マー,56.0,,2,6.7,1,-0.1,2,8,10,4,4,38.75,39.4,1,(イデアクリスタル)
6,,8,アジアントレジャー,牡,3,510,-10,-10,12,178.1, , 91,12,55,△,,長浜鴻緒,(美),蛯名正義,アジアエクスプレス,ショウナンカンプ,,ナスルーラ系,1,10,1中3,8,黒竹賞･1勝*,ダ,1800,良,,長浜,57.0,,6,27.6,10,2.8,9,2,2,3,9,37.70,41.5,10,マクリール
6,,9,リヒトミューレ,牡,3,510,- 4,- 4,7,25.5, ,104,7,57,,*,津村明秀,(栗),中村直也,ポエティックフレア,アグネスタキオン,,ロイヤルチャージャー系,1,5,1京2,9,１勝ｸﾗｽ*,ダ,1800,良,,ハマ,57.0,,7,37.3,6,1.3,10,6,5,4,4,38.00,37.7,6,テイエムサンレーヴ
7,,10,ユアフェリシティ,牡,3,486,+ 6,+ 6,3,6.0,>,106,4,57,,,原田和真,(美),千葉直人,ルヴァンスレーヴ,エリシオ,,ニアークティック系,12,7,5中2,初,新馬,ダ,1800,良,,原田,56.0,,2,4.1,1,-0.5,7,3,4,2,1,39.10,37.5,1,(カフェラジェム)
7,,11,クラウトロック,牡,3,536,+ 2,+ 2,1,2.4,>,116,1,57,,*,戸崎圭太,(美),加藤征弘,ナダル,ダイワメジャー,,ロイヤルチャージャー系,12,28,5中8,初,新馬,ダ,1800,良,,プー,56.0,,1,1.9,1,-1.4,1,2,2,2,1,38.50,38.7,1,(ジェネラスキング)
8,,12,アースインハマー,牡,3,504,+ 4,+ 4,5,10.5,>,105,6,57,,*,キング,(美),奥村武,ホッコータルマエ,ヘニーヒューズ,,,11,9,3福2,初,新馬,ダ,1700,良,,石川,56.0,,2,5.9,1,-0.1,7,3,6,2,2,37.91,39.0,2,(ブリッジエフェクト)
8,B,13,セントゴーデンス,牡,3,524,+ 2,+ 2,8,40.1,>, 99,10,57,,,内田博幸,(美),黒岩陽一,ロードカナロア,"Creative Cause",,ニアークティック系,11,29,5東7,7,未勝利*,ダ,1600,良,B,内田,56.0,,6,10.7,1,-0.3,11,,,2,2,36.90,37.9,3,(ロイヤルスパイア)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012406010807,2026.1.24,土,中山,1中8,7,,1勝,ダート,1200,,2,良,晴,16,13:20,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ホウオウゴールド,牡,4,476,  0,0,3,7.4, ,114,3,58,,,横山和生,(美),栗田徹,ディーマジェスティ,ゴールドアリュール,,ロイヤルチャージャー系,1,5,1中2,10,１勝ｸﾗｽ,ダ,1200,稍,,横山,58.0,,3,5.6,4,0.3,9,,,13,10,35.80,36.2,3,ビーコング
1,,2,ハーモニーソング,牝,4,468,+16,+16,8,45.4, ,102,7,56,,*,荻野極,(美),田島俊明,デクラレーションオブウォー,スペシャルウィーク,,ロイヤルチャージャー系,11,8,5東1,3,１勝ｸﾗｽ,ダ,1300,良,,津村,55.0,,6,13.2,14,2.5,4,,,4,4,35.83,38.6,15,ドントゥザムーン
2,B,3,ブリッツアロング,牡,4,518,+10,+10,15,686.8, , 94,10,58,,*,原田和真,(美),上原博之,シャンハイボビー,ヨハネスブルグ,,ニアークティック系,10,25,4新3,22,１勝ｸﾗｽ,ダ,1200,良,,丸山,57.0,,10,45.5,13,3.3,14,,,5,5,35.40,39.4,14,サンライズプルート
2,,4,クインズポラリス,牝,5,508,+ 4,+ 4,7,28.1, , 99,8,54,△,*,長浜鴻緒,(美),上原博之,シニスターミニスター,"Seeking the Gold",ナスルーラ系,ネイティヴダンサー系,11,8,3福1,26,１勝ｸﾗｽ・牝,ダ,1150,良,,上里,53.0,▲,8,17.7,8,1.1,9,,,10,13,35.56,37.0,4,ハニーローリエ
3,,5,カーヌスティ,牡,4,488,- 2,- 2,4,9.9, ,  0,,58,,*,キング,(美),大和田成,ロードカナロア,グラスワンダー,,ロイヤルチャージャー系,11,13,門別,3,来年も,ダ,1000,稍,,落合,57.0,,1,,1,-0.6,,,,2,1,,----,,(ニシノレヴィガータ)
3,,6,ヴォラーレ,牡,4,440,+ 6,+ 6,16,829.2, ,  0,,55,▲,*,上里直汰,(美),南田美知,ハッピースプリント,シニスターミニスター,,ナスルーラ系,12,8,船橋,5,馬い！,ダ,1500,良,,沢田,56.0,,6,,6,2.1,,5,5,6,6,,----,,サンダーバローズ
4,,7,ショーモッシュ,セ,4,496,+12,+12,13,143.6, , 92,11,58,,*,津村明秀,(美),鈴木伸尋,サートゥルナーリア,フレンチデピュティ,,ニアークティック系,11,8,3福1,18,１勝ｸﾗｽ,ダ,1150,良,,横山,57.0,,11,66.0,10,0.9,16,,,8,9,35.13,37.4,10,ジャスパーソレイユ
4,,8,ホーリーブライト,牝,5,468,  0,0,10,59.9, ,106,6,53,▲,*,遠藤汰月,(美),竹内正洋,マクフィ,ディープブリランテ,,ロイヤルチャージャー系,1,17,1中6,4,１勝ｸﾗｽ,ダ,1200,良,,小林,53.0,▲,11,40.0,5,0.4,15,,,1,1,34.30,38.0,12,メッエフアパラ
5,,9,ヴィンブルレー,牝,4,468,- 4,- 4,2,2.7, ,121,2,56,,,戸崎圭太,(美),矢野英一,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,11,1,4東A,47,１勝ｸﾗｽ・牝,ダ,1400,重,,戸崎,55.0,,3,5.1,2,0.2,3,,,5,5,35.25,36.1,2,セギレエルビエント
5,B,10,エンジェルラダー,牝,4,500,+12,+12,5,15.1,>,108,4,56,,*,三浦皇成,(美),木村哲也,Nyquist,Tiznow,,マンノウォー系,7,26,1札1,3,未勝利,ダ,1000,良,B,佐々,55.0,,1,1.6,1,-0.0,2,,,2,2,35.25,36.0,5,(タイセイアビリティ)
6,,11,スマートフランキー,牡,4,504,- 3,- 3,12,135.8,>, 81,13,58,,*,吉田豊,(美),高橋文雅,スマートオーディン,"Candy Ride",,ネイティヴダンサー系,11,8,高知,2,Ｃ３－,ダ,1400,稍,,岡遼,57.0,,1,,1,-2.1,,3,3,3,1,,----,,(オセアダイナスティ)
6,,12,シスター,牝,4,486,- 4,- 4,9,50.2,>, 87,12,56,,*,石橋脩,(美),勢司和浩,シニスターミニスター,タイキシャトル,ナスルーラ系,ロイヤルチャージャー系,11,18,盛岡,2,Ｃ１　,ダ,1200,良,,山本,54.0,,1,,1,-1.6,,,,3,2,,----,,(イキザマ)
7,,13,バスターコール,セ,5,500,+ 6,+ 6,11,122.1, , 99,8,58,,*,北村宏司,(美),田村康仁,ルーラーシップ,フジキセキ,ネイティヴダンサー系,ロイヤルチャージャー系,8,23,2札1,32,１勝ｸﾗｽ,芝,1500,稍,,バデ,58.0,,7,35.4,14,2.6,6,,1,1,1,34.80,39.1,14,エフォートレス
7,,14,ルーフオブヘヴン,牝,5,474,+ 8,+ 8,6,18.7, ,107,5,56,,*,佐々木大,(美),武藤善則,ドレフォン,ワークフォース,,ネイティヴダンサー系,1,4,1中1,16,１勝ｸﾗｽ・牝,ダ,1200,稍,,石神,53.0,▲,9,16.7,4,0.1,2,,,9,9,34.70,37.5,6,ラヴァグロウ
8,B,15,ピコレッド,牡,4,540,- 2,- 2,1,2.3, ,129,1,58,,,木幡巧也,(美),牧光二,ヘニーヒューズ,ダノンシャンティ,,ロイヤルチャージャー系,1,10,1中3,13,１勝ｸﾗｽ,ダ,1200,良,,木幡,58.0,,1,2.3,2,0.0,4,,,6,4,35.10,37.4,6,キボウノホシ
8,,16,ヴィヴァラリス,牝,4,386,+ 8,+ 8,14,358.2, , 79,14,53,▲,*,佐藤翔馬,(美),尾関知人,デクラレーションオブウォー,ダイワメジャー,,ロイヤルチャージャー系,11,15,3福3,10,１勝ｸﾗｽ・若,芝,1200,良,,水沼,52.0,▲,16,280.3,14,1.4,13,,,14,15,35.40,35.3,10,クインズスピカ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012406010808,2026.1.24,土,中山,1中8,8,,1勝,ダート,1800,,4,良,晴,16,13:50,牝,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ミヤジテン,牝,5,502,+ 6,+ 6,8,46.5, , 94,9,56,,,丸田恭介,(美),南田美知,デクラレーションオブウォー,ディープインパクト,,ロイヤルチャージャー系,1,4,1中1,3,１勝ｸﾗｽ,ダ,1800,稍,,丸田,56.0,,14,140.7,6,1.0,14,11,11,13,11,37.70,39.4,4,バタール
2,,2,マタミカンサン,牝,4,466,+ 4,+ 4,4,7.4, ,113,3,55,,*,戸崎圭太,(美),加藤士津,ゴールドドリーム,コマンズ,,ニアークティック系,8,16,1札7,13,１勝ｸﾗｽ,ダ,1700,良,,浜中,53.0,,9,34.0,2,0.1,11,7,7,4,3,36.76,38.5,5,ゼロスネーク
3,,3,ピラニアキッス,牝,4,452,-12,-12,10,58.5, ,  0,,55,,*,横山和生,(美),嘉藤貴行,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,11,11,名古,連,Ｂ７組,ダ,1500,稍,,加藤,55.0,,1,,3,0.5,,7,7,7,5,,----,,マリアナジャズ
4,,4,ヴァリオーサ,牝,4,478,- 4,- 4,5,7.7, ,104,5,55,,*,津村明秀,(栗),武幸四郎,エピファネイア,"Crocker Road",,,1,4,1京1,4,１勝ｸﾗｽ・牝,ダ,1800,良,,富田,55.0,,6,19.7,4,0.7,3,4,4,3,3,38.25,37.7,4,クインズショコラ
5,,5,レリッシュ,牝,5,488,- 8,- 8,11,326.3, , 88,10,56,,,菅原隆一,(美),天間昭一,コパノリッキー,スウェプトオーヴァーボード,,ネイティヴダンサー系,10,18,4東6,連,１勝ｸﾗｽ,ダ,1600,良,,菅原,56.0,,15,518.7,14,2.8,15,,,10,10,36.30,39.5,13,ヘリオトロープ
5,,6,ルージュマローネ,牝,4,478,- 6,- 6,7,13.0, ,102,6,55,,*,佐々木大,(美),栗田徹,ダイワメジャー,カジノドライヴ,ロイヤルチャージャー系,ナスルーラ系,11,16,3福4,4,１勝ｸﾗｽ・牝,ダ,1700,良,,舟山,51.0,▲,4,6.7,10,1.7,4,14,14,12,13,37.47,39.2,7,シェリルファミーユ
6,,7,テンミラージュ,牝,4,448,- 6,- 6,9,52.4, , 97,8,55,,*,内田博幸,(美),深山雅史,ルーラーシップ,スピルバーグ,ネイティヴダンサー系,,1,4,1中1,16,１勝ｸﾗｽ,ダ,1800,稍,,石神,52.0,▲,12,120.5,8,1.5,16,9,9,8,8,37.60,40.1,8,バタール
6,,8,パースウェイド,牝,4,476,  0,0,1,3.3, ,116,1,55,,*,荻野極,(美),中舘英二,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,7,19,2福7,9,１勝ｸﾗｽ・牝,ダ,1700,良,,原優,53.0,,1,3.5,6,1.6,4,6,6,6,6,37.47,38.4,5,オーケーマヒナ
7,B,9,ライズトゥザトップ,牝,4,500,  0,0,,取消し, , 98,7,55,,,石橋脩,(美),牧光二,パイロ,クロフネ,ナスルーラ系,ニアークティック系,1,12,1中5,11,１勝ｸﾗｽ・牝,ダ,1800,良,B,石橋,55.0,,11,57.7,9,3.1,13,14,15,14,13,38.70,39.5,7,フィールオーサム
7,B,10,シャンハイナイト,牝,4,484,- 2,- 2,3,6.0, ,105,4,52,▲,*,遠藤汰月,(美),村田一誠,シャンハイボビー,バチアー,,ニアークティック系,11,1,4東A,連,１勝ｸﾗｽ・牝,ダ,1400,重,B,江田,55.0,,9,39.9,8,1.3,7,,,1,1,34.65,38.0,11,セギレエルビエント
8,,11,キョウエイフロイデ,牝,5,484,- 6,- 6,2,3.5, ,115,2,56,,,原優介,(美),中川公成,サトノクラウン,マンハッタンカフェ,,ロイヤルチャージャー系,1,12,1中5,7,１勝ｸﾗｽ・牝,ダ,1800,良,,原優,56.0,,7,21.7,2,1.2,6,14,13,12,10,38.60,37.8,1,フィールオーサム
8,,12,ミラクルダンサー,牝,4,520,+ 6,+ 6,6,9.2, , 87,11,53,△,*,長浜鴻緒,(美),尾関知人,サトノダイヤモンド,Anabaa,,ニアークティック系,11,1,4東A,5,１勝ｸﾗｽ,ダ,2100,重,,横山,54.0,,11,28.6,16,7.4,2,7,8,10,15,37.52,43.3,16,ロングウェイホーム
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012406010809,2026.1.24,土,中山,1中8,9,東雲賞,2勝,芝,1800,C,4,良,晴,14,14:20,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マイネルフーガ,牡,4,482,- 4,- 4,6,22.1, ,104,6,57,,*,佐々木大,(美),鈴木慎太,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,12,21,5中6,5,２勝ｸﾗｽ,芝,1600,重,,丹内,57.0,,7,16.4,9,1.0,3,,11,12,12,35.88,35.7,7,メタルスピード
2,,2,タイセイリコルド,牡,4,488,- 6,- 6,2,3.1, ,125,1,57,,,戸崎圭太,(栗),小栗実,ゴールドシップ,ヴィクトワールピサ,,ロイヤルチャージャー系,1,5,1中2,41,初日の出･2勝,芝,2000,良,,戸崎,57.0,,3,4.6,2,0.2,9,2,2,2,3,37.37,34.6,2,ダンツファイター
3,,3,ミーントゥビー,牝,4,440,+ 4,+ 4,5,19.9, , 97,9,55,,,松岡正海,(美),堀内岳志,リアルインパクト,フジキセキ,,ロイヤルチャージャー系,11,24,3福6,4,五色沼特･2勝,芝,1800,良,,松岡,54.0,,5,11.3,13,0.7,13,12,11,9,9,36.55,35.1,15,ノーランサンライズ
4,,4,ダイシンアポロン,牡,5,474,- 2,- 2,4,10.0, ,113,4,58,,,田辺裕信,(美),戸田博文,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,1,5,1中2,7,初日の出･2勝,芝,2000,良,,田辺,58.0,,6,11.2,3,0.3,5,9,9,8,8,37.59,34.2,1,ダンツファイター
5,,5,ヤマニンアドホック,牡,5,464,+ 4,+ 4,3,4.1, ,117,3,58,,*,津村明秀,(美),辻哲英,ノヴェリスト,ダイワメジャー,その他のエクリプス系,ロイヤルチャージャー系,12,14,5中4,13,霞ヶ浦特･2勝,芝,1800,稍,,石川,58.0,,4,10.1,3,0.3,6,3,3,4,3,36.60,35.9,4,イガッチ
6,,6,ビーオンザカバー,牡,4,478,+ 4,+ 4,1,2.3, ,102,7,57,,*,キング,(美),伊藤圭三,ハービンジャー,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,11,30,5東8,3,オリエＨ･2勝,芝,2000,良,,プー,56.0,,3,3.8,6,0.8,1,,6,6,6,36.26,34.6,6,レイニング
7,,7,ドゥカート,牡,4,482,- 2,- 2,7,33.1, ,113,4,57,,*,北村宏司,(美),宮田敬介,レイデオロ,ステイゴールド,,ロイヤルチャージャー系,1,5,1中2,3,初日の出･2勝,芝,2000,良,,津村,57.0,,2,3.9,6,0.7,6,5,5,5,5,37.50,34.8,7,ダンツファイター
8,,8,レイヤードレッド,牡,4,494,+ 6,+ 6,8,33.6, ,118,2,57,,*,長浜鴻緒,(美),手塚貴久,フィエールマン,スニッツェル,,ニアークティック系,1,5,1中2,3,初日の出･2勝,芝,2000,良,,嶋田,57.0,,4,7.8,4,0.3,3,2,2,2,2,37.33,34.8,7,ダンツファイター
8,,9,ミラーダカリエンテ,牝,4,488,+ 4,+ 4,9,56.3, , 98,8,55,,*,石橋脩,(美),相沢郁,スクリーンヒーロー,アドマイヤコジーン,ロイヤルチャージャー系,ナスルーラ系,11,30,5東8,8,オリエＨ･2勝,芝,2000,良,,原優,52.0,,7,66.6,7,1.5,6,,1,2,2,36.04,35.8,8,レイニング
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012406010810,2026.1.24,土,中山,1中8,10,初霞賞,2勝,ダート,1800,,4,良,曇,16,14:55,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,プルナチャンドラ,牡,5,512,+ 8,+ 8,1,2.3, ,123,1,58,,*,横山和生,(美),小野次郎,アニマルキングダム,オペラハウス,,ニアークティック系,12,28,5中8,3,ハッピー･2勝,ダ,1800,良,B,石橋,58.0,,4,7.8,2,0.1,4,7,8,4,2,37.45,38.1,1,ジェイエルマスター
2,,2,マンダリンボレロ,牡,6,512,  0,0,8,67.7, ,103,6,58,,,松岡正海,(美),伊藤伸一,スピルバーグ,アドマイヤムーン,,ネイティヴダンサー系,12,28,5中8,3,ハッピー･2勝,ダ,1800,良,,松岡,58.0,,9,67.3,7,2.4,7,7,7,9,10,37.65,40.0,8,ジェイエルマスター
3,B,3,ライジンマル,セ,5,532,+ 4,+ 4,6,28.6, ,106,5,58,,,木幡初也,(美),竹内正洋,アジアエクスプレス,スペシャルウィーク,,ロイヤルチャージャー系,1,5,1中2,12,初茜賞･2勝,ダ,1800,稍,B,木幡,58.0,,7,21.9,7,1.7,9,6,5,5,7,37.20,40.0,9,オーケーバーディー
4,,4,セザンワールド,セ,6,510,+ 2,+ 2,7,33.5, ,101,7,58,,,小林脩斗,(美),蛯名利弘,トゥザワールド,ジャングルポケット,,ナスルーラ系,1,5,1中2,3,初茜賞･2勝,ダ,1800,稍,,小林,58.0,,10,120.7,4,1.0,4,8,8,7,6,37.45,38.8,3,オーケーバーディー
5,B,5,デルマタモン,牡,8,510,- 6,- 6,9,200.6, , 92,8,58,,*,北村宏司,(美),勢司和浩,オンファイア,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,1,10,1中3,35,２勝ｸﾗｽ,ダ,1800,良,B,石田,55.0,▲,12,226.9,10,1.5,8,10,10,12,12,38.45,38.3,7,エクリプスルバン
6,,6,ヤウガウ,セ,9,498,+ 2,+ 2,10,232.5, , 90,10,58,,*,江田照男,(美),金成貴史,ゴールドアリュール,Tiznow,ロイヤルチャージャー系,マンノウォー系,1,10,1中3,3,２勝ｸﾗｽ,ダ,1800,良,,菊沢,58.0,,13,239.7,11,1.8,12,8,8,10,10,38.35,38.8,10,エクリプスルバン
7,,7,サノノワンダー,牡,4,526,- 2,- 2,2,2.5, ,123,1,57,,,戸崎圭太,(美),栗田徹,ヘニーヒューズ,キングヘイロー,,ニアークティック系,1,5,1中2,7,初茜賞･2勝,ダ,1800,稍,,戸崎,57.0,,2,3.0,2,0.6,2,3,3,2,3,37.15,39.0,7,オーケーバーディー
7,B,8,シグムンド,牡,5,512,+ 4,+ 4,4,13.5, ,107,4,58,,,原優介,(美),岩戸孝樹,アポロキングダム,カネヒキリ,ネイティヴダンサー系,ロイヤルチャージャー系,12,13,5中3,9,２勝ｸﾗｽ,ダ,1800,良,B,原優,58.0,,9,33.7,7,0.6,15,4,3,2,3,38.05,38.8,9,ミライヘノカギ
8,,9,デファイ,牝,5,474,+14,+14,5,23.3, , 91,9,56,,*,佐々木大,(美),斎藤誠,ヴィクトワールピサ,クロフネ,ロイヤルチャージャー系,ニアークティック系,12,28,5阪8,9,フォーＨ･2勝,芝,1600,良,,斎藤,53.0,,10,32.9,9,0.5,11,,,7,7,36.60,33.5,7,マイエレメント
8,,10,フィールオーサム,牝,4,440,  0,0,3,4.1,>,117,3,55,,,菅原明良,(美),岩戸孝樹,ルヴァンスレーヴ,ブラックタイド,,ロイヤルチャージャー系,1,12,1中5,4,１勝ｸﾗｽ・牝,ダ,1800,良,,菅原,55.0,,1,2.4,1,-1.2,1,1,1,1,1,37.90,38.0,2,(キョウエイフロイデ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012406010811,2026.1.24,土,中山,1中8,11,初富士Ｓ,3勝,芝,2000,C,4,良,曇,18,15:30,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マイネルニコラス,牡,7,522,+12,+12,14,111.3, , 95,13,54,,,柴田大知,(美),畠山吉宏,キングカメハメハ,ダンスインザダーク,ネイティヴダンサー系,ロイヤルチャージャー系,12,13,5中3,10,常総Ｓ･3勝,芝,1800,良,,柴田,58.0,,14,144.7,9,0.5,15,11,11,8,7,36.80,34.2,7,マイネルオーシャン
1,,2,タイキラフター,牡,6,536,+12,+12,5,9.4, ,108,5,55,,*,三浦皇成,(美),大竹正博,ハーツクライ,"Any Given Saturday",ロイヤルチャージャー系,ネイティヴダンサー系,10,25,4新3,3,魚沼Ｓ･3勝,芝,2000,良,,杉原,58.0,,9,22.8,7,0.5,9,,,18,18,36.86,32.7,1,シンハナーダ
2,,3,ミカッテヨンデイイ,牝,6,428,+ 2,+ 2,6,21.6, , 90,18,52,,,小林脩斗,(美),堀内岳志,イスラボニータ,ステイゴールド,,ロイヤルチャージャー系,11,16,5東4,3,ユートピ･3勝,芝,1800,良,,小林,56.0,,9,33.8,7,0.7,3,,5,7,7,36.70,33.8,4,フレミングフープ
2,,4,フレーヴァード,牡,6,454,+10,+10,8,22.8, ,104,7,55,,*,北村宏司,(美),大竹正博,モーリス,マンハッタンカフェ,,ロイヤルチャージャー系,1,25,1中8,11,初富士Ｈ･3勝,芝,2000,良,,戸崎,56.0,,3,6.0,11,0.8,2,12,13,12,13,37.11,34.9,3,コスモブッドレア
