レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010101,2026.1.31,土,東京,1東1,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,牝,馬齢,３歳
2,,4,タッカーヴァンバン,牡,3,484,- 8,- 8,9,54.8, ,107,6,57,,,吉田豊,(美),田島俊明,シュヴァルグラン,キングカメハメハ,,ネイティヴダンサー系,1,5,1中2,初,新馬,芝,1600,良,,吉田,57.0,,6,17.6,5,0.6,9,,13,8,7,36.36,35.3,3,デイトナチャンプ
3,,5,キタノインテロ,牝,3,444,,,12,255.6, ,  0,,52,▲,,佐藤翔馬,(美),伊藤伸一,サトノクラウン,スクリーンヒーロー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,ウインドオブヘヴン,牡,3,462,- 4,- 4,8,41.5, ,107,6,57,,*,岩田康誠,(美),戸田博文,ロードカナロア,アドマイヤベガ,,ロイヤルチャージャー系,11,30,5東8,4,未勝利*,芝,1600,良,,横山,56.0,,4,27.6,6,1.2,5,,,3,3,36.60,34.9,10,ゴバド
4,,7,ジーティートゥーリ,牝,3,434,- 4,- 4,13,289.5, , 95,11,55,,*,丸田恭介,(美),武市康男,シスキン,ネオユニヴァース,,ロイヤルチャージャー系,10,18,4東6,初,新馬,芝,1600,良,,津村,55.0,,5,8.6,13,1.5,5,,,12,13,36.72,34.4,8,アドマイヤクワッズ
4,,8,ダイユウヴェンティ,牝,3,434,+ 6,+ 6,7,27.8, ,104,9,55,,*,菅原明良,(美),松永康利,サートゥルナーリア,サクラバクシンオー,,ナスルーラ系,11,23,5東5,4,未勝利*,芝,1600,良,,内田,55.0,,7,40.6,6,0.9,2,,,10,7,36.12,34.6,8,ピエドゥラパン
5,,9,リアライズリバティ,牝,3,458,+10,+10,5,16.6, ,113,4,55,,,荻野極,(美),池上昌和,シスキン,エピファネイア,,,11,9,5東2,7,未勝利・牝*,芝,1600,良,,荻野,55.0,,7,16.1,2,0.1,9,,,3,3,36.48,34.2,5,マカレイ
5,,10,ミスティユニバンス,牝,3,442,+ 4,+ 4,2,6.4, ,120,1,55,,*,キング,(美),加藤征弘,サトノダイヤモンド,Dubawi,,ネイティヴダンサー系,11,16,5東4,4,未勝利・牝*,芝,1400,良,,プー,55.0,,3,5.8,2,0.2,5,,,9,9,35.85,34.5,4,イヌボウノウタゴエ
6,,11,ペルウィクトール,牡,3,502,- 6,- 6,1,1.4, ,119,2,57,,,ルメール,(美),宮田敬介,サートゥルナーリア,ヴィクトワールピサ,,ロイヤルチャージャー系,7,27,2新2,初,新馬,芝,1600,良,,ルメ,55.0,,1,1.5,3,0.2,1,,,3,3,38.58,33.0,3,フィロステファニ
6,,12,ワイルドミュール,牝,3,430,+ 8,+ 8,6,17.7, ,105,8,55,,*,ハマーハ,(美),鹿戸雄一,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,11,15,5東3,初,新馬・牝,芝,1600,良,,松山,55.0,,4,13.0,5,0.7,3,,,10,9,37.26,33.4,4,マスターソアラ
7,,13,ベアサナエチャン,牝,3,450,+ 6,+ 6,3,10.4, ,116,3,55,,*,松山弘平,(美),杉浦宏昭,レイデオロ,マンハッタンカフェ,,ロイヤルチャージャー系,1,4,1中1,4,未勝利,芝,1600,良,,横山,55.0,,1,3.0,5,0.3,16,,4,3,4,35.52,35.6,9,タイセイアストロ
7,,14,アビエーション,牝,3,468,+ 6,+ 6,16,600.8, , 89,13,55,,*,菅原隆一,(美),佐藤吉勝,アメリカンペイトリオット,キンシャサノキセキ,,ロイヤルチャージャー系,10,25,4東8,6,未勝利・牝*,芝,1600,良,,長浜,53.0,△,8,211.8,10,4.0,10,,,5,5,36.18,38.6,10,ヒズマスターピース
8,,15,モントーヤ,牡,3,478,- 4,- 4,10,162.0, , 94,12,57,,*,佐々木大,(美),浅利英明,インディチャンプ,ワークフォース,,ネイティヴダンサー系,12,6,5中1,10,未勝利*,ダ,1800,良,,長浜,54.0,△,11,112.3,10,2.5,7,11,10,10,10,38.70,39.7,12,ショウナンパトス
8,B,16,マジックオーラ,牡,3,432,+ 6,+ 6,14,383.8, , 87,14,54,▲,*,上里直汰,(美),清水英克,ダノンプレミアム,"American Pharoah",,,12,13,5名3,3,未勝利*,芝,1600,良,,鷲頭,54.0,△,10,129.3,10,1.0,13,,9,8,9,36.30,34.8,7,イージーライダー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010107,2026.1.31,土,東京,1東1,7,,1勝,ダート,1600,,2,良,晴,16,13:30,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ドンエレクトス,牡,3,462,  0,0,3,7.0,+,129,1,57,,,菅原明良,(美),高木登,ダノンレジェンド,フリオーソ,,ロイヤルチャージャー系,11,29,5東7,3,カトレア,ダ,1600,良,,菅原,56.0,,11,133.2,2,0.2,3,,,12,12,36.72,36.4,1,サトノボヤージュ
1,,2,ロミオ,牡,3,514,+ 4,+ 4,11,57.4, ,107,4,57,,,荻野極,(美),上原佑紀,シュウジ,コンデュイット,,ナスルーラ系,12,14,5中4,4,１勝ｸﾗｽ*,ダ,1800,稍,,荻野,56.0,,4,9.5,11,1.6,9,2,2,2,1,38.00,39.9,13,ケイアイアギト
2,,3,ゲームカレンダー,牡,3,458,+ 2,+ 2,13,78.4, , 94,14,57,,*,丸田恭介,(美),小笠倫弘,カレンブラックヒル,カンパニー,,ナスルーラ系,12,21,5名6,11,寒椿賞･1勝*,ダ,1400,稍,,小林,56.0,,14,94.9,7,0.5,16,,,16,16,36.30,36.6,1,カタリテ
2,,4,ショーリバース,牡,3,508,- 2,- 2,7,24.6, , 90,15,57,,*,横山典弘,(美),鈴木伸尋,フォーウィールドライブ,ブレイクランアウト,,ネイティヴダンサー系,12,14,5中4,2,１勝ｸﾗｽ*,ダ,1800,稍,,小林,53.0,▲,9,32.7,16,2.5,14,1,2,9,16,38.35,40.1,14,ケイアイアギト
3,,5,ラッキーキッド,牡,3,488,+ 2,+ 2,5,11.6,>,104,9,57,,,戸崎圭太,(美),加藤征弘,ディスクリートキャット,パイロ,,ナスルーラ系,11,27,園田,6,兵庫ジG2,ダ,1400,稍,,戸崎,56.0,,2,,3,0.5,,8,7,7,6,,----,,トウカイマシェリ
3,,6,ムーランオランジュ,牡,3,490,+ 2,+ 2,15,146.9,>,101,11,57,,*,三浦皇成,(栗),小崎憲,カリフォルニアクローム,Monarchos,,ネイティヴダンサー系,11,15,5東3,4,未勝利*,ダ,1600,良,,小崎,56.0,,3,7.9,1,-0.0,3,,,1,1,36.90,38.2,2,(ライカ)
4,,7,ソルオーブ,牡,3,454,+ 4,+ 4,14,128.6,>,106,6,57,,*,ハマーハ,(栗),小栗実,ディスクリートキャット,ワイルドラッシュ,,ニアークティック系,12,28,5阪8,初,新馬,ダ,1400,良,,ジェ,56.0,,1,2.8,1,-0.3,3,,,3,4,35.85,39.4,5,(マリリンバローズ)
4,,8,ビービークローサー,牡,3,458,-12,-12,4,10.1,>,107,4,57,,,坂井瑠星,(栗),野中賢二,グレーターロンドン,アグネスデジタル,,ネイティヴダンサー系,1,10,1京3,初,新馬,ダ,1400,良,,坂井,57.0,,1,3.0,1,-0.1,11,,,5,5,36.53,36.5,1,(ワイドグンサ)
5,,9,ケイツーリーブル,牝,3,446,- 6,- 6,12,64.6,>,105,7,55,,,津村明秀,(美),千葉直人,ジャスタウェイ,クロフネ,,ニアークティック系,12,20,5中5,4,未勝利・牝*,ダ,1800,良,,津村,55.0,,5,8.0,1,-0.8,9,9,8,6,4,37.75,39.1,1,(ブルーサーマル)
5,,10,リベッチオ,牡,3,488,- 4,- 4,2,4.5,>,104,9,57,,,川田将雅,(栗),杉山晴紀,ルヴァンスレーヴ,ゴールドアリュール,,ロイヤルチャージャー系,12,7,5名2,23,未勝利*,ダ,1800,良,,川田,56.0,,2,2.5,1,-0.4,2,1,1,1,1,38.10,37.6,1,(レイサンソク)
6,,11,ビルバンテ,牡,3,492,+ 4,+ 4,10,48.8,>, 97,13,57,,*,松山弘平,(美),蛯名正義,マインドユアビスケッツ,ルーラーシップ,,ネイティヴダンサー系,11,1,4東A,初,新馬,ダ,1400,不,,横山,56.0,,6,12.8,1,-0.0,1,,,1,1,36.15,36.3,3,(メビウスロマンス)
6,,12,サンラザール,牡,3,516,+ 6,+ 6,1,2.2,>,111,3,57,,,ルメール,(美),森一誠,クリソベリル,キングカメハメハ,,ネイティヴダンサー系,11,9,5東2,7,未勝利*,ダ,1600,稍,,ルメ,56.0,,1,1.4,1,-0.0,1,,,2,2,36.30,37.1,2,(フィンガー)
7,,13,ブリッジエフェクト,牡,3,544,+14,+14,8,37.8,>,116,2,57,,*,横山武史,(美),斎藤誠,マインドユアビスケッツ,"Uncle Mo",,ナスルーラ系,11,22,3福5,2,未勝利*,ダ,1700,良,,斎藤,56.0,,1,3.0,1,-0.5,3,8,8,7,6,37.53,39.1,1,(ロードアマルフィ)
7,B,14,ヴォーカライズ,牡,3,490,  0,0,6,12.9,>,105,7,57,,,西村淳也,(栗),高野友和,ブリックスアンドモルタル,"My Golden Song",,,12,6,5阪1,8,未勝利*,ダ,1800,良,B,西村,56.0,,1,2.2,1,-0.2,1,2,1,1,1,38.15,37.4,1,(ジュンドラドラ)
8,,15,ピースサイン,牡,3,450,  0,0,9,42.2, , 99,12,57,,*,キング,(美),浅利英明,ポエティックフレア,"Le Havre",,ナスルーラ系,12,20,5中5,6,ひいらぎ･1勝,芝,1600,良,,戸崎,56.0,,4,11.8,9,1.5,6,,6,8,8,35.52,35.2,7,クレパスキュラー
8,,16,カズチャンペ,牡,3,482,- 4,- 4,16,410.8, ,  0,,57,,,岡村健司,[地],酒井一則,タイセイレジェンド,エンパイアメーカー,,ネイティヴダンサー系,1,6,浦和,2,特選　,ダ,1500,稍,,岡村,56.0,,2,,2,0.0,,6,8,11,9,,----,,マイアミマツリ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010108,2026.1.31,土,東京,1東1,8,,2勝,ダート,1400,,2,良,晴,16,14:00,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,モナコブル,牡,5,462,- 2,- 2,15,257.7, , 95,14,58,,*,大野拓弥,(美),岩戸孝樹,ニューイヤーズデイ,ネオユニヴァース,,ロイヤルチャージャー系,11,16,5東4,6,２勝ｸﾗｽ,ダ,1400,良,B,内田,58.0,,13,142.5,9,1.1,8,,,14,13,36.98,36.0,5,メイショウハチロー
1,,2,ネイビースター,セ,6,560,+14,+14,8,31.0, , 99,12,58,,*,石川裕紀,(美),林徹,ドゥラメンテ,メジロベイリー,,ロイヤルチャージャー系,11,16,5東4,10,２勝ｸﾗｽ,芝,1800,良,,佐々,58.0,,9,96.5,12,3.6,9,,1,1,1,35.90,37.3,12,マカナ
2,,3,セントラルヴァレー,セ,5,484,+10,+10,7,24.9, ,107,7,58,,*,キング,(美),栗田徹,Kantharos,"Lemon Drop Kid",,ネイティヴダンサー系,11,22,4京5,2,２勝ｸﾗｽ,ダ,1400,良,B,池添,58.0,,6,18.1,7,0.6,6,,,9,8,35.33,37.6,6,リネアグローリア
2,,4,フラーハ,牝,5,502,+ 4,+ 4,9,37.0, ,104,10,56,,,津村明秀,(美),嘉藤貴行,ドレフォン,"Sixties Icon",,,11,24,5東6,7,２勝ｸﾗｽ・牝,ダ,1400,良,,津村,56.0,,8,30.5,9,1.9,14,,,3,3,35.10,38.3,13,パラサイコロジー
3,,5,タマモヴェナトル,牡,6,448,- 4,- 4,13,136.8, ,107,7,55,▲,*,佐藤翔馬,(美),菊沢隆徳,シニスターミニスター,ダノンシャンティ,ナスルーラ系,ロイヤルチャージャー系,1,17,1中6,17,２勝ｸﾗｽ,ダ,1200,良,,菊沢,58.0,,11,159.6,4,0.4,2,,,14,14,35.80,36.4,1,ゴールドハンマー
3,,6,アスクアイルビゼア,牡,5,464,-14,-14,5,5.7, ,123,2,58,,,坂井瑠星,(栗),矢作芳人,キズナ,アフリート,,ネイティヴダンサー系,1,11,1京4,2,２勝ｸﾗｽ,ダ,1400,良,,坂井,58.0,,3,5.8,2,0.0,5,,,4,3,36.60,36.7,4,ラファル
4,B,7,シュヴァルツリーベ,牝,6,460,+ 4,+ 4,12,134.8, , 89,15,56,,,伊藤工真,(美),林徹,ドレフォン,スパイキュール,,ロイヤルチャージャー系,8,23,3新1,11,岩室温泉･2勝,ダ,1200,良,B,伊藤,56.0,,14,82.3,9,0.8,7,,,11,10,34.50,36.6,5,サトノガレオン
4,B,8,モーニングマジック,牝,4,552,+16,+16,4,5.3, ,126,1,55,,,三浦皇成,(美),武藤善則,マインドユアビスケッツ,アグネスタキオン,,ロイヤルチャージャー系,11,24,5東6,6,２勝ｸﾗｽ・牝,ダ,1400,良,B,三浦,55.0,,2,5.4,2,0.1,1,,,9,9,35.63,35.8,1,パラサイコロジー
5,,9,レッドアレグロ,セ,5,468,+10,+10,3,5.3, ,115,4,58,,,ルメール,(美),木村哲也,ロードカナロア,"Scat Daddy",,ニアークティック系,11,30,5東8,28,アプロー･2勝,ダ,1400,良,,ルメ,58.0,,1,2.0,10,1.9,1,,,4,6,36.08,37.9,14,シャパリュ
5,,10,ペイシャケイプ,牡,4,544,- 2,- 2,2,4.1, ,120,3,57,,,横山典弘,(栗),高橋康之,シャンハイボビー,ヴィクトワールピサ,,ロイヤルチャージャー系,12,6,5阪1,5,２勝ｸﾗｽ,ダ,1400,良,,横山,57.0,,3,7.7,3,0.1,3,,,15,13,36.00,36.0,1,メイショウツヨキ
6,,11,フィーチャリング,セ,4,466,- 2,- 2,6,19.1,>,112,5,57,,,松山弘平,(美),和田正一,ヘニーヒューズ,ステイゴールド,,ロイヤルチャージャー系,11,30,5東8,2,１勝ｸﾗｽ,ダ,1400,良,,松山,57.0,,3,4.0,1,-0.4,2,,,8,8,36.53,36.1,1,(シュレン)
6,,12,サトノアルペジオ,セ,6,492,+ 4,+ 4,11,115.3, , 99,12,58,,*,佐々木大,(美),大和田成,モーリス,ネオユニヴァース,,ロイヤルチャージャー系,11,30,5東8,27,アプロー･2勝,ダ,1400,良,,バル,58.0,,10,43.1,13,2.2,14,,,2,3,35.93,38.4,16,シャパリュ
7,,13,エンファサイズ,牡,6,462,  0,0,16,315.0, , 88,16,58,,*,西村淳也,(美),小笠倫弘,リアルスティール,グラスワンダー,,ロイヤルチャージャー系,11,23,5東5,4,２勝ｸﾗｽ,ダ,1600,良,,内田,58.0,,16,239.5,10,1.0,14,,,4,4,37.86,36.4,14,セギレエルビエント
7,,14,ゴールデンカイト,牡,4,484,+ 2,+ 2,1,3.8, ,111,6,57,,,川田将雅,(栗),中内田充,Tapit,"Medaglia d'Oro",ナスルーラ系,ニアークティック系,12,6,5阪1,8,２勝ｸﾗｽ,ダ,1400,良,,川田,57.0,,1,2.3,13,1.1,1,,,6,7,35.40,37.8,15,メイショウツヨキ
8,,15,ジューンポンポン,牝,7,512,+12,+12,10,83.2, ,107,7,56,,*,田辺裕信,(美),和田勇介,マクフィ,アグネスタキオン,,ロイヤルチャージャー系,11,30,5東8,2,アプロー･2勝,ダ,1400,良,,岩田,56.0,,9,27.9,3,0.7,10,,,15,14,36.83,35.7,1,シャパリュ
8,,16,ニシノスピカ,牝,7,500,  0,0,14,161.2, ,102,11,54,△,*,長浜鴻緒,(美),鈴木伸尋,ダンカーク,ハーツクライ,,ロイヤルチャージャー系,11,1,4東A,17,２勝ｸﾗｽ,ダ,1400,重,,津村,56.0,,8,36.3,8,0.6,10,,,7,7,35.78,36.0,8,ゲキザル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010109,2026.1.31,土,東京,1東1,9,白嶺Ｓ,3勝,ダート,1600,,2,良,晴,16,14:30,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヴィヴァン,牡,8,502,+ 6,+ 6,12,63.8, ,115,5,55,,*,戸崎圭太,(栗),池江泰寿,ハーツクライ,"Kitten's Joy",ロイヤルチャージャー系,ニアークティック系,7,20,2小8,5,宮崎ＳＨ･3勝,ダ,1700,良,,川田,55.0,,4,6.2,3,0.4,7,7,7,6,6,36.82,36.6,2,レアンダー
1,,2,ロッシニアーナ,牡,4,516,- 6,- 6,1,3.7,>,116,3,55,,,ルメール,(美),木村哲也,"Not This Time","Twirling Candy",,,11,2,4東B,7,清里特別･2勝,ダ,1600,重,,ルメ,57.0,,1,1.9,1,-0.1,2,,,3,3,37.02,35.7,4,(テーオーライマン)
2,,3,アルゴナヴィス,牡,5,486,  0,0,10,46.1, ,104,11,56,,*,荻野極,(栗),池江泰寿,ドゥラメンテ,"Seeking the Gold",,ネイティヴダンサー系,12,20,5名5,6,尾頭橋Ｓ･3勝,ダ,1800,稍,,高杉,58.0,,3,5.6,11,1.5,5,2,2,2,2,37.75,38.5,11,メイショウズイウン
2,,4,タイゲン,牡,7,482,+ 8,+ 8,16,399.9, , 93,16,55,,*,木幡巧也,(栗),平田修,アジアエクスプレス,ディープインパクト,,ロイヤルチャージャー系,11,23,5東5,4,秋色ＳＨ･3勝,芝,1600,良,,原優,55.0,,13,196.7,13,0.8,11,,,11,11,35.28,33.9,8,エンペラーズソード
3,,5,ジェイエルマスター,牡,4,484,  0,0,4,5.7,>,108,8,56,,*,横山典弘,(美),小西一男,デクラレーションオブウォー,ヨハネスブルグ,,ニアークティック系,12,28,5中8,4,ハッピー･2勝,ダ,1800,良,,横山,57.0,,2,3.0,1,-0.1,3,12,11,1,1,37.35,38.2,2,(プルナチャンドラ)
3,B,6,ワイドブリザード,セ,5,446,- 4,- 4,6,11.5, ,116,3,57,,*,坂井瑠星,(栗),佐藤悠太,カリフォルニアクローム,ディープインパクト,,ロイヤルチャージャー系,1,12,1京5,2,雅ＳＨ･3勝,ダ,1800,良,B,高杉,56.0,,7,27.5,2,0.3,15,2,2,2,1,37.65,36.7,8,モックモック
4,B,7,クールブロン,牡,6,534,-10,-10,15,103.9, , 96,15,55,,*,三浦皇成,(栗),井上智史,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,11,8,5東1,3,錦秋Ｓ･3勝,ダ,1600,良,B,佐々,58.0,,8,38.4,6,0.9,4,,,10,10,36.54,35.8,2,ナイトアクアリウム
4,,8,ルグランヴァン,牡,4,492,+ 6,+ 6,2,4.0, ,127,1,57,,,菅原明良,(美),高木登,ルヴァンスレーヴ,フジキセキ,,ロイヤルチャージャー系,11,8,5東1,2,錦秋Ｓ･3勝,ダ,1600,良,,菅原,57.0,,2,3.3,2,0.4,2,,,2,2,35.88,36.4,5,ナイトアクアリウム
5,,9,イデアイゴッソウ,牡,5,476,+ 6,+ 6,7,18.8, ,106,9,56,,*,横山武史,(美),小野次郎,サンダースノー,キングカメハメハ,,ネイティヴダンサー系,11,30,4京8,7,花園Ｓ･3勝,ダ,1800,良,,横山,58.0,,2,4.5,9,1.7,5,15,15,16,15,37.45,37.5,4,ロードラビリンス
5,,10,ゴールデンオスカー,牡,5,506,+ 4,+ 4,9,37.3, ,106,9,56,,,石川裕紀,(美),堀内岳志,スクリーンヒーロー,アグネスデジタル,ロイヤルチャージャー系,ネイティヴダンサー系,10,5,4東2,17,赤富士Ｓ･3勝,ダ,1600,良,,石川,58.0,,2,6.4,11,1.4,4,,,15,15,36.54,36.8,5,オウギノカナメ
6,,11,ニシノライコウ,牡,6,510,+ 4,+ 4,14,103.4, ,100,14,56,,*,杉原誠人,(美),古賀慎明,エイシンヒカリ,ストリートセンス,,ネイティヴダンサー系,11,23,5東5,3,秋色ＳＨ･3勝,芝,1600,良,,野中,56.0,,7,16.7,14,1.0,10,,,8,6,35.04,34.5,12,エンペラーズソード
6,,12,ジョディーズマロン,牡,8,470,+ 6,+ 6,11,57.3, ,103,12,56,,,岩田康誠,(栗),北出成人,ディスクリートキャット,サムライハート,,ロイヤルチャージャー系,11,23,4京6,2,レジェン･3勝,ダ,1400,良,,岩田,58.0,,11,43.2,6,0.4,10,,,16,16,36.30,35.7,1,フェルヴェンテ
7,,13,ファリーザ,牝,4,438,+ 2,+ 2,8,31.7, ,114,6,54,,,津村明秀,(美),千葉直人,ジャスタウェイ,"Oasis Dream",,ニアークティック系,12,7,5中2,9,市川ＳＨ･3勝,ダ,1800,良,,津村,54.0,,2,4.6,8,1.2,10,11,11,10,6,37.70,38.1,8,クラウンシエンタ
7,,14,ベルダイナフェロー,牝,5,478,+ 6,+ 6,13,69.3,>,102,13,53,,*,佐々木大,(栗),東田明士,"American Pharoah","War Front",,ニアークティック系,10,26,4東9,3,三鷹特別･2勝,ダ,1600,不,,石川,56.0,,3,6.0,1,-0.1,9,,,1,1,35.94,35.6,8,(ホレーショ)
8,B,15,ヴァンドーム,牡,5,504,+10,+10,5,10.6, ,120,2,58,,*,大野拓弥,(栗),安田翔伍,ロードカナロア,マンハッタンカフェ,,ロイヤルチャージャー系,11,8,5東1,2,錦秋Ｓ･3勝,ダ,1600,良,B,ルメ,58.0,,1,2.2,3,0.7,1,,,11,8,36.42,35.8,2,ナイトアクアリウム
8,B,16,ヒルノハンブルク,牡,4,472,- 4,- 4,3,5.7, ,112,7,57,,*,松山弘平,(栗),武英智,ナダル,ステイゴールド,,ロイヤルチャージャー系,11,30,4京8,2,花園Ｓ･3勝,ダ,1800,良,,武豊,56.0,,1,3.7,11,1.7,1,2,2,2,1,36.45,39.5,13,ロードラビリンス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010110,2026.1.31,土,東京,1東1,10,クロッカスＳ,OP(L),芝,1400,D,2,良,晴,16,15:05,,別定,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハッピーエンジェル,牝,3,436,+ 4,+ 4,7,13.8, ,110,5,55,,*,三浦皇成,(美),武市康男,ジョーカプチーノ,スウェプトオーヴァーボード,ロイヤルチャージャー系,ネイティヴダンサー系,12,20,5名5,8,クリスマ,芝,1200,稍,,中井,56.0,,3,3.6,6,0.5,8,,,3,3,34.50,35.0,6,コラルリーフ
2,,2,オルネーロ,牡,3,504,+10,+10,1,4.4, ,105,10,57,,,ルメール,(美),宮田敬介,サトノダイヤモンド,"Not For Sale",,ナスルーラ系,10,26,3京9,11,萩Ｓ(L),芝,1800,稍,,ルメ,56.0,,2,3.6,5,0.5,1,,,4,4,36.45,34.7,4,バドリナート
2,,3,ルージュダリア,牝,3,460,+20,+20,5,8.8,>,102,13,55,,,荻野極,(美),林徹,リオンディーズ,ダイワメジャー,,ロイヤルチャージャー系,8,24,3新2,初,新馬・牝,芝,1600,良,,荻野,55.0,,4,5.7,1,-0.8,2,,,1,1,36.48,34.1,7,(グランドオーパス)
3,,4,トミーバローズ,牡,3,470,- 4,- 4,8,15.8, ,109,6,57,,,坂井瑠星,(栗),清水久詞,ヘンリーバローズ,チチカステナンゴ,,ナスルーラ系,1,12,1京5,6,シンザンG3,芝,1600,良,,坂井,57.0,,10,20.0,12,1.2,4,,,12,12,35.70,35.1,8,サンダーストラック
3,,5,ホットゥトロット,牡,3,456,+ 4,+ 4,14,151.4, ,109,6,57,,*,大野拓弥,(美),堀内岳志,インディチャンプ,グラスワンダー,,ロイヤルチャージャー系,11,8,5東1,10,京王杯２G2,芝,1400,良,,石橋,56.0,,13,70.7,8,0.9,14,,,12,12,36.15,33.6,4,ダイヤモンドノット
4,,6,ランドスター,牡,3,500,- 4,- 4,12,56.7, , 98,14,57,,*,ハマーハ,(美),柄崎将寿,シャンハイボビー,"Invincible Spirit",,ニアークティック系,12,20,5名5,5,クリスマ,芝,1200,稍,,丸田,56.0,,5,11.1,8,0.8,4,,,3,3,34.50,35.3,7,コラルリーフ
4,,7,ホワイトドラゴン,牡,3,478,+16,+16,6,13.8,>,106,8,57,,,佐々木大,(美),伊藤大士,ダノンキングリー,マイネルラヴ,,ネイティヴダンサー系,9,27,4中8,16,未勝利*,芝,1600,良,,佐々,55.0,,1,2.3,1,-0.3,7,,1,1,1,35.46,34.8,1,(ロイヤルスパイア)
5,,8,スミッコディスコ,牡,3,454,+ 6,+ 6,11,55.1,>,104,11,57,,*,津村明秀,(美),鈴木慎太,ダノンプレミアム,"Into Mischief",,,12,6,5中1,2,未勝利*,芝,1600,良,,横山,56.0,,2,5.9,1,-0.0,2,,2,2,2,36.78,34.1,6,(ベアサナエチャン)
5,,9,フクチャンショウ,牡,3,456,+12,+12,2,4.6, ,133,1,57,,,戸崎圭太,(美),加藤征弘,イスラボニータ,Thewayyouare,,,11,8,5東1,8,京王杯２G2,芝,1400,良,,戸崎,56.0,,8,19.7,2,0.5,4,,,10,10,35.93,33.5,3,ダイヤモンドノット
6,,10,グッドピース,牡,3,460,+ 2,+ 2,3,4.8, ,115,4,57,,,西村淳也,(栗),高野友和,Kingman,"Medaglia d'Oro",,ニアークティック系,12,21,5阪6,5,フューチG1,芝,1600,重,,西村,56.0,,10,92.2,6,1.0,7,,,4,4,35.22,35.5,9,カヴァレリッツォ
6,,11,ユウファラオ,牡,3,502,+16,+16,9,27.1, ,120,2,57,,*,川田将雅,(栗),森秀行,"American Pharoah","Medaglia d'Oro",,ニアークティック系,11,8,5東1,4,京王杯２G2,芝,1400,良,,北村,56.0,,10,36.5,6,0.8,6,,,4,4,35.70,34.1,9,ダイヤモンドノット
